contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACEDD010000001.1	17	2242	+	AG-390-L03_00001	AG-390-L03	741	OG0003501	K07448	restriction system protein	COG1715	Mrr	Restriction endonuclease Mrr	AG-390-L03_00001	0
CACEDD010000001.1	2397	2624	+	AG-390-L03_00002	AG-390-L03	75	OG0001075	NA	NA	NA	NA	NA	AG-390-L03_00001	1
CACEDD010000001.1	2617	3669	-	AG-390-L03_00003	AG-390-L03	350	OG0001262	K01620	threonine aldolase [EC:4.1.2.48]	COG2008	GLY1	Threonine aldolase	AG-390-L03_00001	2
CACEDD010000001.1	3671	4783	-	AG-390-L03_00004	AG-390-L03	370	OG0000943	K00613	glycine amidinotransferase [EC:2.1.4.1]	COG1834	DdaH	N-Dimethylarginine dimethylaminohydrolase	AG-390-L03_00001	3
CACEDD010000001.1	4792	6009	-	AG-390-L03_00005	AG-390-L03	405	OG0001015	K08688	creatinase [EC:3.5.3.3]	COG0006	PepP	Xaa-Pro aminopeptidase	AG-390-L03_00001	4
CACEDD010000001.1	6014	6919	-	AG-390-L03_00006	AG-390-L03	301	OG0000934	NA	NA	COG0697	EamA	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	AG-390-L03_00001	5
CACMHD010000027.1	5115	5306	-	AG-918-L21_01210	AG-918-L21	63	OG0001138	K03073	preprotein translocase subunit SecE	COG0690	SecE	Preprotein translocase subunit SecE	AG-918-L21_01219	-5
CACMHD010000027.1	5410	6600	-	AG-918-L21_01212	AG-918-L21	396	OG0000491	K02358	elongation factor Tu	COG0050	TufA	Translation elongation factor EF-Tu, a GTPase	AG-918-L21_01219	-4
CACMHD010000027.1	6982	7725	+	AG-918-L21_01215	AG-918-L21	247	OG0000786	NA	NA	COG0566	SpoU	tRNA G18 (ribose-2'-O)-methylase SpoU	AG-918-L21_01219	-3
CACMHD010000027.1	7957	8418	-	AG-918-L21_01217	AG-918-L21	153	OG0001514	NA	NA	NA	NA	NA	AG-918-L21_01219	-2
CACMHD010000027.1	8421	8786	-	AG-918-L21_01218	AG-918-L21	121	NA	NA	NA	NA	NA	NA	AG-918-L21_01219	-1
CACMHD010000027.1	8783	9058	-	AG-918-L21_01219	AG-918-L21	91	OG0003501	K07448	restriction system protein	COG1787	NA	Endonuclease, HJR/Mrr/RecB family	AG-918-L21_01219	0
HIMB1838-00000000064	312	1463	-	HIMB1838_01236	HIMB1838	383	OG0000884	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	COG1686	DacC	D-alanyl-D-alanine carboxypeptidase	HIMB1838_01240	-4
HIMB1838-00000000064	1456	2205	-	HIMB1838_01237	HIMB1838	249	OG0000880	NA	NA	COG3087	FtsN	Cell division protein FtsN	HIMB1838_01240	-3
HIMB1838-00000000064	2195	3196	-	HIMB1838_01238	HIMB1838	333	OG0000873	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	COG2951	MltB	Membrane-bound lytic murein transglycosylase B	HIMB1838_01240	-2
HIMB1838-00000000064	3183	4061	-	HIMB1838_01239	HIMB1838	292	OG0000992	K05786	chloramphenicol-sensitive protein RarD	COG2962	RarD	Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family	HIMB1838_01240	-1
HIMB1838-00000000064	4327	6615	-	HIMB1838_01240	HIMB1838	762	OG0003501	K07448	restriction system protein	COG1715	Mrr	Restriction endonuclease Mrr	HIMB1838_01240	0
HIMB1838-00000000064	6855	7112	-	HIMB1838_01242	HIMB1838	85	OG0000868	NA	NA	COG2938	SdhE	Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module	HIMB1838_01240	1
HIMB1838-00000000064	7135	9186	+	HIMB1838_01243	HIMB1838	683	OG0000263	K03655	ATP-dependent DNA helicase RecG [EC:5.6.2.4]	COG1200	RecG	RecG-like helicase	HIMB1838_01240	2
HIMB1838-00000000064	9183	9737	-	HIMB1838_01244	HIMB1838	184	OG0000714	NA	NA	COG2928	NA	Uncharacterized membrane protein, DUF502 domain	HIMB1838_01240	3
