contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABZBR010000010.1	1072	2454	-	AG-337-C09_00676	AG-337-C09	460	OG0001752	NA	NA	NA	NA	NA	AG-337-C09_00681	-5
CABZBR010000010.1	2435	3544	-	AG-337-C09_00677	AG-337-C09	369	OG0001583	NA	NA	NA	NA	NA	AG-337-C09_00681	-4
CABZBR010000010.1	3525	4928	-	AG-337-C09_00678	AG-337-C09	467	OG0002011	NA	NA	COG2244	RfbX	Membrane protein involved in the export of O-antigen and teichoic acid	AG-337-C09_00681	-3
CABZBR010000010.1	4909	6039	-	AG-337-C09_00679	AG-337-C09	376	OG0002212	NA	NA	NA	NA	NA	AG-337-C09_00681	-2
CABZBR010000010.1	6050	7429	-	AG-337-C09_00680	AG-337-C09	459	OG0001599	NA	NA	COG0637	YcjU	Beta-phosphoglucomutase, HAD superfamily	AG-337-C09_00681	-1
CABZBR010000010.1	7407	7850	-	AG-337-C09_00681	AG-337-C09	147	OG0001807	NA	NA	NA	NA	NA	AG-337-C09_00681	0
CABZBR010000010.1	7934	8668	+	AG-337-C09_00682	AG-337-C09	244	OG0000043	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-337-C09_00681	1
CABZBR010000010.1	8645	9961	-	AG-337-C09_00683	AG-337-C09	438	OG0000888	NA	NA	COG3307	RfaL	O-antigen ligase	AG-337-C09_00681	2
CABZBR010000010.1	10230	11117	+	AG-337-C09_00685	AG-337-C09	295	OG0000075	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-337-C09_00681	3
CABZBR010000010.1	11114	11239	+	AG-337-C09_00686	AG-337-C09	41	OG0001151	K02919	large subunit ribosomal protein L36	COG0257	RpmJ	Ribosomal protein L36	AG-337-C09_00681	4
CABZBR010000010.1	11265	12353	+	AG-337-C09_00687	AG-337-C09	362	OG0000352	K00324	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]	COG3288	PntA	NAD/NADP transhydrogenase alpha subunit	AG-337-C09_00681	5
CACBOG010000007.1	19020	20021	+	AG-359-F04_00815	AG-359-F04	333	OG0000056	NA	NA	COG2089	SpsE	Sialic acid synthase SpsE, contains C-terminal SAF domain	AG-359-F04_00820	-5
CACBOG010000007.1	20018	20728	+	AG-359-F04_00816	AG-359-F04	236	OG0000098	NA	NA	COG1207	GlmU	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase	AG-359-F04_00820	-4
CACBOG010000007.1	20796	22118	-	AG-359-F04_00817	AG-359-F04	440	OG0000780	NA	NA	COG1807	ArnT	PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA	AG-359-F04_00820	-3
CACBOG010000007.1	22158	24194	+	AG-359-F04_00818	AG-359-F04	678	OG0002902	NA	NA	NA	NA	NA	AG-359-F04_00820	-2
CACBOG010000007.1	24182	24964	+	AG-359-F04_00819	AG-359-F04	260	OG0000043	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-359-F04_00820	-1
CACBOG010000007.1	24965	25390	+	AG-359-F04_00820	AG-359-F04	141	OG0001807	NA	NA	NA	NA	NA	AG-359-F04_00820	0
CACBOG010000007.1	25387	26769	+	AG-359-F04_00821	AG-359-F04	460	OG0001599	NA	NA	COG0637	YcjU	Beta-phosphoglucomutase, HAD superfamily	AG-359-F04_00820	1
CACBOG010000007.1	31766	33058	+	AG-359-F04_00826	AG-359-F04	430	OG0000842	K19304	murein DD-endopeptidase [EC:3.4.24.-]	COG0739	NlpD	Murein endopeptidase or hydrolase activator MepM/NlpD, contains LysM domain	AG-359-F04_00820	2
CACBOG010000007.1	33055	33450	-	AG-359-F04_00827	AG-359-F04	131	OG0000869	NA	NA	NA	NA	NA	AG-359-F04_00820	3
CACBOG010000007.1	33456	34301	-	AG-359-F04_00828	AG-359-F04	281	OG0000560	K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	COG2890	HemK	Methylase of polypeptide chain release factors	AG-359-F04_00820	4
CACBOG010000007.1	34305	35375	-	AG-359-F04_00829	AG-359-F04	356	OG0000742	K02835	peptide chain release factor 1	COG0216	PrfA	Protein chain release factor RF1	AG-359-F04_00820	5
CACDYR010000006.1	25919	26524	-	AG-390-G23_00980	AG-390-G23	201	OG0000664	NA	NA	COG0852	NuoC	NADH:ubiquinone oxidoreductase 27 kD subunit (chain C)	AG-390-G23_00987	-5
CACDYR010000006.1	26527	27042	-	AG-390-G23_00981	AG-390-G23	171	OG0000700	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	COG0377	NuoB	NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase	AG-390-G23_00987	-4
