contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACBQD010000010.1	9486	10094	+	AG-359-G17_00760	AG-359-G17	202	OG0001060	NA	NA	NA	NA	NA	AG-359-G17_00765	-5
CACBQD010000010.1	10087	10254	+	AG-359-G17_00761	AG-359-G17	55	OG0000945	NA	NA	NA	NA	NA	AG-359-G17_00765	-4
CACBQD010000010.1	10251	10796	-	AG-359-G17_00762	AG-359-G17	181	OG0000944	NA	NA	NA	NA	NA	AG-359-G17_00765	-3
CACBQD010000010.1	10942	12297	-	AG-359-G17_00763	AG-359-G17	451	OG0000097	NA	NA	COG0404	GcvT	Glycine cleavage system protein T (aminomethyltransferase)	AG-359-G17_00765	-2
CACBQD010000010.1	12290	13018	-	AG-359-G17_00764	AG-359-G17	242	OG0000947	NA	NA	COG0685	MetF	5,10-methylenetetrahydrofolate reductase	AG-359-G17_00765	-1
CACBQD010000010.1	13123	14340	+	AG-359-G17_00765	AG-359-G17	405	OG0001371	NA	NA	COG1262	YfmG	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	AG-359-G17_00765	0
CACBQD010000010.1	14340	15302	+	AG-359-G17_00766	AG-359-G17	320	OG0001467	K18911	L-histidine Nalpha-methyltransferase [EC:2.1.1.44]	COG4301	NA	Uncharacterized protein, contains predicted SAM-dependent methyltransferase domain	AG-359-G17_00765	1
CACBQD010000010.1	15311	15940	+	AG-359-G17_00767	AG-359-G17	209	OG0001125	NA	NA	COG4976	NA	Predicted methyltransferase, contains TPR repeat	AG-359-G17_00765	2
CACBQD010000010.1	15944	17119	+	AG-359-G17_00768	AG-359-G17	391	OG0001069	K00499	choline monooxygenase [EC:1.14.15.7]	COG4638	HcaE	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	AG-359-G17_00765	3
CACBQD010000010.1	17135	17545	+	AG-359-G17_00769	AG-359-G17	136	OG0000966	NA	NA	COG0645	AAA	Predicted kinase, contains AAA domain	AG-359-G17_00765	4
CACBQD010000010.1	17542	17916	+	AG-359-G17_00770	AG-359-G17	124	OG0000926	NA	NA	COG1056	NadM	Nicotinamide mononucleotide adenylyltransferase	AG-359-G17_00765	5
CACBWH010000004.1	33304	34785	+	AG-359-M21_00884	AG-359-M21	493	OG0000379	K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	COG0034	PurF	Glutamine phosphoribosylpyrophosphate amidotransferase	AG-359-M21_00889	-5
