contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
NZJW01000021.1	559	681	-	MED1116_00501	MED1116	40	OG0004463	NA	NA	NA	NA	NA	MED1116_00506	-5
NZJW01000021.1	678	863	-	MED1116_00502	MED1116	61	OG0002719	NA	NA	NA	NA	NA	MED1116_00506	-4
NZJW01000021.1	841	1146	-	MED1116_00503	MED1116	101	OG0002838	NA	NA	NA	NA	NA	MED1116_00506	-3
NZJW01000021.1	1103	1255	-	MED1116_00504	MED1116	50	NA	NA	NA	NA	NA	NA	MED1116_00506	-2
NZJW01000021.1	1373	1759	-	MED1116_00505	MED1116	128	OG0004464	NA	NA	NA	NA	NA	MED1116_00506	-1
NZJW01000021.1	1976	2116	-	MED1116_00506	MED1116	46	OG0004465	NA	NA	NA	NA	NA	MED1116_00506	0
NZJW01000021.1	2103	2306	-	MED1116_00507	MED1116	67	OG0004466	NA	NA	NA	NA	NA	MED1116_00506	1
NZJW01000021.1	2288	2512	-	MED1116_00508	MED1116	74	OG0004467	NA	NA	NA	NA	NA	MED1116_00506	2
NZJW01000021.1	2593	4377	-	MED1116_00509	MED1116	594	OG0001088	K01768	adenylate cyclase [EC:4.6.1.1]	COG2114	AcyC	Adenylate cyclase, class 3	MED1116_00506	3
NZJW01000021.1	4370	4714	-	MED1116_00510	MED1116	114	OG0003777	NA	NA	NA	NA	NA	MED1116_00506	4
NZJW01000021.1	4752	5861	-	MED1116_00511	MED1116	369	OG0001177	NA	NA	COG4254	NA	Uncharacterized peptidoglycan binding protein, contains LysM and FecR  domains	MED1116_00506	5
NZIR01000011.1	5	571	+	MED602_02167	MED602	188	OG0001088	K01768	adenylate cyclase [EC:4.6.1.1]	COG2114	AcyC	Adenylate cyclase, class 3	MED602_02170	-3
NZIR01000011.1	652	876	+	MED602_02168	MED602	74	OG0004467	NA	NA	NA	NA	NA	MED602_02170	-2
NZIR01000011.1	885	1061	+	MED602_02169	MED602	58	OG0004466	NA	NA	NA	NA	NA	MED602_02170	-1
NZIR01000011.1	1048	1188	+	MED602_02170	MED602	46	OG0004465	NA	NA	NA	NA	NA	MED602_02170	0
NZIR01000011.1	1405	1791	+	MED602_02171	MED602	128	OG0004464	NA	NA	NA	NA	NA	MED602_02170	1
NZIR01000011.1	1769	1909	+	MED602_02172	MED602	46	OG0003797	NA	NA	NA	NA	NA	MED602_02170	2
NZIR01000011.1	2018	2323	+	MED602_02173	MED602	101	OG0002838	NA	NA	NA	NA	NA	MED602_02170	3
NZIR01000011.1	2301	2486	+	MED602_02174	MED602	61	OG0002719	NA	NA	NA	NA	NA	MED602_02170	4
NZIR01000011.1	2483	2605	+	MED602_02175	MED602	40	OG0004463	NA	NA	NA	NA	NA	MED602_02170	5
