contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACNPC010000010.1	24785	26044	-	AG-893-J08_01353	AG-893-J08	419	OG0000540	K01689	enolase [EC:4.2.1.11]	COG0148	Eno	Enolase	AG-893-J08_01358	-5
CACNPC010000010.1	26037	26870	-	AG-893-J08_01354	AG-893-J08	277	OG0000218	K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	COG2877	KdsA	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	AG-893-J08_01358	-4
CACNPC010000010.1	26860	28482	-	AG-893-J08_01355	AG-893-J08	540	OG0000335	K01937	CTP synthase [EC:6.3.4.2]	COG0504	PyrG	CTP synthase (UTP-ammonia lyase)	AG-893-J08_01358	-3
CACNPC010000010.1	28523	28822	-	AG-893-J08_01356	AG-893-J08	99	OG0000665	K03075	preprotein translocase subunit SecG	COG1314	SecG	Protein translocase subunit SecG	AG-893-J08_01358	-2
CACNPC010000010.1	28828	29562	-	AG-893-J08_01357	AG-893-J08	244	OG0000783	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	COG0149	TpiA	Triosephosphate isomerase	AG-893-J08_01358	-1
CACNPC010000010.1	29574	29801	-	AG-893-J08_01358	AG-893-J08	75	OG0003626	NA	NA	NA	NA	NA	AG-893-J08_01358	0
CACARD010000018.1	2732	3991	-	AG-898-G21_01165	AG-898-G21	419	OG0000540	K01689	enolase [EC:4.2.1.11]	COG0148	Eno	Enolase	AG-898-G21_01170	-5
CACARD010000018.1	3984	4817	-	AG-898-G21_01166	AG-898-G21	277	OG0000218	K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	COG2877	KdsA	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	AG-898-G21_01170	-4
CACARD010000018.1	4807	6429	-	AG-898-G21_01167	AG-898-G21	540	OG0000335	K01937	CTP synthase [EC:6.3.4.2]	COG0504	PyrG	CTP synthase (UTP-ammonia lyase)	AG-898-G21_01170	-3
CACARD010000018.1	6470	6769	-	AG-898-G21_01168	AG-898-G21	99	OG0000665	K03075	preprotein translocase subunit SecG	COG1314	SecG	Protein translocase subunit SecG	AG-898-G21_01170	-2
CACARD010000018.1	6775	7509	-	AG-898-G21_01169	AG-898-G21	244	OG0000783	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	COG0149	TpiA	Triosephosphate isomerase	AG-898-G21_01170	-1
CACARD010000018.1	7521	7748	-	AG-898-G21_01170	AG-898-G21	75	OG0003626	NA	NA	NA	NA	NA	AG-898-G21_01170	0
CACJXK010000009.1	536	820	+	AG-916-G09_01196	AG-916-G09	94	OG0003626	NA	NA	NA	NA	NA	AG-916-G09_01196	0
CACJXK010000009.1	854	1600	+	AG-916-G09_01197	AG-916-G09	248	OG0000783	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	COG0149	TpiA	Triosephosphate isomerase	AG-916-G09_01196	1
CACJXK010000009.1	1606	1908	+	AG-916-G09_01198	AG-916-G09	100	OG0000665	K03075	preprotein translocase subunit SecG	COG1314	SecG	Protein translocase subunit SecG	AG-916-G09_01196	2
CACJXK010000009.1	1949	3571	+	AG-916-G09_01199	AG-916-G09	540	OG0000335	K01937	CTP synthase [EC:6.3.4.2]	COG0504	PyrG	CTP synthase (UTP-ammonia lyase)	AG-916-G09_01196	3
CACJXK010000009.1	3561	4385	+	AG-916-G09_01200	AG-916-G09	274	OG0000218	K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	COG2877	KdsA	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	AG-916-G09_01196	4
CACJXK010000009.1	4389	5648	+	AG-916-G09_01201	AG-916-G09	419	OG0000540	K01689	enolase [EC:4.2.1.11]	COG0148	Eno	Enolase	AG-916-G09_01196	5
