contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACEFF010000009.1	28213	29145	-	AG-390-M07_00963	AG-390-M07	310	OG0000983	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-390-M07_00968	-5
CACEFF010000009.1	29205	30389	+	AG-390-M07_00964	AG-390-M07	394	OG0001357	NA	NA	COG0399	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	AG-390-M07_00968	-4
CACEFF010000009.1	30394	30891	+	AG-390-M07_00965	AG-390-M07	165	OG0001735	NA	NA	COG1898	RfbC	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	AG-390-M07_00968	-3
CACEFF010000009.1	30900	31655	+	AG-390-M07_00966	AG-390-M07	251	OG0000069	NA	NA	COG3959	TktA1	Transketolase, N-terminal subunit	AG-390-M07_00968	-2
CACEFF010000009.1	31652	32503	+	AG-390-M07_00967	AG-390-M07	283	NA	NA	NA	COG3958	TktA2	Transketolase, C-terminal subunit	AG-390-M07_00968	-1
CACEFF010000009.1	32510	33529	+	AG-390-M07_00968	AG-390-M07	339	OG0002775	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-390-M07_00968	0
CACEFF010000009.1	33531	34541	-	AG-390-M07_00969	AG-390-M07	336	OG0000026	NA	NA	COG2055	AllD	Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family	AG-390-M07_00968	1
CACEFF010000009.1	34534	35316	-	AG-390-M07_00970	AG-390-M07	260	OG0000045	NA	NA	NA	NA	NA	AG-390-M07_00968	2
CACEFF010000009.1	35332	36174	-	AG-390-M07_00971	AG-390-M07	280	OG0001412	NA	NA	COG1215	BcsA	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	AG-390-M07_00968	3
CACEFF010000009.1	36180	37532	-	AG-390-M07_00972	AG-390-M07	450	OG0001338	NA	NA	COG1032	YgiQ	Radical SAM superfamily enzyme YgiQ, UPF0313 family	AG-390-M07_00968	4
CACEFF010000009.1	37636	38523	+	AG-390-M07_00973	AG-390-M07	295	OG0000113	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	NA	NA	NA	AG-390-M07_00968	5
CACFVS010000012.1	9883	11226	-	AG-414-M23_00879	AG-414-M23	447	OG0001965	NA	NA	NA	NA	NA	AG-414-M23_00884	-5
CACFVS010000012.1	11277	12104	-	AG-414-M23_00880	AG-414-M23	275	OG0000057	K00477	phytanoyl-CoA hydroxylase [EC:1.14.11.18]	COG5285	PhyH	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	AG-414-M23_00884	-4
