contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABWYD010000001.1	177766	179127	-	AG-313-A04_00180	AG-313-A04	453	OG0001026	K11690	C4-dicarboxylate transporter, DctM subunit	COG4664	FcbT3	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	AG-313-A04_00185	-5
CABWYD010000001.1	179117	179701	-	AG-313-A04_00181	AG-313-A04	194	OG0000033	NA	NA	COG4665	FcbT2	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	AG-313-A04_00185	-4
CABWYD010000001.1	179788	180936	-	AG-313-A04_00182	AG-313-A04	382	OG0000116	NA	NA	COG4663	FcbT1	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	AG-313-A04_00185	-3
CABWYD010000001.1	181051	182007	-	AG-313-A04_00183	AG-313-A04	318	OG0000025	NA	NA	COG1052	LdhA	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	AG-313-A04_00185	-2
CABWYD010000001.1	182009	183307	-	AG-313-A04_00184	AG-313-A04	432	OG0001283	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	COG0247	GlpC	Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF	AG-313-A04_00185	-1
CABWYD010000001.1	183308	184561	-	AG-313-A04_00185	AG-313-A04	417	OG0001286	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	COG0277	GlcD	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	AG-313-A04_00185	0
CABWYD010000001.1	184521	186017	-	AG-313-A04_00186	AG-313-A04	498	OG0000079	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	COG0277	GlcD	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	AG-313-A04_00185	1
CABWYD010000001.1	186026	187189	-	AG-313-A04_00187	AG-313-A04	387	OG0000094	NA	NA	COG0436	AspB	Aspartate/methionine/tyrosine aminotransferase	AG-313-A04_00185	2
CABWYD010000001.1	187239	188387	-	AG-313-A04_00188	AG-313-A04	382	OG0000895	NA	NA	COG1304	LldD	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase	AG-313-A04_00185	3
CABWYD010000001.1	188393	188896	-	AG-313-A04_00189	AG-313-A04	167	OG0000250	K12976	lipid A 3-O-deacylase [EC:3.1.1.-]	NA	NA	NA	AG-313-A04_00185	4
CABWYD010000001.1	188946	189305	-	AG-313-A04_00190	AG-313-A04	119	OG0000400	K02200	cytochrome c-type biogenesis protein CcmH	COG3088	NrfF	Cytochrome c-type biogenesis protein CcmH/NrfF	AG-313-A04_00185	5
CABZFF010000004.1	416	1777	-	AG-337-E15_00542	AG-337-E15	453	OG0001026	K11690	C4-dicarboxylate transporter, DctM subunit	COG4664	FcbT3	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	AG-337-E15_00547	-5
CABZFF010000004.1	1767	2351	-	AG-337-E15_00543	AG-337-E15	194	OG0000033	NA	NA	COG4665	FcbT2	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	AG-337-E15_00547	-4
CABZFF010000004.1	2437	3585	-	AG-337-E15_00544	AG-337-E15	382	OG0000116	NA	NA	COG4663	FcbT1	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	AG-337-E15_00547	-3
CABZFF010000004.1	3690	4646	-	AG-337-E15_00545	AG-337-E15	318	OG0000025	NA	NA	COG1052	LdhA	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	AG-337-E15_00547	-2
