contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACJWS010000016.1	54	278	+	AG-916-E19_01148	AG-916-E19	74	OG0000167	NA	NA	NA	NA	NA	AG-916-E19_01151	-3
CACJWS010000016.1	284	1135	+	AG-916-E19_01149	AG-916-E19	283	OG0003686	NA	NA	NA	NA	NA	AG-916-E19_01151	-2
CACJWS010000016.1	1159	3318	+	AG-916-E19_01150	AG-916-E19	719	OG0002393	NA	NA	NA	NA	NA	AG-916-E19_01151	-1
CACJWS010000016.1	3322	3921	-	AG-916-E19_01151	AG-916-E19	199	OG0003705	NA	NA	NA	NA	NA	AG-916-E19_01151	0
CACJWS010000016.1	3926	4654	-	AG-916-E19_01152	AG-916-E19	242	OG0003177	NA	NA	NA	NA	NA	AG-916-E19_01151	1
CACJWS010000016.1	4662	5126	-	AG-916-E19_01153	AG-916-E19	154	OG0001556	NA	NA	NA	NA	NA	AG-916-E19_01151	2
CACJWS010000016.1	5216	5314	+	AG-916-E19_01154	AG-916-E19	32	OG0004247	NA	NA	NA	NA	NA	AG-916-E19_01151	3
CACJWS010000016.1	5388	5624	+	AG-916-E19_01155	AG-916-E19	78	OG0002394	NA	NA	NA	NA	NA	AG-916-E19_01151	4
CACJWS010000016.1	5705	5947	+	AG-916-E19_01156	AG-916-E19	80	OG0002443	NA	NA	NA	NA	NA	AG-916-E19_01151	5
CACKLR010000020.1	155	805	+	AG-917-D14_01131	AG-917-D14	216	OG0001901	NA	NA	NA	NA	NA	AG-917-D14_01132	-1
CACKLR010000020.1	897	1373	+	AG-917-D14_01132	AG-917-D14	158	OG0003705	NA	NA	NA	NA	NA	AG-917-D14_01132	0
CACKLR010000020.1	1392	2123	-	AG-917-D14_01133	AG-917-D14	243	OG0003177	NA	NA	NA	NA	NA	AG-917-D14_01132	1
CACKLR010000020.1	2131	2595	-	AG-917-D14_01134	AG-917-D14	154	OG0001556	NA	NA	NA	NA	NA	AG-917-D14_01132	2
CACKLR010000020.1	2685	2783	+	AG-917-D14_01135	AG-917-D14	32	OG0004247	NA	NA	NA	NA	NA	AG-917-D14_01132	3
CACKLR010000020.1	2857	3093	+	AG-917-D14_01136	AG-917-D14	78	OG0002394	NA	NA	NA	NA	NA	AG-917-D14_01132	4
CACKLR010000020.1	3174	3416	+	AG-917-D14_01137	AG-917-D14	80	OG0002443	NA	NA	NA	NA	NA	AG-917-D14_01132	5
CACKMS010000021.1	228	3230	-	AG-917-E05_01228	AG-917-E05	1000	OG0000022	K00302	sarcosine oxidase, subunit alpha [EC:1.5.3.24 1.5.3.1]	COG0404	GcvT	Glycine cleavage system protein T (aminomethyltransferase)	AG-917-E05_01232	-4
CACKMS010000021.1	3237	3512	-	AG-917-E05_01229	AG-917-E05	91	OG0000024	K00304	sarcosine oxidase, subunit delta [EC:1.5.3.24 1.5.3.1]	COG4311	SoxD	Sarcosine oxidase delta subunit	AG-917-E05_01232	-3
CACKMS010000021.1	3515	4768	-	AG-917-E05_01230	AG-917-E05	417	OG0000004	K00303	sarcosine oxidase, subunit beta [EC:1.5.3.24 1.5.3.1]	COG0665	DadA	Glycine/D-amino acid oxidase (deaminating)	AG-917-E05_01232	-2
CACKMS010000021.1	5428	7587	+	AG-917-E05_01231	AG-917-E05	719	OG0002393	NA	NA	NA	NA	NA	AG-917-E05_01232	-1
CACKMS010000021.1	7591	8202	-	AG-917-E05_01232	AG-917-E05	203	OG0003705	NA	NA	NA	NA	NA	AG-917-E05_01232	0
