contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABYDT010000004.1	87201	87374	-	AG-894-A09_00696	AG-894-A09	57	OG0002956	NA	NA	NA	NA	NA	AG-894-A09_00701	-5
CABYDT010000004.1	87378	89090	-	AG-894-A09_00697	AG-894-A09	570	OG0000063	NA	NA	COG0129	IlvD	Dihydroxyacid dehydratase/phosphogluconate dehydratase	AG-894-A09_00701	-4
CABYDT010000004.1	89091	90527	-	AG-894-A09_00698	AG-894-A09	478	OG0000465	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	COG1012	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	AG-894-A09_00701	-3
CABYDT010000004.1	90534	92414	-	AG-894-A09_00699	AG-894-A09	626	OG0000014	NA	NA	COG0028	IlvB	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	AG-894-A09_00701	-2
CABYDT010000004.1	92411	93937	-	AG-894-A09_00700	AG-894-A09	508	OG0000068	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	TctA family transporter	AG-894-A09_00701	-1
CABYDT010000004.1	93938	94414	-	AG-894-A09_00701	AG-894-A09	158	OG0002738	K07794	putative tricarboxylic transport membrane protein	NA	NA	NA	AG-894-A09_00701	0
CABYDT010000004.1	94432	95415	-	AG-894-A09_00702	AG-894-A09	327	OG0001110	K07795	putative tricarboxylic transport membrane protein	COG3181	TctC	Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC	AG-894-A09_00701	1
CABYDT010000004.1	95420	96439	-	AG-894-A09_00703	AG-894-A09	339	OG0001320	NA	NA	COG1529	CoxL	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit	AG-894-A09_00701	2
CABYDT010000004.1	96436	98307	-	AG-894-A09_00704	AG-894-A09	623	OG0001336	NA	NA	COG1529	CoxL	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit	AG-894-A09_00701	3
CABYDT010000004.1	98294	99226	-	AG-894-A09_00705	AG-894-A09	310	OG0001506	NA	NA	COG1319	CutB	Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit	AG-894-A09_00701	4
CABYDT010000004.1	99231	100346	-	AG-894-A09_00706	AG-894-A09	371	OG0000009	NA	NA	COG1063	Tdh	Threonine dehydrogenase or related Zn-dependent dehydrogenase	AG-894-A09_00701	5
LIBV01000028.1	2731	4152	+	BACL5_MAG-120820-bin39_00499	BACL5_MAG-120820-bin39	473	OG0001608	K07182	CBS domain-containing protein	COG2905	NA	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains	BACL5_MAG-120820-bin39_00504	-5
LIBV01000028.1	4136	4828	+	BACL5_MAG-120820-bin39_00500	BACL5_MAG-120820-bin39	230	OG0000163	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	COG2176	PolC	DNA polymerase III, alpha subunit (gram-positive type)	BACL5_MAG-120820-bin39_00504	-4
LIBV01000028.1	4829	5167	-	BACL5_MAG-120820-bin39_00501	BACL5_MAG-120820-bin39	112	OG0001114	NA	NA	COG3038	CybB	Cytochrome b561	BACL5_MAG-120820-bin39_00504	-3
LIBV01000028.1	5351	5824	+	BACL5_MAG-120820-bin39_00502	BACL5_MAG-120820-bin39	157	OG0001115	NA	NA	COG3909	CytC556	Cytochrome c556	BACL5_MAG-120820-bin39_00504	-2
LIBV01000028.1	5916	7439	-	BACL5_MAG-120820-bin39_00503	BACL5_MAG-120820-bin39	507	OG0000068	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	TctA family transporter	BACL5_MAG-120820-bin39_00504	-1
LIBV01000028.1	7439	7870	-	BACL5_MAG-120820-bin39_00504	BACL5_MAG-120820-bin39	143	OG0002738	K07794	putative tricarboxylic transport membrane protein	NA	NA	NA	BACL5_MAG-120820-bin39_00504	0
LIBV01000028.1	7917	8900	-	BACL5_MAG-120820-bin39_00505	BACL5_MAG-120820-bin39	327	OG0001110	K07795	putative tricarboxylic transport membrane protein	COG3181	TctC	Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC	BACL5_MAG-120820-bin39_00504	1
LIBW01000151.1	259	375	+	BACL5_MAG-121015-bin10_01077	BACL5_MAG-121015-bin10	38	NA	NA	NA	NA	NA	NA	BACL5_MAG-121015-bin10_01080	-3
LIBW01000151.1	481	684	+	BACL5_MAG-121015-bin10_01078	BACL5_MAG-121015-bin10	67	NA	NA	NA	NA	NA	NA	BACL5_MAG-121015-bin10_01080	-2
LIBW01000151.1	841	930	+	BACL5_MAG-121015-bin10_01079	BACL5_MAG-121015-bin10	29	NA	NA	NA	NA	NA	NA	BACL5_MAG-121015-bin10_01080	-1
LIBW01000151.1	980	1411	-	BACL5_MAG-121015-bin10_01080	BACL5_MAG-121015-bin10	143	OG0002738	K07794	putative tricarboxylic transport membrane protein	NA	NA	NA	BACL5_MAG-121015-bin10_01080	0
LIBW01000151.1	1458	2441	-	BACL5_MAG-121015-bin10_01081	BACL5_MAG-121015-bin10	327	OG0001110	K07795	putative tricarboxylic transport membrane protein	COG3181	TctC	Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC	BACL5_MAG-121015-bin10_01080	1
NYVZ01000007.1	22011	23144	+	CPC289_00245	CPC289	377	OG0000009	NA	NA	COG1063	Tdh	Threonine dehydrogenase or related Zn-dependent dehydrogenase	CPC289_00250	-5
NYVZ01000007.1	23151	24080	+	CPC289_00246	CPC289	309	OG0001506	NA	NA	COG1319	CutB	Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit	CPC289_00250	-4
NYVZ01000007.1	24073	25950	+	CPC289_00247	CPC289	625	OG0001336	NA	NA	COG1529	CoxL	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit	CPC289_00250	-3
NYVZ01000007.1	25947	26963	+	CPC289_00248	CPC289	338	OG0001320	NA	NA	COG1529	CoxL	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit	CPC289_00250	-2
NYVZ01000007.1	27008	27985	+	CPC289_00249	CPC289	325	OG0001110	K07795	putative tricarboxylic transport membrane protein	COG3181	TctC	Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC	CPC289_00250	-1
NYVZ01000007.1	27994	28461	+	CPC289_00250	CPC289	155	OG0002738	K07794	putative tricarboxylic transport membrane protein	NA	NA	NA	CPC289_00250	0
NYVZ01000007.1	28461	29987	+	CPC289_00251	CPC289	508	OG0000068	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	TctA family transporter	CPC289_00250	1
NYVZ01000007.1	29984	31864	+	CPC289_00252	CPC289	626	OG0000014	NA	NA	COG0028	IlvB	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	CPC289_00250	2
NYVZ01000007.1	31883	33319	+	CPC289_00253	CPC289	478	OG0000465	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	COG1012	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	CPC289_00250	3
NYVZ01000007.1	33319	35028	+	CPC289_00254	CPC289	569	OG0000063	NA	NA	COG0129	IlvD	Dihydroxyacid dehydratase/phosphogluconate dehydratase	CPC289_00250	4
NYVZ01000007.1	35031	35201	+	CPC289_00255	CPC289	56	OG0002956	NA	NA	NA	NA	NA	CPC289_00250	5
HIMB109-00000000002	34633	34803	-	HIMB109_00368	HIMB109	56	OG0002956	NA	NA	NA	NA	NA	HIMB109_00373	-5
HIMB109-00000000002	34806	36515	-	HIMB109_00369	HIMB109	569	OG0000063	NA	NA	COG0129	IlvD	Dihydroxyacid dehydratase/phosphogluconate dehydratase	HIMB109_00373	-4
HIMB109-00000000002	36515	37951	-	HIMB109_00370	HIMB109	478	OG0000465	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	COG1012	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	HIMB109_00373	-3
HIMB109-00000000002	37966	39849	-	HIMB109_00371	HIMB109	627	OG0000014	NA	NA	COG0028	IlvB	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	HIMB109_00373	-2
HIMB109-00000000002	39846	41372	-	HIMB109_00372	HIMB109	508	OG0000068	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	TctA family transporter	HIMB109_00373	-1
HIMB109-00000000002	41372	41839	-	HIMB109_00373	HIMB109	155	OG0002738	K07794	putative tricarboxylic transport membrane protein	NA	NA	NA	HIMB109_00373	0
HIMB109-00000000002	41848	42825	-	HIMB109_00374	HIMB109	325	OG0001110	K07795	putative tricarboxylic transport membrane protein	COG3181	TctC	Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC	HIMB109_00373	1
HIMB109-00000000002	42858	43874	-	HIMB109_00375	HIMB109	338	OG0001320	NA	NA	COG1529	CoxL	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit	HIMB109_00373	2
HIMB109-00000000002	43871	45748	-	HIMB109_00376	HIMB109	625	OG0001336	NA	NA	COG1529	CoxL	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit	HIMB109_00373	3
HIMB109-00000000002	45741	46670	-	HIMB109_00377	HIMB109	309	OG0001506	NA	NA	COG1319	CutB	Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit	HIMB109_00373	4
HIMB109-00000000002	46677	47810	-	HIMB109_00378	HIMB109	377	OG0000009	NA	NA	COG1063	Tdh	Threonine dehydrogenase or related Zn-dependent dehydrogenase	HIMB109_00373	5
