contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000026.1	83	298	+	AAA795-A20_00261	AAA795-A20	71	NA	NA	NA	NA	NA	NA	AAA795-A20_00263	-2
CVSB01000026.1	372	782	-	AAA795-A20_00262	AAA795-A20	136	OG0001136	K06991	uncharacterized protein	COG3565	NA	Predicted dioxygenase of extradiol dioxygenase family	AAA795-A20_00263	-1
CVSB01000026.1	857	1441	+	AAA795-A20_00263	AAA795-A20	194	OG0000120	K00640	serine O-acetyltransferase [EC:2.3.1.30]	COG1045	CysE	Serine acetyltransferase	AAA795-A20_00263	0
CVSB01000026.1	1434	2435	+	AAA795-A20_00264	AAA795-A20	333	OG0000806	NA	NA	COG0031	CysK	Cysteine synthase	AAA795-A20_00263	1
CVSB01000026.1	2432	2848	-	AAA795-A20_00265	AAA795-A20	138	OG0000982	NA	NA	NA	NA	NA	AAA795-A20_00263	2
CVSB01000026.1	2934	3254	+	AAA795-A20_00266	AAA795-A20	106	OG0001007	NA	NA	COG4994	NA	Uncharacterized protein CV0675, UCP033623 family	AAA795-A20_00263	3
CVSB01000026.1	3293	3625	+	AAA795-A20_00267	AAA795-A20	110	OG0000042	NA	NA	COG2076	EmrE	Multidrug transporter EmrE and related cation transporters	AAA795-A20_00263	4
CVSB01000026.1	3628	3855	+	AAA795-A20_00268	AAA795-A20	75	OG0001146	NA	NA	NA	NA	NA	AAA795-A20_00263	5
CVSF01000064.1	77572	77793	-	AAA795-D22_00768	AAA795-D22	73	OG0001146	NA	NA	NA	NA	NA	AAA795-D22_00773	-5
CVSF01000064.1	77793	78113	-	AAA795-D22_00769	AAA795-D22	106	OG0001007	NA	NA	COG3631	YesE	Ketosteroid isomerase-related protein	AAA795-D22_00773	-4
CVSF01000064.1	78130	78546	-	AAA795-D22_00770	AAA795-D22	138	OG0000982	NA	NA	NA	NA	NA	AAA795-D22_00773	-3
CVSF01000064.1	78567	78941	-	AAA795-D22_00771	AAA795-D22	124	OG0001087	NA	NA	NA	NA	NA	AAA795-D22_00773	-2
CVSF01000064.1	79010	80011	-	AAA795-D22_00772	AAA795-D22	333	OG0000806	NA	NA	COG0031	CysK	Cysteine synthase	AAA795-D22_00773	-1
CVSF01000064.1	80011	80580	-	AAA795-D22_00773	AAA795-D22	189	OG0000120	K00640	serine O-acetyltransferase [EC:2.3.1.30]	COG1045	CysE	Serine acetyltransferase	AAA795-D22_00773	0
CVSF01000064.1	80663	81073	+	AAA795-D22_00774	AAA795-D22	136	OG0001136	K06991	uncharacterized protein	COG3565	NA	Predicted dioxygenase of extradiol dioxygenase family	AAA795-D22_00773	1
CVSF01000064.1	81086	81694	+	AAA795-D22_00775	AAA795-D22	202	OG0001089	K06895	L-lysine exporter family protein LysE/ArgO	COG1279	ArgO	Arginine exporter protein ArgO	AAA795-D22_00773	2
CVSF01000064.1	81687	82973	-	AAA795-D22_00776	AAA795-D22	428	OG0000913	K15509	sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]	COG0141	HisD	Histidinol dehydrogenase	AAA795-D22_00773	3
CVSF01000064.1	83069	83980	-	AAA795-D22_00777	AAA795-D22	303	OG0000961	NA	NA	COG0280	Pta	Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase)	AAA795-D22_00773	4
CVSF01000064.1	84046	85050	-	AAA795-D22_00778	AAA795-D22	334	OG0000026	NA	NA	COG2055	AllD	Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family	AAA795-D22_00773	5
CABWYD010000005.1	36317	37219	-	AG-313-A04_00688	AG-313-A04	300	OG0000036	K00852	ribokinase [EC:2.7.1.15]	COG0524	RbsK	Sugar or nucleoside kinase, ribokinase family	AG-313-A04_00693	-5
CABWYD010000005.1	37219	37932	-	AG-313-A04_00689	AG-313-A04	237	OG0000781	K06196	cytochrome c-type biogenesis protein	COG0785	CcdA	Cytochrome c biogenesis protein CcdA	AG-313-A04_00693	-4
CABWYD010000005.1	37983	38327	+	AG-313-A04_00690	AG-313-A04	114	OG0001368	NA	NA	NA	NA	NA	AG-313-A04_00693	-3
CABWYD010000005.1	38324	38884	-	AG-313-A04_00691	AG-313-A04	186	OG0000787	NA	NA	COG2062	SixA	Phosphohistidine phosphatase SixA	AG-313-A04_00693	-2
CABWYD010000005.1	39004	39381	-	AG-313-A04_00692	AG-313-A04	125	OG0001094	NA	NA	COG0229	MsrB	Peptide methionine sulfoxide reductase MsrB	AG-313-A04_00693	-1
CABWYD010000005.1	39374	39949	-	AG-313-A04_00693	AG-313-A04	191	OG0000120	K00640	serine O-acetyltransferase [EC:2.3.1.30]	COG1045	CysE	Serine acetyltransferase	AG-313-A04_00693	0
CABWYD010000005.1	40005	40400	+	AG-313-A04_00694	AG-313-A04	131	OG0001136	K06991	uncharacterized protein	COG3565	NA	Predicted dioxygenase of extradiol dioxygenase family	AG-313-A04_00693	1
CABWYD010000005.1	40390	41733	+	AG-313-A04_00695	AG-313-A04	447	OG0000919	K01919	glutamate--cysteine ligase [EC:6.3.2.2]	COG3572	Gsh2	Gamma-glutamylcysteine synthetase	AG-313-A04_00693	2
CABWYD010000005.1	41702	42619	+	AG-313-A04_00696	AG-313-A04	305	OG0000910	K01920	glutathione synthase [EC:6.3.2.3]	COG0189	LysX	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	AG-313-A04_00693	3
CABWYD010000005.1	42923	44215	+	AG-313-A04_00697	AG-313-A04	430	OG0000096	K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	COG2873	MET17	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent	AG-313-A04_00693	4
CABWYD010000005.1	44259	44627	+	AG-313-A04_00698	AG-313-A04	122	OG0000053	NA	NA	COG0607	PspE	Rhodanese-related sulfurtransferase	AG-313-A04_00693	5
CABXTC010000006.1	41172	41462	-	AG-325-C18_00864	AG-325-C18	96	OG0001264	NA	NA	NA	NA	NA	AG-325-C18_00869	-5
CABXTC010000006.1	41470	41754	-	AG-325-C18_00865	AG-325-C18	94	OG0001123	NA	NA	NA	NA	NA	AG-325-C18_00869	-4
