contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000045.1	61234	62274	+	AAA795-A20_00883	AAA795-A20	346	OG0001543	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AAA795-A20_00888	-5
CVSB01000045.1	62271	63659	+	AAA795-A20_00884	AAA795-A20	462	OG0001510	NA	NA	NA	NA	NA	AAA795-A20_00888	-4
CVSB01000045.1	63643	65433	+	AAA795-A20_00885	AAA795-A20	596	OG0001064	K24846	ATP-binding cassette, subfamily B, bacterial PglK [EC:7.5.2.-]	COG1132	MdlB	ABC-type multidrug and LPS transport system, ATPase and permease component MsbA	AAA795-A20_00888	-3
CVSB01000045.1	65593	66372	+	AAA795-A20_00886	AAA795-A20	259	OG0001189	K16698	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-]	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AAA795-A20_00888	-2
CVSB01000045.1	66381	67376	-	AAA795-A20_00887	AAA795-A20	331	OG0000019	NA	NA	COG0472	Rfe	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase/archaeal AglH	AAA795-A20_00888	-1
CVSB01000045.1	67480	68523	+	AAA795-A20_00888	AAA795-A20	347	OG0000023	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	COG1089	Gmd	GDP-D-mannose dehydratase	AAA795-A20_00888	0
CVSB01000045.1	68526	69470	+	AAA795-A20_00889	AAA795-A20	314	OG0000020	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AAA795-A20_00888	1
CVSB01000045.1	69479	70159	-	AAA795-A20_00890	AAA795-A20	226	OG0000043	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AAA795-A20_00888	2
CVSB01000045.1	70168	71421	-	AAA795-A20_00891	AAA795-A20	417	OG0001354	NA	NA	NA	NA	NA	AAA795-A20_00888	3
CVSB01000045.1	71484	71579	+	AAA795-A20_00892	AAA795-A20	31	OG0003820	NA	NA	NA	NA	NA	AAA795-A20_00888	4
CVSB01000045.1	71604	72380	+	AAA795-A20_00893	AAA795-A20	258	OG0001392	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AAA795-A20_00888	5
CVSF01000067.1	28310	29299	-	AAA795-D22_00871	AAA795-D22	329	OG0000316	K03517	quinolinate synthase [EC:2.5.1.72]	COG0379	NadA	Quinolinate synthase	AAA795-D22_00877	-5
CVSF01000067.1	29500	29901	+	AAA795-D22_00873	AAA795-D22	133	OG0001355	NA	NA	COG0615	TagD	Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family	AAA795-D22_00877	-4
CVSF01000067.1	29909	30799	-	AAA795-D22_00874	AAA795-D22	296	OG0000660	NA	NA	COG0354	YgfZ	Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters, tRNA thiomethylation	AAA795-D22_00877	-3
CVSF01000067.1	30843	32153	+	AAA795-D22_00875	AAA795-D22	436	OG0000238	K01465	dihydroorotase [EC:3.5.2.3]	COG0044	AllB	Dihydroorotase or related cyclic amidohydrolase	AAA795-D22_00877	-2
