contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACGXV010000007.1	16618	16953	+	AG-426-F15_01365	AG-426-F15	111	OG0002442	NA	NA	NA	NA	NA	AG-426-F15_01370	-5
CACGXV010000007.1	16950	17420	+	AG-426-F15_01366	AG-426-F15	156	NA	NA	NA	NA	NA	NA	AG-426-F15_01370	-4
CACGXV010000007.1	17413	17556	+	AG-426-F15_01367	AG-426-F15	47	NA	NA	NA	NA	NA	NA	AG-426-F15_01370	-3
CACGXV010000007.1	17553	17915	+	AG-426-F15_01368	AG-426-F15	120	OG0002204	NA	NA	NA	NA	NA	AG-426-F15_01370	-2
CACGXV010000007.1	17899	18105	+	AG-426-F15_01369	AG-426-F15	68	OG0001378	NA	NA	NA	NA	NA	AG-426-F15_01370	-1
CACGXV010000007.1	18371	18730	+	AG-426-F15_01370	AG-426-F15	119	OG0002611	NA	NA	NA	NA	NA	AG-426-F15_01370	0
CACGXV010000007.1	18814	19002	+	AG-426-F15_01371	AG-426-F15	62	OG0001937	NA	NA	NA	NA	NA	AG-426-F15_01370	1
CACGXV010000007.1	19002	19247	+	AG-426-F15_01372	AG-426-F15	81	OG0001937	NA	NA	NA	NA	NA	AG-426-F15_01370	2
CACGXV010000007.1	19549	19917	+	AG-426-F15_01374	AG-426-F15	122	OG0000730	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	COG0838	NuoA	NADH:ubiquinone oxidoreductase subunit 3 (chain A)	AG-426-F15_01370	3
CACGXV010000007.1	19919	20440	+	AG-426-F15_01375	AG-426-F15	173	OG0000700	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	COG0377	NuoB	NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase	AG-426-F15_01370	4
CACGXV010000007.1	20445	21041	+	AG-426-F15_01376	AG-426-F15	198	OG0000664	NA	NA	COG0852	NuoC	NADH:ubiquinone oxidoreductase 27 kD subunit (chain C)	AG-426-F15_01370	5
CACMTO010000022.1	12	296	+	AG-892-C18_01115	AG-892-C18	94	OG0002442	NA	NA	NA	NA	NA	AG-892-C18_01120	-5
CACMTO010000022.1	296	421	+	AG-892-C18_01116	AG-892-C18	41	OG0003294	NA	NA	NA	NA	NA	AG-892-C18_01120	-4
CACMTO010000022.1	418	813	+	AG-892-C18_01117	AG-892-C18	131	OG0002204	NA	NA	NA	NA	NA	AG-892-C18_01120	-3
CACMTO010000022.1	776	985	+	AG-892-C18_01118	AG-892-C18	69	OG0001378	NA	NA	NA	NA	NA	AG-892-C18_01120	-2
CACMTO010000022.1	985	1224	+	AG-892-C18_01119	AG-892-C18	79	OG0002480	NA	NA	NA	NA	NA	AG-892-C18_01120	-1
CACMTO010000022.1	1247	1585	+	AG-892-C18_01120	AG-892-C18	112	OG0002611	NA	NA	NA	NA	NA	AG-892-C18_01120	0
CACMTO010000022.1	1660	1848	+	AG-892-C18_01121	AG-892-C18	62	OG0001937	NA	NA	NA	NA	NA	AG-892-C18_01120	1
CACMTO010000022.1	1848	2006	+	AG-892-C18_01122	AG-892-C18	52	OG0003295	NA	NA	NA	NA	NA	AG-892-C18_01120	2
CACMTO010000022.1	2007	2252	+	AG-892-C18_01123	AG-892-C18	81	OG0001937	NA	NA	NA	NA	NA	AG-892-C18_01120	3
CACMTO010000022.1	2462	3250	-	AG-892-C18_01125	AG-892-C18	262	OG0001202	NA	NA	COG1088	RfbB	dTDP-D-glucose 4,6-dehydratase	AG-892-C18_01120	4
CACMZL010000001.1	243154	243681	+	AG-892-J03_00283	AG-892-J03	175	OG0000487	K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	COG0503	Apt	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	AG-892-J03_00288	-5
CACMZL010000001.1	243938	244240	+	AG-892-J03_00284	AG-892-J03	100	NA	NA	NA	COG0640	ArsR	DNA-binding transcriptional regulator, ArsR family	AG-892-J03_00288	-4
CACMZL010000001.1	244240	245280	+	AG-892-J03_00285	AG-892-J03	346	NA	K07089	uncharacterized protein	COG0701	YraQ	Arsenite and antimonite resistance protein ArsP/YraQ, UPF0718 family	AG-892-J03_00288	-3
CACMZL010000001.1	245548	245793	-	AG-892-J03_00286	AG-892-J03	81	OG0001937	NA	NA	NA	NA	NA	AG-892-J03_00288	-2
CACMZL010000001.1	245793	245981	-	AG-892-J03_00287	AG-892-J03	62	OG0001937	NA	NA	NA	NA	NA	AG-892-J03_00288	-1
CACMZL010000001.1	246065	246397	-	AG-892-J03_00288	AG-892-J03	110	OG0002611	NA	NA	NA	NA	NA	AG-892-J03_00288	0
CACMZL010000001.1	246659	246832	-	AG-892-J03_00289	AG-892-J03	57	OG0001378	NA	NA	NA	NA	NA	AG-892-J03_00288	1
CACMZL010000001.1	246819	247214	-	AG-892-J03_00290	AG-892-J03	131	OG0002204	NA	NA	NA	NA	NA	AG-892-J03_00288	2
CACMZL010000001.1	247318	247698	-	AG-892-J03_00291	AG-892-J03	126	OG0002718	NA	NA	NA	NA	NA	AG-892-J03_00288	3
CACMZL010000001.1	247699	248097	-	AG-892-J03_00292	AG-892-J03	132	OG0002535	NA	NA	NA	NA	NA	AG-892-J03_00288	4
CACMZL010000001.1	248036	248329	-	AG-892-J03_00293	AG-892-J03	97	OG0002534	NA	NA	NA	NA	NA	AG-892-J03_00288	5
CACEDU010000021.1	1541	2692	+	AG-905-E11_01361	AG-905-E11	383	OG0000793	K09970	general L-amino acid transport system permease protein	COG4597	BatB	ABC-type amino acid transport system, permease component	AG-905-E11_01367	-5
CACEDU010000021.1	2696	3967	+	AG-905-E11_01362	AG-905-E11	423	OG0000784	K09971	general L-amino acid transport system permease protein	COG0765	HisM	ABC-type amino acid transport system, permease component	AG-905-E11_01367	-4
CACEDU010000021.1	3971	4366	+	AG-905-E11_01363	AG-905-E11	131	OG0000112	NA	NA	COG1126	GlnQ	ABC-type polar amino acid transport system, ATPase component	AG-905-E11_01367	-3
CACEDU010000021.1	4455	4706	+	AG-905-E11_01364	AG-905-E11	83	OG0000112	NA	NA	COG1126	GlnQ	ABC-type polar amino acid transport system, ATPase component	AG-905-E11_01367	-2
CACEDU010000021.1	4852	5223	+	AG-905-E11_01365	AG-905-E11	123	OG0000900	NA	NA	COG1396	HipB	Transcriptional regulator, contains XRE-family HTH domain	AG-905-E11_01367	-1
CACEDU010000021.1	5515	5835	-	AG-905-E11_01367	AG-905-E11	106	OG0002611	NA	NA	NA	NA	NA	AG-905-E11_01367	0
CACEDU010000021.1	5858	6106	-	AG-905-E11_01368	AG-905-E11	82	OG0002490	NA	NA	NA	NA	NA	AG-905-E11_01367	1
CACEDU010000021.1	6106	6303	-	AG-905-E11_01369	AG-905-E11	65	OG0001378	NA	NA	NA	NA	NA	AG-905-E11_01367	2
CACEDU010000021.1	6287	6652	-	AG-905-E11_01370	AG-905-E11	121	OG0002204	NA	NA	NA	NA	NA	AG-905-E11_01367	3
CACEDU010000021.1	6649	6774	-	AG-905-E11_01371	AG-905-E11	41	OG0003294	NA	NA	NA	NA	NA	AG-905-E11_01367	4
CACEDU010000021.1	6774	7130	-	AG-905-E11_01372	AG-905-E11	118	OG0002442	NA	NA	NA	NA	NA	AG-905-E11_01367	5
CACJUZ010000013.1	371	616	-	AG-916-D16_00965	AG-916-D16	81	OG0001937	NA	NA	NA	NA	NA	AG-916-D16_00967	-2
CACJUZ010000013.1	616	804	-	AG-916-D16_00966	AG-916-D16	62	OG0001937	NA	NA	NA	NA	NA	AG-916-D16_00967	-1
CACJUZ010000013.1	774	1151	-	AG-916-D16_00967	AG-916-D16	125	OG0002611	NA	NA	NA	NA	NA	AG-916-D16_00967	0
CACJUZ010000013.1	1176	1415	-	AG-916-D16_00968	AG-916-D16	79	OG0002480	NA	NA	NA	NA	NA	AG-916-D16_00967	1
CACJUZ010000013.1	1415	1612	-	AG-916-D16_00969	AG-916-D16	65	OG0001378	NA	NA	NA	NA	NA	AG-916-D16_00967	2
CACJUZ010000013.1	1575	1958	-	AG-916-D16_00970	AG-916-D16	127	OG0002204	NA	NA	NA	NA	NA	AG-916-D16_00967	3
CACJUZ010000013.1	1955	2080	-	AG-916-D16_00971	AG-916-D16	41	OG0003294	NA	NA	NA	NA	NA	AG-916-D16_00967	4
CACJUZ010000013.1	2080	2499	-	AG-916-D16_00972	AG-916-D16	139	OG0002718	NA	NA	NA	NA	NA	AG-916-D16_00967	5
CACKLR010000009.1	29478	29948	-	AG-917-D14_00767	AG-917-D14	156	OG0000620	K03664	SsrA-binding protein	COG0691	SmpB	tmRNA-binding protein	AG-917-D14_00772	-5
CACKLR010000009.1	29941	30828	-	AG-917-D14_00768	AG-917-D14	295	OG0000345	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	COG0329	DapA	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase	AG-917-D14_00772	-4
CACKLR010000009.1	30864	33065	+	AG-917-D14_00769	AG-917-D14	733	OG0000514	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	COG0741	MltE	Soluble lytic murein transglycosylase or regulatory protein ( may contain LysM/invasin domain), , includes type III secretion system proteins IagB/IpgF/YsaH	AG-917-D14_00772	-3
