contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACADE010000003.1	177817	179091	+	AG-897-G09_00821	AG-897-G09	424	OG0000611	K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	COG0508	AceF	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	AG-897-G09_00826	-5
CACADE010000003.1	179093	180490	+	AG-897-G09_00822	AG-897-G09	465	OG0000378	K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	COG1249	Lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	AG-897-G09_00826	-4
CACADE010000003.1	180731	181867	+	AG-897-G09_00823	AG-897-G09	378	OG0000067	NA	NA	COG0265	DegQ	Periplasmic serine protease DegP/DegQ, contain C-terminal PDZ domain	AG-897-G09_00826	-3
CACADE010000003.1	181910	182380	+	AG-897-G09_00824	AG-897-G09	156	OG0001440	NA	NA	NA	NA	NA	AG-897-G09_00826	-2
CACADE010000003.1	182386	182844	+	AG-897-G09_00825	AG-897-G09	152	OG0003331	NA	NA	NA	NA	NA	AG-897-G09_00826	-1
CACADE010000003.1	182845	183333	+	AG-897-G09_00826	AG-897-G09	162	OG0003099	NA	NA	NA	NA	NA	AG-897-G09_00826	0
CACADE010000003.1	183402	183770	+	AG-897-G09_00827	AG-897-G09	122	OG0001632	NA	NA	NA	NA	NA	AG-897-G09_00826	1
CACADE010000003.1	183773	184333	+	AG-897-G09_00828	AG-897-G09	186	OG0004149	NA	NA	NA	NA	NA	AG-897-G09_00826	2
CACADE010000003.1	184330	184608	+	AG-897-G09_00829	AG-897-G09	92	OG0003651	NA	NA	NA	NA	NA	AG-897-G09_00826	3
CACADE010000003.1	184608	185027	+	AG-897-G09_00830	AG-897-G09	139	OG0003474	NA	NA	NA	NA	NA	AG-897-G09_00826	4
CACADE010000003.1	185227	185871	-	AG-897-G09_00831	AG-897-G09	214	OG0000028	NA	NA	COG4122	TrmR	tRNA 5-hydroxyU34 O-methylase TrmR/YrrM	AG-897-G09_00826	5
CACCOB010000002.1	78091	78294	+	AG-901-I06_00634	AG-901-I06	67	OG0001780	NA	NA	NA	NA	NA	AG-901-I06_00639	-5
CACCOB010000002.1	78398	78886	+	AG-901-I06_00635	AG-901-I06	162	OG0004194	NA	NA	NA	NA	NA	AG-901-I06_00639	-4
CACCOB010000002.1	78893	79375	+	AG-901-I06_00636	AG-901-I06	160	OG0001514	NA	NA	NA	NA	NA	AG-901-I06_00639	-3
CACCOB010000002.1	79387	79857	+	AG-901-I06_00637	AG-901-I06	156	OG0001514	NA	NA	NA	NA	NA	AG-901-I06_00639	-2
CACCOB010000002.1	79858	80091	+	AG-901-I06_00638	AG-901-I06	77	OG0004195	NA	NA	NA	NA	NA	AG-901-I06_00639	-1
CACCOB010000002.1	80094	80603	+	AG-901-I06_00639	AG-901-I06	169	OG0003099	NA	NA	NA	NA	NA	AG-901-I06_00639	0
CACCOB010000002.1	80603	80995	+	AG-901-I06_00640	AG-901-I06	130	OG0003606	NA	NA	NA	NA	NA	AG-901-I06_00639	1
CACCOB010000002.1	81468	82415	+	AG-901-I06_00642	AG-901-I06	315	OG0000256	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	COG1351	ThyX	Thymidylate synthase ThyX, FAD-dependent family	AG-901-I06_00639	2
CACCOB010000002.1	82396	83220	-	AG-901-I06_00643	AG-901-I06	274	OG0000361	K03593	ATP-binding protein involved in chromosome partitioning	COG0489	Mrp	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family	AG-901-I06_00639	3
CACCOB010000002.1	83274	84374	+	AG-901-I06_00644	AG-901-I06	366	OG0000394	K04088	modulator of FtsH protease HflK	COG0330	HflC	Regulator of protease activity HflC, stomatin/prohibitin superfamily	AG-901-I06_00639	4
