contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000049.1	2189	2833	-	AAA795-A20_00963	AAA795-A20	214	OG0000707	NA	NA	NA	NA	NA	AAA795-A20_00968	-5
CVSB01000049.1	2948	3208	+	AAA795-A20_00964	AAA795-A20	86	OG0000774	NA	NA	COG4327	NA	Uncharacterized membrane protein, DUF4212 domain	AAA795-A20_00968	-4
CVSB01000049.1	3208	5019	+	AAA795-A20_00965	AAA795-A20	603	OG0000173	K14393	cation/acetate symporter	COG4147	ActP	Na+(or H+)/acetate symporter ActP	AAA795-A20_00968	-3
CVSB01000049.1	5088	5438	+	AAA795-A20_00966	AAA795-A20	116	OG0000728	NA	NA	NA	NA	NA	AAA795-A20_00968	-2
CVSB01000049.1	5473	6132	+	AAA795-A20_00967	AAA795-A20	219	OG0000402	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	COG0036	Rpe	Pentose-5-phosphate-3-epimerase	AAA795-A20_00968	-1
CVSB01000049.1	6137	7762	+	AAA795-A20_00968	AAA795-A20	541	OG0000757	NA	NA	COG5360	NA	Uncharacterized conserved protein, heparinase superfamily	AAA795-A20_00968	0
CVSB01000049.1	7762	9300	+	AAA795-A20_00969	AAA795-A20	512	OG0000331	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	COG0138	PurH	AICAR transformylase/IMP cyclohydrolase PurH	AAA795-A20_00968	1
CVSB01000049.1	9290	9634	-	AAA795-A20_00970	AAA795-A20	114	OG0000624	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	COG2154	PhhB	Pterin-4a-carbinolamine dehydratase	AAA795-A20_00968	2
CVSB01000049.1	9832	10680	-	AAA795-A20_00972	AAA795-A20	282	OG0000077	NA	NA	NA	NA	NA	AAA795-A20_00968	3
CVSB01000049.1	10727	11365	+	AAA795-A20_00973	AAA795-A20	212	OG0000642	K07157	uncharacterized protein	COG2802	LON/PUA	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily	AAA795-A20_00968	4
CVSB01000049.1	11367	12449	-	AAA795-A20_00974	AAA795-A20	360	OG0000545	NA	NA	COG0654	UbiH	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	AAA795-A20_00968	5
CVSF01000019.1	74	430	+	AAA795-D22_00211	AAA795-D22	118	OG0000728	NA	NA	NA	NA	NA	AAA795-D22_00213	-2
CVSF01000019.1	459	1115	+	AAA795-D22_00212	AAA795-D22	218	OG0000402	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	COG0036	Rpe	Pentose-5-phosphate-3-epimerase	AAA795-D22_00213	-1
CVSF01000019.1	1123	2751	+	AAA795-D22_00213	AAA795-D22	542	OG0000757	NA	NA	COG5360	NA	Uncharacterized conserved protein, heparinase superfamily	AAA795-D22_00213	0
CVSF01000019.1	2751	4286	+	AAA795-D22_00214	AAA795-D22	511	OG0000331	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	COG0138	PurH	AICAR transformylase/IMP cyclohydrolase PurH	AAA795-D22_00213	1
CVSF01000019.1	4276	4620	-	AAA795-D22_00215	AAA795-D22	114	OG0000624	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	COG2154	PhhB	Pterin-4a-carbinolamine dehydratase	AAA795-D22_00213	2
CVSF01000019.1	5590	6237	+	AAA795-D22_00217	AAA795-D22	215	OG0000642	K07157	uncharacterized protein	COG2802	LON/PUA	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily	AAA795-D22_00213	3
CVSF01000019.1	6240	7322	-	AAA795-D22_00218	AAA795-D22	360	OG0000545	NA	NA	COG0654	UbiH	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	AAA795-D22_00213	4
CVSF01000019.1	7384	9477	+	AAA795-D22_00219	AAA795-D22	697	OG0000327	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	COG1674	FtsK	DNA segregation ATPase FtsK/SpoIIIE or related protein	AAA795-D22_00213	5
CABWYD010000001.1	206071	206679	-	AG-313-A04_00212	AG-313-A04	202	OG0000707	NA	NA	NA	NA	NA	AG-313-A04_00217	-5
CABWYD010000001.1	206855	207112	+	AG-313-A04_00213	AG-313-A04	85	OG0000774	NA	NA	COG4327	NA	Uncharacterized membrane protein, DUF4212 domain	AG-313-A04_00217	-4
CABWYD010000001.1	207112	208965	+	AG-313-A04_00214	AG-313-A04	617	OG0000173	K14393	cation/acetate symporter	COG4147	ActP	Na+(or H+)/acetate symporter ActP	AG-313-A04_00217	-3
CABWYD010000001.1	209045	209380	+	AG-313-A04_00215	AG-313-A04	111	OG0000728	NA	NA	NA	NA	NA	AG-313-A04_00217	-2
CABWYD010000001.1	209428	210090	+	AG-313-A04_00216	AG-313-A04	220	OG0000402	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	COG0036	Rpe	Pentose-5-phosphate-3-epimerase	AG-313-A04_00217	-1
CABWYD010000001.1	210094	211731	+	AG-313-A04_00217	AG-313-A04	545	OG0000757	NA	NA	COG5360	NA	Uncharacterized conserved protein, heparinase superfamily	AG-313-A04_00217	0
CABWYD010000001.1	211734	213284	+	AG-313-A04_00218	AG-313-A04	516	OG0000331	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	COG0138	PurH	AICAR transformylase/IMP cyclohydrolase PurH	AG-313-A04_00217	1
CABWYD010000001.1	213281	213619	-	AG-313-A04_00219	AG-313-A04	112	OG0000624	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	COG2154	PhhB	Pterin-4a-carbinolamine dehydratase	AG-313-A04_00217	2
CABWYD010000001.1	213789	214406	+	AG-313-A04_00221	AG-313-A04	205	OG0000642	K07157	uncharacterized protein	COG2802	LON/PUA	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily	AG-313-A04_00217	3
CABWYD010000001.1	214409	215683	-	AG-313-A04_00222	AG-313-A04	424	OG0000332	K03628	transcription termination factor Rho	COG1158	Rho	Transcription termination factor Rho	AG-313-A04_00217	4
CABWYD010000001.1	215749	216180	-	AG-313-A04_00223	AG-313-A04	143	OG0000854	K08973	protoporphyrinogen IX oxidase [EC:1.3.99.-]	COG1981	HemJ	Protoporphyrinogen oxidase HemJ (unrelated to HemG or HemY)	AG-313-A04_00217	5
CABXTC010000007.1	84	269	+	AG-325-C18_00888	AG-325-C18	61	OG0003426	NA	NA	NA	NA	NA	AG-325-C18_00892	-3
CABXTC010000007.1	281	1129	+	AG-325-C18_00889	AG-325-C18	282	OG0000077	NA	NA	NA	NA	NA	AG-325-C18_00892	-2
CABXTC010000007.1	1617	3152	-	AG-325-C18_00891	AG-325-C18	511	OG0000331	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	COG0138	PurH	AICAR transformylase/IMP cyclohydrolase PurH	AG-325-C18_00892	-1
CABXTC010000007.1	3152	4777	-	AG-325-C18_00892	AG-325-C18	541	OG0000757	NA	NA	COG5360	NA	Uncharacterized conserved protein, heparinase superfamily	AG-325-C18_00892	0
CABXTC010000007.1	4779	5438	-	AG-325-C18_00893	AG-325-C18	219	OG0000402	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	COG0036	Rpe	Pentose-5-phosphate-3-epimerase	AG-325-C18_00892	1
CABXTC010000007.1	5480	5824	-	AG-325-C18_00894	AG-325-C18	114	OG0000728	NA	NA	NA	NA	NA	AG-325-C18_00892	2
CABXTC010000007.1	5894	7705	-	AG-325-C18_00895	AG-325-C18	603	OG0000173	K14393	cation/acetate symporter	COG4147	ActP	Na+(or H+)/acetate symporter ActP	AG-325-C18_00892	3
CABXTC010000007.1	7705	7965	-	AG-325-C18_00896	AG-325-C18	86	OG0000774	NA	NA	COG4327	NA	Uncharacterized membrane protein, DUF4212 domain	AG-325-C18_00892	4
CABXTC010000007.1	8091	8714	+	AG-325-C18_00897	AG-325-C18	207	OG0000707	NA	NA	NA	NA	NA	AG-325-C18_00892	5
CABXTN010000003.1	56635	58722	-	AG-325-C21_00312	AG-325-C21	695	OG0000327	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	COG1674	FtsK	DNA segregation ATPase FtsK/SpoIIIE or related protein	AG-325-C21_00318	-5
CABXTN010000003.1	58763	59887	+	AG-325-C21_00313	AG-325-C21	374	OG0000545	NA	NA	COG0654	UbiH	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	AG-325-C21_00318	-4
CABXTN010000003.1	59888	60532	-	AG-325-C21_00314	AG-325-C21	214	OG0000642	K07157	uncharacterized protein	COG2802	LON/PUA	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily	AG-325-C21_00318	-3
CABXTN010000003.1	60719	61057	+	AG-325-C21_00316	AG-325-C21	112	OG0000624	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	COG2154	PhhB	Pterin-4a-carbinolamine dehydratase	AG-325-C21_00318	-2
CABXTN010000003.1	61054	62589	-	AG-325-C21_00317	AG-325-C21	511	OG0000331	K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	COG0138	PurH	AICAR transformylase/IMP cyclohydrolase PurH	AG-325-C21_00318	-1
CABXTN010000003.1	62589	64220	-	AG-325-C21_00318	AG-325-C21	543	OG0000757	NA	NA	COG5360	NA	Uncharacterized conserved protein, heparinase superfamily	AG-325-C21_00318	0
CABXTN010000003.1	64222	64881	-	AG-325-C21_00319	AG-325-C21	219	OG0000402	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	COG0036	Rpe	Pentose-5-phosphate-3-epimerase	AG-325-C21_00318	1
CABXTN010000003.1	64925	65275	-	AG-325-C21_00320	AG-325-C21	116	OG0000728	NA	NA	NA	NA	NA	AG-325-C21_00318	2
CABXTN010000003.1	65333	67153	-	AG-325-C21_00321	AG-325-C21	606	OG0000173	K14393	cation/acetate symporter	COG4147	ActP	Na+(or H+)/acetate symporter ActP	AG-325-C21_00318	3
CABXTN010000003.1	67153	67416	-	AG-325-C21_00322	AG-325-C21	87	OG0000774	NA	NA	COG4327	NA	Uncharacterized membrane protein, DUF4212 domain	AG-325-C21_00318	4
CABXTN010000003.1	67534	68160	+	AG-325-C21_00323	AG-325-C21	208	OG0000707	NA	NA	NA	NA	NA	AG-325-C21_00318	5
CABXUK010000001.1	87995	88618	-	AG-325-E08_00097	AG-325-E08	207	OG0000707	NA	NA	NA	NA	NA	AG-325-E08_00102	-5
CABXUK010000001.1	88744	89004	+	AG-325-E08_00098	AG-325-E08	86	OG0000774	NA	NA	COG4327	NA	Uncharacterized membrane protein, DUF4212 domain	AG-325-E08_00102	-4
CABXUK010000001.1	89004	90818	+	AG-325-E08_00099	AG-325-E08	604	OG0000173	K14393	cation/acetate symporter	COG4147	ActP	Na+(or H+)/acetate symporter ActP	AG-325-E08_00102	-3
CABXUK010000001.1	90888	91244	+	AG-325-E08_00100	AG-325-E08	118	OG0000728	NA	NA	NA	NA	NA	AG-325-E08_00102	-2
