contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000006.1	517	711	+	AAA795-A20_00007	AAA795-A20	64	OG0001438	NA	NA	NA	NA	NA	AAA795-A20_00012	-5
CVSB01000006.1	725	1108	+	AAA795-A20_00008	AAA795-A20	127	OG0001184	NA	NA	COG0346	GloA	Glyoxalase, catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	AAA795-A20_00012	-4
CVSB01000006.1	1121	1486	+	AAA795-A20_00009	AAA795-A20	121	OG0001342	NA	NA	COG3791	NA	Uncharacterized conserved protein	AAA795-A20_00012	-3
CVSB01000006.1	1494	2423	+	AAA795-A20_00010	AAA795-A20	309	OG0000937	K15918	D-glycerate 3-kinase [EC:2.7.1.31]	COG4240	Tda10	Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein)	AAA795-A20_00012	-2
CVSB01000006.1	2420	3712	+	AAA795-A20_00011	AAA795-A20	430	OG0000566	K12340	outer membrane protein	COG1538	TolC	Outer membrane protein TolC	AAA795-A20_00012	-1
CVSB01000006.1	3820	4977	+	AAA795-A20_00012	AAA795-A20	385	OG0000672	K03553	recombination protein RecA	COG0468	RecA	RecA/RadA recombinase	AAA795-A20_00012	0
CVSB01000006.1	5071	7737	+	AAA795-A20_00013	AAA795-A20	888	OG0000318	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	COG0013	AlaS	Alanyl-tRNA synthetase	AAA795-A20_00012	1
CVSB01000006.1	7729	8943	-	AAA795-A20_00014	AAA795-A20	404	OG0000634	K00031	isocitrate dehydrogenase [EC:1.1.1.42]	COG0538	Icd	Isocitrate dehydrogenase	AAA795-A20_00012	2
CVSB01000006.1	9020	9667	+	AAA795-A20_00015	AAA795-A20	215	OG0000846	K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	COG0688	Psd	Phosphatidylserine decarboxylase	AAA795-A20_00012	3
CVSB01000006.1	9671	10474	+	AAA795-A20_00016	AAA795-A20	267	OG0000875	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	COG1183	PssA	Phosphatidylserine synthase	AAA795-A20_00012	4
CVSB01000006.1	10474	11385	+	AAA795-A20_00017	AAA795-A20	303	OG0001031	NA	NA	NA	NA	NA	AAA795-A20_00012	5
CVSF01000067.1	51813	52238	-	AAA795-D22_00896	AAA795-D22	141	OG0000629	K03503	DNA polymerase V [EC:3.4.21.-]	COG1974	LexA	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	AAA795-D22_00901	-5
CVSF01000067.1	52368	53117	+	AAA795-D22_00897	AAA795-D22	249	OG0002003	NA	NA	NA	NA	NA	AAA795-D22_00901	-4
CVSF01000067.1	53126	53488	+	AAA795-D22_00898	AAA795-D22	120	OG0001400	NA	NA	COG3791	NA	Uncharacterized conserved protein	AAA795-D22_00901	-3
CVSF01000067.1	53494	54420	+	AAA795-D22_00899	AAA795-D22	308	OG0000937	K15918	D-glycerate 3-kinase [EC:2.7.1.31]	COG4240	Tda10	Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein)	AAA795-D22_00901	-2
CVSF01000067.1	54421	55716	+	AAA795-D22_00900	AAA795-D22	431	OG0000566	K12340	outer membrane protein	COG1538	TolC	Outer membrane protein TolC	AAA795-D22_00901	-1
CVSF01000067.1	55812	56972	+	AAA795-D22_00901	AAA795-D22	386	OG0000672	K03553	recombination protein RecA	COG0468	RecA	RecA/RadA recombinase	AAA795-D22_00901	0
CVSF01000067.1	57074	59740	+	AAA795-D22_00902	AAA795-D22	888	OG0000318	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	COG0013	AlaS	Alanyl-tRNA synthetase	AAA795-D22_00901	1
