contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABYHH010000003.1	41524	41814	-	AG-333-D08_00366	AG-333-D08	96	OG0000333	K02221	YggT family protein	COG0762	Ycf19	Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family	AG-333-D08_00371	-5
CABYHH010000003.1	41811	42896	-	AG-333-D08_00367	AG-333-D08	361	OG0000254	K16052	MscS family membrane protein	COG0668	MscS	Small-conductance mechanosensitive channel	AG-333-D08_00371	-4
CABYHH010000003.1	42899	43597	-	AG-333-D08_00368	AG-333-D08	232	OG0000458	K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	COG1587	HemD	Uroporphyrinogen-III synthase	AG-333-D08_00371	-3
CABYHH010000003.1	43600	44517	-	AG-333-D08_00369	AG-333-D08	305	OG0000226	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	COG0181	HemC	Porphobilinogen deaminase	AG-333-D08_00371	-2
CABYHH010000003.1	44574	45650	+	AG-333-D08_00370	AG-333-D08	358	OG0000188	K25706	tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]	COG0533	TsaD	tRNA A37 threonylcarbamoyltransferase TsaD	AG-333-D08_00371	-1
CABYHH010000003.1	45650	46573	+	AG-333-D08_00371	AG-333-D08	307	OG0002661	NA	NA	NA	NA	NA	AG-333-D08_00371	0
CABYHH010000003.1	46700	47113	+	AG-333-D08_00372	AG-333-D08	137	OG0000341	NA	NA	COG2947	EVE	Predicted RNA-binding protein, contains EVE domain	AG-333-D08_00371	1
CABYHH010000003.1	47125	49191	+	AG-333-D08_00373	AG-333-D08	688	OG0000185	K01895	acetyl-CoA synthetase [EC:6.2.1.1]	COG0365	Acs	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	AG-333-D08_00371	2
CABYHH010000003.1	49188	49811	-	AG-333-D08_00374	AG-333-D08	207	OG0000707	NA	NA	NA	NA	NA	AG-333-D08_00371	3
CABYHH010000003.1	49982	50197	+	AG-333-D08_00375	AG-333-D08	71	OG0000774	NA	NA	COG4327	NA	Uncharacterized membrane protein, DUF4212 domain	AG-333-D08_00371	4
CABYHH010000003.1	50197	52008	+	AG-333-D08_00376	AG-333-D08	603	OG0000173	K14393	cation/acetate symporter	COG4147	ActP	Na+(or H+)/acetate symporter ActP	AG-333-D08_00371	5
CACGWC010000005.1	85337	87175	-	AG-426-E13_00749	AG-426-E13	612	OG0000173	K14393	cation/acetate symporter	COG4147	ActP	Na+(or H+)/acetate symporter ActP	AG-426-E13_00754	-5
CACGWC010000005.1	87175	87432	-	AG-426-E13_00750	AG-426-E13	85	OG0000774	NA	NA	COG4327	NA	Uncharacterized membrane protein, DUF4212 domain	AG-426-E13_00754	-4
CACGWC010000005.1	87544	88173	+	AG-426-E13_00751	AG-426-E13	209	OG0000707	NA	NA	NA	NA	NA	AG-426-E13_00754	-3
CACGWC010000005.1	88170	90191	-	AG-426-E13_00752	AG-426-E13	673	OG0000185	K01895	acetyl-CoA synthetase [EC:6.2.1.1]	COG0365	Acs	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	AG-426-E13_00754	-2
CACGWC010000005.1	90206	90619	-	AG-426-E13_00753	AG-426-E13	137	OG0000341	NA	NA	COG2947	EVE	Predicted RNA-binding protein, contains EVE domain	AG-426-E13_00754	-1
CACGWC010000005.1	90635	91540	-	AG-426-E13_00754	AG-426-E13	301	OG0002661	NA	NA	NA	NA	NA	AG-426-E13_00754	0
CACGWC010000005.1	91537	91668	-	AG-426-E13_00755	AG-426-E13	43	OG0000188	NA	NA	COG0533	TsaD	tRNA A37 threonylcarbamoyltransferase TsaD	AG-426-E13_00754	1
CACMND010000005.1	58998	59288	-	AG-891-N03_00754	AG-891-N03	96	OG0000333	K02221	YggT family protein	COG0762	Ycf19	Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family	AG-891-N03_00759	-5
CACMND010000005.1	59285	60370	-	AG-891-N03_00755	AG-891-N03	361	OG0000254	K16052	MscS family membrane protein	COG0668	MscS	Small-conductance mechanosensitive channel	AG-891-N03_00759	-4
CACMND010000005.1	60373	61071	-	AG-891-N03_00756	AG-891-N03	232	OG0000458	K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	COG1587	HemD	Uroporphyrinogen-III synthase	AG-891-N03_00759	-3
