contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACJPF010000009.1	1533	1829	-	AG-447-N18_00847	AG-447-N18	98	OG0002530	NA	NA	NA	NA	NA	AG-447-N18_00851	-4
CACJPF010000009.1	1842	2285	-	AG-447-N18_00848	AG-447-N18	147	OG0004040	NA	NA	NA	NA	NA	AG-447-N18_00851	-3
CACJPF010000009.1	2282	2572	-	AG-447-N18_00849	AG-447-N18	96	OG0002892	NA	NA	NA	NA	NA	AG-447-N18_00851	-2
CACJPF010000009.1	2569	2748	-	AG-447-N18_00850	AG-447-N18	59	NA	NA	NA	NA	NA	NA	AG-447-N18_00851	-1
CACJPF010000009.1	2745	2876	-	AG-447-N18_00851	AG-447-N18	43	OG0003572	NA	NA	NA	NA	NA	AG-447-N18_00851	0
CACJPF010000009.1	3092	3349	-	AG-447-N18_00853	AG-447-N18	85	OG0000868	NA	NA	COG2938	SdhE	Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module	AG-447-N18_00851	1
CACJPF010000009.1	3372	5423	+	AG-447-N18_00854	AG-447-N18	683	OG0000263	K03655	ATP-dependent DNA helicase RecG [EC:5.6.2.4]	COG1200	RecG	RecG-like helicase	AG-447-N18_00851	2
CACJPF010000009.1	5420	6040	-	AG-447-N18_00855	AG-447-N18	206	OG0000714	NA	NA	COG2928	NA	Uncharacterized membrane protein, DUF502 domain	AG-447-N18_00851	3
CACJPF010000009.1	6154	6975	+	AG-447-N18_00856	AG-447-N18	273	OG0000535	K23010	metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-]	COG4784	NA	Putative Zn-dependent protease	AG-447-N18_00851	4
CACJPF010000009.1	7134	8246	-	AG-447-N18_00858	AG-447-N18	370	OG0000446	K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	COG0343	Tgt	Queuine/archaeosine tRNA-ribosyltransferase	AG-447-N18_00851	5
HIMB1402-00000000003	3047	4057	-	HIMB1402_00617	HIMB1402	336	OG0000873	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	COG2951	MltB	Membrane-bound lytic murein transglycosylase B	HIMB1402_00622	-5
HIMB1402-00000000003	4035	4913	-	HIMB1402_00618	HIMB1402	292	OG0000992	K05786	chloramphenicol-sensitive protein RarD	COG2962	RarD	Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family	HIMB1402_00622	-4
