contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000057.1	18185	18541	+	AAA795-A20_01118	AAA795-A20	118	OG0000309	K02887	large subunit ribosomal protein L20	COG0292	RplT	Ribosomal protein L20	AAA795-A20_01123	-5
CVSB01000057.1	18585	19652	+	AAA795-A20_01119	AAA795-A20	355	OG0000215	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	COG0016	PheS	Phenylalanyl-tRNA synthetase alpha subunit	AAA795-A20_01123	-4
CVSB01000057.1	19649	22057	+	AAA795-A20_01120	AAA795-A20	802	OG0000233	K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	COG0072	PheT	Phenylalanyl-tRNA synthetase beta subunit	AAA795-A20_01123	-3
CVSB01000057.1	22066	23871	+	AAA795-A20_01121	AAA795-A20	601	OG0000294	K03596	GTP-binding protein LepA	COG0481	LepA	Translation elongation factor EF-4, membrane-bound GTPase	AAA795-A20_01123	-2
CVSB01000057.1	23875	24903	+	AAA795-A20_01122	AAA795-A20	342	OG0000013	NA	NA	COG0673	MviM	Predicted dehydrogenase	AAA795-A20_01123	-1
CVSB01000057.1	24941	26050	+	AAA795-A20_01123	AAA795-A20	369	OG0001477	NA	NA	COG4421	NA	Predicted N-acetylglucosamine transferase involved in capsular polysaccharide biosynthesis, GT61 family	AAA795-A20_01123	0
CVSB01000057.1	26045	26851	-	AAA795-A20_01124	AAA795-A20	268	OG0000113	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	NA	NA	NA	AAA795-A20_01123	1
CVSB01000057.1	26953	27813	+	AAA795-A20_01125	AAA795-A20	286	OG0000816	NA	NA	COG1216	WcaE	Glycosyltransferase, GT2 family	AAA795-A20_01123	2
CVSB01000057.1	28096	28944	+	AAA795-A20_01127	AAA795-A20	282	OG0000028	NA	NA	NA	NA	NA	AAA795-A20_01123	3
CVSB01000057.1	29107	31176	+	AAA795-A20_01128	AAA795-A20	689	OG0000103	NA	NA	COG0187	GyrB	DNA gyrase/topoisomerase IV, subunit B	AAA795-A20_01123	4
CVSB01000057.1	31179	32459	+	AAA795-A20_01129	AAA795-A20	426	OG0000234	K15011	two-component system, sensor histidine kinase RegB [EC:2.7.13.3]	COG0642	BaeS	Signal transduction histidine kinase	AAA795-A20_01123	5
CABXTC010000003.1	49952	51232	-	AG-325-C18_00458	AG-325-C18	426	OG0000234	K15011	two-component system, sensor histidine kinase RegB [EC:2.7.13.3]	COG0642	BaeS	Signal transduction histidine kinase	AG-325-C18_00464	-5
CABXTC010000003.1	51236	53293	-	AG-325-C18_00459	AG-325-C18	685	OG0000103	NA	NA	COG0187	GyrB	DNA gyrase/topoisomerase IV, subunit B	AG-325-C18_00464	-4
CABXTC010000003.1	53584	54627	+	AG-325-C18_00461	AG-325-C18	347	OG0000075	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-325-C18_00464	-3
CABXTC010000003.1	54620	55543	+	AG-325-C18_00462	AG-325-C18	307	OG0000035	NA	NA	COG0223	Fmt	Methionyl-tRNA formyltransferase	AG-325-C18_00464	-2
CABXTC010000003.1	55536	56651	+	AG-325-C18_00463	AG-325-C18	371	OG0000093	NA	NA	COG0399	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	AG-325-C18_00464	-1
CABXTC010000003.1	56651	57730	+	AG-325-C18_00464	AG-325-C18	359	OG0001477	NA	NA	COG4421	NA	Predicted N-acetylglucosamine transferase involved in capsular polysaccharide biosynthesis, GT61 family	AG-325-C18_00464	0
CABXTC010000003.1	57745	58566	-	AG-325-C18_00465	AG-325-C18	273	OG0000113	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	NA	NA	NA	AG-325-C18_00464	1
CABXTC010000003.1	58554	59570	-	AG-325-C18_00466	AG-325-C18	338	OG0000059	NA	NA	COG0673	MviM	Predicted dehydrogenase	AG-325-C18_00464	2
CABXTC010000003.1	59575	61380	-	AG-325-C18_00467	AG-325-C18	601	OG0000294	K03596	GTP-binding protein LepA	COG0481	LepA	Translation elongation factor EF-4, membrane-bound GTPase	AG-325-C18_00464	3
CABXTC010000003.1	61388	63757	-	AG-325-C18_00468	AG-325-C18	789	OG0000233	K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	COG0072	PheT	Phenylalanyl-tRNA synthetase beta subunit	AG-325-C18_00464	4
CABXTC010000003.1	63790	64857	-	AG-325-C18_00469	AG-325-C18	355	OG0000215	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	COG0016	PheS	Phenylalanyl-tRNA synthetase alpha subunit	AG-325-C18_00464	5
CABXUW010000005.1	38307	38498	-	AG-325-E13_00630	AG-325-E13	63	OG0001138	K03073	preprotein translocase subunit SecE	COG0690	SecE	Preprotein translocase subunit SecE	AG-325-E13_00639	-5
CABXUW010000005.1	38591	39790	-	AG-325-E13_00632	AG-325-E13	399	OG0000491	K02358	elongation factor Tu	COG0050	TufA	Translation elongation factor EF-Tu, a GTPase	AG-325-E13_00639	-4
CABXUW010000005.1	40170	40916	+	AG-325-E13_00635	AG-325-E13	248	OG0000786	NA	NA	COG0566	SpoU	tRNA G18 (ribose-2'-O)-methylase SpoU	AG-325-E13_00639	-3
CABXUW010000005.1	40913	42235	+	AG-325-E13_00636	AG-325-E13	440	OG0001354	NA	NA	NA	NA	NA	AG-325-E13_00639	-2
CABXUW010000005.1	42263	42964	+	AG-325-E13_00637	AG-325-E13	233	OG0000008	NA	NA	COG2227	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	AG-325-E13_00639	-1
CABXUW010000005.1	43113	44246	-	AG-325-E13_00639	AG-325-E13	377	OG0001477	NA	NA	COG4421	NA	Predicted N-acetylglucosamine transferase involved in capsular polysaccharide biosynthesis, GT61 family	AG-325-E13_00639	0
CABXUW010000005.1	44250	45014	-	AG-325-E13_00640	AG-325-E13	254	OG0000972	K00858	NAD+ kinase [EC:2.7.1.23]	COG0061	NadK	NAD kinase	AG-325-E13_00639	1
CABXUW010000005.1	45285	45887	-	AG-325-E13_00642	AG-325-E13	200	OG0001432	NA	NA	NA	NA	NA	AG-325-E13_00639	2
CABXUW010000005.1	46046	46603	+	AG-325-E13_00643	AG-325-E13	185	OG0002994	NA	NA	NA	NA	NA	AG-325-E13_00639	3
CABXUW010000005.1	46634	47776	-	AG-325-E13_00644	AG-325-E13	380	OG0001376	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	COG0270	Dcm	DNA-cytosine methylase Dcm or eukaryotic tRNA-C38 C5-methylase, Dcm/DNMT2/TRDMT1 family	AG-325-E13_00639	4
CABXUW010000005.1	47764	49359	-	AG-325-E13_00645	AG-325-E13	531	OG0000141	NA	NA	COG1743	NA	Adenine-specific DNA methylase, contains a Zn-ribbon domain	AG-325-E13_00639	5
CABXVN010000001.1	627814	628686	-	AG-325-E20_00680	AG-325-E20	290	OG0000816	NA	NA	COG1216	WcaE	Glycosyltransferase, GT2 family	AG-325-E20_00686	-5
CABXVN010000001.1	628849	629823	-	AG-325-E20_00682	AG-325-E20	324	OG0000023	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	COG1089	Gmd	GDP-D-mannose dehydratase	AG-325-E20_00686	-4
CABXVN010000001.1	629823	631040	-	AG-325-E20_00683	AG-325-E20	405	OG0001137	NA	NA	COG2226	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG or 23S rRNA G745 methylase RmlAII or tRNA-U5 methylase TRM9	AG-325-E20_00686	-3
CABXVN010000001.1	631073	631459	+	AG-325-E20_00684	AG-325-E20	128	NA	NA	NA	NA	NA	NA	AG-325-E20_00686	-2
CABXVN010000001.1	631470	632390	-	AG-325-E20_00685	AG-325-E20	306	OG0002209	NA	NA	NA	NA	NA	AG-325-E20_00686	-1
CABXVN010000001.1	632387	633496	-	AG-325-E20_00686	AG-325-E20	369	OG0001477	NA	NA	COG4421	NA	Predicted N-acetylglucosamine transferase involved in capsular polysaccharide biosynthesis, GT61 family	AG-325-E20_00686	0
CABXVN010000001.1	633504	634379	-	AG-325-E20_00687	AG-325-E20	291	OG0001271	NA	NA	NA	NA	NA	AG-325-E20_00686	1
