contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABXWY010000007.1	990	1880	-	AG-325-G21_00763	AG-325-G21	296	OG0001127	K02034	peptide/nickel transport system permease protein	COG1173	DppC	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	AG-325-G21_00767	-4
CABXWY010000007.1	1877	2833	-	AG-325-G21_00764	AG-325-G21	318	OG0001118	K02033	peptide/nickel transport system permease protein	COG0601	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	AG-325-G21_00767	-3
CABXWY010000007.1	2928	4415	-	AG-325-G21_00765	AG-325-G21	495	OG0001119	K02035	peptide/nickel transport system substrate-binding protein	COG0747	DdpA	ABC-type transport system, periplasmic component	AG-325-G21_00767	-2
CABXWY010000007.1	4532	5749	+	AG-325-G21_00766	AG-325-G21	405	OG0000097	NA	NA	COG0404	GcvT	Glycine cleavage system protein T (aminomethyltransferase)	AG-325-G21_00767	-1
CABXWY010000007.1	5768	6463	+	AG-325-G21_00767	AG-325-G21	231	OG0001462	K05995	dipeptidase E [EC:3.4.13.21]	COG3340	PepE	Peptidase E	AG-325-G21_00767	0
CABXWY010000007.1	6456	7613	+	AG-325-G21_00768	AG-325-G21	385	OG0000962	NA	NA	COG1304	LldD	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase	AG-325-G21_00767	1
CABXWY010000007.1	7615	9357	+	AG-325-G21_00769	AG-325-G21	580	OG0000014	NA	NA	COG0028	IlvB	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	AG-325-G21_00767	2
CABXWY010000007.1	9361	9696	+	AG-325-G21_00770	AG-325-G21	111	OG0001310	NA	NA	COG2351	HiuH	5-hydroxyisourate hydrolase (purine catabolism), transthyretin-related family	AG-325-G21_00767	3
CABXWY010000007.1	9668	10864	+	AG-325-G21_00771	AG-325-G21	398	OG0000127	K17486	dimethylsulfoniopropionate demethylase [EC:2.1.1.269]	COG0404	GcvT	Glycine cleavage system protein T (aminomethyltransferase)	AG-325-G21_00767	4
CABXWY010000007.1	10882	12006	+	AG-325-G21_00772	AG-325-G21	374	OG0000099	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	COG0183	PaaJ	Acetyl-CoA acetyltransferase	AG-325-G21_00767	5
