contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000029.1	143721	144155	-	AAA795-A20_00564	AAA795-A20	144	OG0000948	NA	NA	NA	NA	NA	AAA795-A20_00569	-5
CVSB01000029.1	144187	144642	+	AAA795-A20_00565	AAA795-A20	151	OG0000872	NA	NA	COG2913	BamE	Outer membrane protein assembly factor BamE	AAA795-A20_00569	-4
CVSB01000029.1	144703	146808	-	AAA795-A20_00566	AAA795-A20	701	OG0000596	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	COG3808	OVP1	Na+ or H+-translocating membrane pyrophosphatase	AAA795-A20_00569	-3
CVSB01000029.1	146887	147846	-	AAA795-A20_00567	AAA795-A20	319	OG0001058	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	COG0611	ThiL	Thiamine monophosphate kinase	AAA795-A20_00569	-2
CVSB01000029.1	147839	148243	-	AAA795-A20_00568	AAA795-A20	134	OG0000860	NA	NA	COG0781	NusB	Transcription antitermination protein NusB	AAA795-A20_00569	-1
CVSB01000029.1	148240	148629	-	AAA795-A20_00569	AAA795-A20	129	OG0000844	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	COG0054	RibE	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	AAA795-A20_00569	0
CVSB01000029.1	148629	149729	-	AAA795-A20_00570	AAA795-A20	366	OG0000861	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	COG0108	RibB	3,4-dihydroxy-2-butanone 4-phosphate synthase	AAA795-A20_00569	1
CVSB01000029.1	149716	150309	-	AAA795-A20_00571	AAA795-A20	197	OG0000881	K00793	riboflavin synthase [EC:2.5.1.9]	COG0307	RibC	Riboflavin synthase alpha chain	AAA795-A20_00569	2
CVSB01000029.1	150315	151418	-	AAA795-A20_00572	AAA795-A20	367	OG0000949	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	COG0117	RibD1	Riboflavin biosynthesis protein RibD, pyrimidine deaminase domain	AAA795-A20_00569	3
CVSB01000029.1	151399	151857	-	AAA795-A20_00573	AAA795-A20	152	OG0000469	K07738	transcriptional repressor NrdR	COG1327	NrdR	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	AAA795-A20_00569	4
CVSB01000029.1	151861	153168	-	AAA795-A20_00574	AAA795-A20	435	OG0000442	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	COG0112	GlyA	Glycine/serine hydroxymethyltransferase	AAA795-A20_00569	5
CVSF01000001.1	24457	24927	-	AAA795-D22_00032	AAA795-D22	156	OG0000948	NA	NA	NA	NA	NA	AAA795-D22_00037	-5
CVSF01000001.1	24974	25387	+	AAA795-D22_00033	AAA795-D22	137	OG0000872	NA	NA	COG2913	BamE	Outer membrane protein assembly factor BamE	AAA795-D22_00037	-4
CVSF01000001.1	25405	27510	-	AAA795-D22_00034	AAA795-D22	701	OG0000596	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	COG3808	OVP1	Na+ or H+-translocating membrane pyrophosphatase	AAA795-D22_00037	-3
CVSF01000001.1	27587	28546	-	AAA795-D22_00035	AAA795-D22	319	OG0001058	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	COG0611	ThiL	Thiamine monophosphate kinase	AAA795-D22_00037	-2
CVSF01000001.1	28533	28943	-	AAA795-D22_00036	AAA795-D22	136	OG0000860	NA	NA	COG0781	NusB	Transcription antitermination protein NusB	AAA795-D22_00037	-1
CVSF01000001.1	28943	29329	-	AAA795-D22_00037	AAA795-D22	128	OG0000844	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	COG0054	RibE	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	AAA795-D22_00037	0
CVSF01000001.1	29326	30429	-	AAA795-D22_00038	AAA795-D22	367	OG0000861	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	COG0108	RibB	3,4-dihydroxy-2-butanone 4-phosphate synthase	AAA795-D22_00037	1
CVSF01000001.1	30426	31010	-	AAA795-D22_00039	AAA795-D22	194	OG0000881	K00793	riboflavin synthase [EC:2.5.1.9]	COG0307	RibC	Riboflavin synthase alpha chain	AAA795-D22_00037	2
CVSF01000001.1	31012	31575	-	AAA795-D22_00040	AAA795-D22	187	OG0000949	NA	NA	COG1985	RibD	Pyrimidine reductase, riboflavin biosynthesis	AAA795-D22_00037	3
CABWYD010000011.1	7290	8594	+	AG-313-A04_00957	AG-313-A04	434	OG0000442	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	COG0112	GlyA	Glycine/serine hydroxymethyltransferase	AG-313-A04_00962	-5
CABWYD010000011.1	8600	9061	+	AG-313-A04_00958	AG-313-A04	153	OG0000469	K07738	transcriptional repressor NrdR	COG1327	NrdR	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	AG-313-A04_00962	-4
CABWYD010000011.1	9045	10109	+	AG-313-A04_00959	AG-313-A04	354	OG0000949	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	COG0117	RibD1	Riboflavin biosynthesis protein RibD, pyrimidine deaminase domain	AG-313-A04_00962	-3
CABWYD010000011.1	10112	10699	+	AG-313-A04_00960	AG-313-A04	195	OG0000881	K00793	riboflavin synthase [EC:2.5.1.9]	COG0307	RibC	Riboflavin synthase alpha chain	AG-313-A04_00962	-2
CABWYD010000011.1	10700	11749	+	AG-313-A04_00961	AG-313-A04	349	OG0000861	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	COG0108	RibB	3,4-dihydroxy-2-butanone 4-phosphate synthase	AG-313-A04_00962	-1
CABWYD010000011.1	11746	12171	+	AG-313-A04_00962	AG-313-A04	141	OG0000844	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	COG0054	RibE	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	AG-313-A04_00962	0
CABWYD010000011.1	12152	12553	+	AG-313-A04_00963	AG-313-A04	133	OG0000860	NA	NA	COG0781	NusB	Transcription antitermination protein NusB	AG-313-A04_00962	1
CABWYD010000011.1	12624	14726	+	AG-313-A04_00964	AG-313-A04	700	OG0000596	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	COG3808	OVP1	Na+ or H+-translocating membrane pyrophosphatase	AG-313-A04_00962	2
CABWYD010000011.1	14730	15197	-	AG-313-A04_00965	AG-313-A04	155	OG0000872	NA	NA	COG2913	BamE	Outer membrane protein assembly factor BamE	AG-313-A04_00962	3
CABWYD010000011.1	15297	15689	+	AG-313-A04_00966	AG-313-A04	130	OG0000948	NA	NA	COG5452	Cbp3	Ubiquinol-cytochrome C chaperone Cbp3	AG-313-A04_00962	4
CABWYD010000011.1	15676	15849	+	AG-313-A04_00967	AG-313-A04	57	OG0000804	K02911	large subunit ribosomal protein L32	COG0333	RpmF	Ribosomal protein L32	AG-313-A04_00962	5
CABXTC010000001.1	112721	113182	-	AG-325-C18_00128	AG-325-C18	153	OG0000948	NA	NA	NA	NA	NA	AG-325-C18_00133	-5
CABXTC010000001.1	113186	113650	+	AG-325-C18_00129	AG-325-C18	154	OG0000872	NA	NA	NA	NA	NA	AG-325-C18_00133	-4
CABXTC010000001.1	113655	115760	-	AG-325-C18_00130	AG-325-C18	701	OG0000596	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	COG3808	OVP1	Na+ or H+-translocating membrane pyrophosphatase	AG-325-C18_00133	-3
CABXTC010000001.1	115839	116798	-	AG-325-C18_00131	AG-325-C18	319	OG0001058	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	COG0611	ThiL	Thiamine monophosphate kinase	AG-325-C18_00133	-2
CABXTC010000001.1	116791	117195	-	AG-325-C18_00132	AG-325-C18	134	OG0000860	NA	NA	COG0781	NusB	Transcription antitermination protein NusB	AG-325-C18_00133	-1
CABXTC010000001.1	117192	117581	-	AG-325-C18_00133	AG-325-C18	129	OG0000844	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	COG0054	RibE	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	AG-325-C18_00133	0
CABXTC010000001.1	117581	118681	-	AG-325-C18_00134	AG-325-C18	366	OG0000861	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	COG0108	RibB	3,4-dihydroxy-2-butanone 4-phosphate synthase	AG-325-C18_00133	1
CABXTC010000001.1	118668	119261	-	AG-325-C18_00135	AG-325-C18	197	OG0000881	K00793	riboflavin synthase [EC:2.5.1.9]	COG0307	RibC	Riboflavin synthase alpha chain	AG-325-C18_00133	2
CABXTC010000001.1	119263	120369	-	AG-325-C18_00136	AG-325-C18	368	OG0000949	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	COG0117	RibD1	Riboflavin biosynthesis protein RibD, pyrimidine deaminase domain	AG-325-C18_00133	3
CABXTC010000001.1	120350	120808	-	AG-325-C18_00137	AG-325-C18	152	OG0000469	K07738	transcriptional repressor NrdR	COG1327	NrdR	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	AG-325-C18_00133	4
CABXTC010000001.1	120812	122119	-	AG-325-C18_00138	AG-325-C18	435	OG0000442	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	COG0112	GlyA	Glycine/serine hydroxymethyltransferase	AG-325-C18_00133	5
CABXTN010000001.1	47315	47617	-	AG-325-C21_00060	AG-325-C21	100	OG0000948	NA	NA	NA	NA	NA	AG-325-C21_00065	-5
CABXTN010000001.1	47787	48245	+	AG-325-C21_00061	AG-325-C21	152	OG0000872	NA	NA	COG2913	BamE	Outer membrane protein assembly factor BamE	AG-325-C21_00065	-4
CABXTN010000001.1	48242	50347	-	AG-325-C21_00062	AG-325-C21	701	OG0000596	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	COG3808	OVP1	Na+ or H+-translocating membrane pyrophosphatase	AG-325-C21_00065	-3
CABXTN010000001.1	50427	51383	-	AG-325-C21_00063	AG-325-C21	318	OG0001058	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	COG0611	ThiL	Thiamine monophosphate kinase	AG-325-C21_00065	-2
CABXTN010000001.1	51376	51777	-	AG-325-C21_00064	AG-325-C21	133	OG0000860	NA	NA	COG0781	NusB	Transcription antitermination protein NusB	AG-325-C21_00065	-1
CABXTN010000001.1	51774	52166	-	AG-325-C21_00065	AG-325-C21	130	OG0000844	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	COG0054	RibE	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	AG-325-C21_00065	0
CABXTN010000001.1	52163	53269	-	AG-325-C21_00066	AG-325-C21	368	OG0000861	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	COG0108	RibB	3,4-dihydroxy-2-butanone 4-phosphate synthase	AG-325-C21_00065	1
CABXTN010000001.1	53253	53843	-	AG-325-C21_00067	AG-325-C21	196	OG0000881	K00793	riboflavin synthase [EC:2.5.1.9]	COG0307	RibC	Riboflavin synthase alpha chain	AG-325-C21_00065	2
