contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACBKZ010000005.1	37	639	+	AG-359-C09_00555	AG-359-C09	200	OG0002339	NA	NA	COG1221	PspF	Transcriptional regulators containing sigma54-interacting ATPase domain	AG-359-C09_00555	0
CACBKZ010000005.1	672	1670	+	AG-359-C09_00556	AG-359-C09	332	OG0001236	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-359-C09_00555	1
CACBKZ010000005.1	1670	2779	+	AG-359-C09_00557	AG-359-C09	369	OG0000037	K19068	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-359-C09_00555	2
CACBKZ010000005.1	2766	3887	+	AG-359-C09_00558	AG-359-C09	373	OG0001211	NA	NA	COG0381	WecB	UDP-N-acetylglucosamine 2-epimerase	AG-359-C09_00555	3
CACBKZ010000005.1	3893	5755	+	AG-359-C09_00559	AG-359-C09	620	OG0001552	K03208	putative colanic acid biosynthesis glycosyltransferase WcaI	COG1922	WecG	UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family	AG-359-C09_00555	4
CACBKZ010000005.1	5752	6783	+	AG-359-C09_00560	AG-359-C09	343	OG0001751	NA	NA	NA	NA	NA	AG-359-C09_00555	5
CACGAU010000018.1	5	1615	+	AG-422-B22_01221	AG-422-B22	536	OG0002339	NA	NA	NA	NA	NA	AG-422-B22_01221	0
CACGAU010000018.1	1596	2555	+	AG-422-B22_01222	AG-422-B22	319	OG0000983	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-422-B22_01221	1
CACGAU010000018.1	2567	3517	+	AG-422-B22_01223	AG-422-B22	316	OG0000020	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-422-B22_01221	2
CACGAU010000018.1	3514	4308	+	AG-422-B22_01224	AG-422-B22	264	OG0000007	NA	NA	COG1028	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	AG-422-B22_01221	3
CACGAU010000018.1	4309	5307	+	AG-422-B22_01225	AG-422-B22	332	OG0000059	NA	NA	COG0673	MviM	Predicted dehydrogenase	AG-422-B22_01221	4
CACGAU010000018.1	5291	6271	+	AG-422-B22_01226	AG-422-B22	326	OG0001346	K07031	D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]	COG2605	NA	Predicted kinase related to galactokinase and mevalonate kinase	AG-422-B22_01221	5
CACHEQ010000008.1	17658	18329	+	AG-426-M19_01093	AG-426-M19	223	OG0001196	NA	NA	COG1083	NeuA	CMP-N-acetylneuraminic acid synthetase, NeuA/PseF family	AG-426-M19_01098	-5
CACHEQ010000008.1	18326	19240	+	AG-426-M19_01094	AG-426-M19	304	OG0001141	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-426-M19_01098	-4
CACHEQ010000008.1	19230	20684	+	AG-426-M19_01095	AG-426-M19	484	OG0001416	NA	NA	NA	NA	NA	AG-426-M19_01098	-3
CACHEQ010000008.1	20681	21505	+	AG-426-M19_01096	AG-426-M19	274	OG0001210	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-426-M19_01098	-2
CACHEQ010000008.1	21495	22556	+	AG-426-M19_01097	AG-426-M19	353	OG0001175	NA	NA	COG0438	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	AG-426-M19_01098	-1
CACHEQ010000008.1	22558	24402	+	AG-426-M19_01098	AG-426-M19	614	OG0002339	NA	NA	NA	NA	NA	AG-426-M19_01098	0
CACHEQ010000008.1	24425	25429	+	AG-426-M19_01099	AG-426-M19	334	OG0001141	K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-426-M19_01098	1
CACHEQ010000008.1	25454	26389	+	AG-426-M19_01100	AG-426-M19	311	OG0000983	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-426-M19_01098	2
