contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACDRL010000020.1	4757	5206	+	AG-390-C17_01359	AG-390-C17	149	OG0000417	K02948	small subunit ribosomal protein S11	COG0100	RpsK	Ribosomal protein S11	AG-390-C17_01364	-5
CACDRL010000020.1	5206	6234	+	AG-390-C17_01360	AG-390-C17	342	OG0000347	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	COG0202	RpoA	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	AG-390-C17_01364	-4
CACDRL010000020.1	6234	6677	+	AG-390-C17_01361	AG-390-C17	147	OG0000406	K02879	large subunit ribosomal protein L17	COG0203	RplQ	Ribosomal protein L17	AG-390-C17_01364	-3
CACDRL010000020.1	6688	7605	+	AG-390-C17_01362	AG-390-C17	305	OG0000518	NA	NA	COG0564	RluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	AG-390-C17_01364	-2
CACDRL010000020.1	7583	8200	-	AG-390-C17_01363	AG-390-C17	205	OG0000565	NA	NA	COG0321	LipB	Lipoate-protein ligase B (lipoyltransferase)	AG-390-C17_01364	-1
CACDRL010000020.1	8243	8629	-	AG-390-C17_01364	AG-390-C17	128	OG0003899	NA	NA	NA	NA	NA	AG-390-C17_01364	0
HIMB1492-00000000149	55	270	+	HIMB1492_01151	HIMB1492	71	OG0000347	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	COG0202	RpoA	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	HIMB1492_01155	-4
HIMB1492-00000000149	270	713	+	HIMB1492_01152	HIMB1492	147	OG0000406	K02879	large subunit ribosomal protein L17	COG0203	RplQ	Ribosomal protein L17	HIMB1492_01155	-3
HIMB1492-00000000149	724	1641	+	HIMB1492_01153	HIMB1492	305	OG0000518	NA	NA	COG0564	RluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	HIMB1492_01155	-2
HIMB1492-00000000149	1619	2236	-	HIMB1492_01154	HIMB1492	205	OG0000565	NA	NA	COG0321	LipB	Lipoate-protein ligase B (lipoyltransferase)	HIMB1492_01155	-1
HIMB1492-00000000149	2279	2656	-	HIMB1492_01155	HIMB1492	125	OG0003899	NA	NA	NA	NA	NA	HIMB1492_01155	0
HIMB1492-00000000149	2801	2938	-	HIMB1492_01156	HIMB1492	45	NA	NA	NA	NA	NA	NA	HIMB1492_01155	1
