contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000029.1	75300	76418	+	AAA795-A20_00480	AAA795-A20	372	OG0001562	K01009	L-glutamine-phosphate cytidylyltransferase [EC:2.7.7.103]	COG1213	NA	Choline kinase	AAA795-A20_00485	-5
CVSB01000029.1	76518	77372	+	AAA795-A20_00481	AAA795-A20	284	OG0001527	K02044	phosphonate transport system substrate-binding protein	COG3221	PhnD	ABC-type phosphate/phosphonate transport system, periplasmic component	AAA795-A20_00485	-4
CVSB01000029.1	77390	78112	+	AAA795-A20_00482	AAA795-A20	240	OG0000000	K02041	phosphonate transport system ATP-binding protein [EC:7.3.2.2]	COG3638	PhnC	ABC-type phosphate/phosphonate transport system, ATPase component	AAA795-A20_00485	-3
CVSB01000029.1	78117	78944	+	AAA795-A20_00483	AAA795-A20	275	OG0001351	K02042	phosphonate transport system permease protein	COG3639	PhnE	ABC-type phosphate/phosphonate transport system, permease component	AAA795-A20_00485	-2
CVSB01000029.1	78954	79292	+	AAA795-A20_00484	AAA795-A20	112	OG0000042	NA	NA	COG2076	EmrE	Multidrug transporter EmrE and related cation transporters	AAA795-A20_00485	-1
CVSB01000029.1	79307	80149	+	AAA795-A20_00485	AAA795-A20	280	OG0001421	NA	NA	COG0697	EamA	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	AAA795-A20_00485	0
CVSB01000029.1	80146	80331	-	AAA795-A20_00486	AAA795-A20	61	OG0002005	NA	NA	NA	NA	NA	AAA795-A20_00485	1
CVSB01000029.1	80439	81404	-	AAA795-A20_00487	AAA795-A20	321	OG0001433	NA	NA	NA	NA	NA	AAA795-A20_00485	2
CVSB01000029.1	81666	82316	-	AAA795-A20_00488	AAA795-A20	216	OG0001051	NA	NA	COG0580	GlpF	Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	AAA795-A20_00485	3
CVSB01000029.1	82306	82740	-	AAA795-A20_00489	AAA795-A20	144	OG0001072	NA	NA	COG0394	Wzb	Protein-tyrosine-phosphatase	AAA795-A20_00485	4
CVSB01000029.1	82740	82961	-	AAA795-A20_00490	AAA795-A20	73	OG0000357	NA	NA	NA	NA	NA	AAA795-A20_00485	5
CABYCY010000005.1	391	1086	+	AG-333-A04_00529	AG-333-A04	231	OG0001562	NA	NA	COG1213	NA	Choline kinase	AG-333-A04_00534	-5
CABYCY010000005.1	1157	2020	+	AG-333-A04_00530	AG-333-A04	287	OG0001527	K02044	phosphonate transport system substrate-binding protein	COG3221	PhnD	ABC-type phosphate/phosphonate transport system, periplasmic component	AG-333-A04_00534	-4
CABYCY010000005.1	2038	2760	+	AG-333-A04_00531	AG-333-A04	240	OG0000000	K02041	phosphonate transport system ATP-binding protein [EC:7.3.2.2]	COG3638	PhnC	ABC-type phosphate/phosphonate transport system, ATPase component	AG-333-A04_00534	-3
CABYCY010000005.1	2765	3592	+	AG-333-A04_00532	AG-333-A04	275	OG0001351	K02042	phosphonate transport system permease protein	COG3639	PhnE	ABC-type phosphate/phosphonate transport system, permease component	AG-333-A04_00534	-2
CABYCY010000005.1	3602	3940	+	AG-333-A04_00533	AG-333-A04	112	OG0000042	NA	NA	COG2076	EmrE	Multidrug transporter EmrE and related cation transporters	AG-333-A04_00534	-1
CABYCY010000005.1	3955	4797	+	AG-333-A04_00534	AG-333-A04	280	OG0001421	NA	NA	COG0697	EamA	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	AG-333-A04_00534	0
CABYCY010000005.1	4794	4979	-	AG-333-A04_00535	AG-333-A04	61	OG0002005	NA	NA	NA	NA	NA	AG-333-A04_00534	1
CABYCY010000005.1	5083	6048	-	AG-333-A04_00536	AG-333-A04	321	OG0001433	NA	NA	NA	NA	NA	AG-333-A04_00534	2
CABYCY010000005.1	6220	6870	-	AG-333-A04_00537	AG-333-A04	216	OG0001051	NA	NA	COG0580	GlpF	Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	AG-333-A04_00534	3
CABYCY010000005.1	6860	7294	-	AG-333-A04_00538	AG-333-A04	144	OG0001072	NA	NA	COG0394	Wzb	Protein-tyrosine-phosphatase	AG-333-A04_00534	4
CABYCY010000005.1	7294	7515	-	AG-333-A04_00539	AG-333-A04	73	OG0000357	NA	NA	NA	NA	NA	AG-333-A04_00534	5
CABZBR010000016.1	8435	9196	-	AG-337-C09_00922	AG-337-C09	253	OG0001022	K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	COG1117	PstB	ABC-type phosphate transport system, ATPase component	AG-337-C09_00927	-5
CABZBR010000016.1	9197	10459	-	AG-337-C09_00923	AG-337-C09	420	OG0001025	K02038	phosphate transport system permease protein	COG0581	PstA	ABC-type phosphate transport system, permease component	AG-337-C09_00927	-4
CABZBR010000016.1	10452	11855	-	AG-337-C09_00924	AG-337-C09	467	OG0001032	K02037	phosphate transport system permease protein	COG0573	PstC	ABC-type phosphate transport system, permease component	AG-337-C09_00927	-3
CABZBR010000016.1	11964	12992	-	AG-337-C09_00925	AG-337-C09	342	OG0001027	K02040	phosphate transport system substrate-binding protein	COG0226	PstS	ABC-type phosphate transport system, periplasmic component	AG-337-C09_00927	-2
CABZBR010000016.1	13099	14256	-	AG-337-C09_00926	AG-337-C09	385	OG0001034	NA	NA	COG5002	WalK	Sensor histidine kinase WalK	AG-337-C09_00927	-1
CABZBR010000016.1	14267	15106	-	AG-337-C09_00927	AG-337-C09	279	OG0001421	NA	NA	COG2510	RibN	Riboflavin transporter RibN, EamA domain	AG-337-C09_00927	0
CABZBR010000016.1	15117	16319	-	AG-337-C09_00928	AG-337-C09	400	OG0000840	K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	COG0836	CpsB	Mannose-1-phosphate guanylyltransferase	AG-337-C09_00927	1
CABZBR010000016.1	16319	18037	-	AG-337-C09_00929	AG-337-C09	572	OG0000063	K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	COG0129	IlvD	Dihydroxyacid dehydratase/phosphogluconate dehydratase	AG-337-C09_00927	2
CABZBR010000016.1	18037	20664	-	AG-337-C09_00930	AG-337-C09	875	OG0000887	K01873	valyl-tRNA synthetase [EC:6.1.1.9]	COG0525	ValS	Valyl-tRNA synthetase	AG-337-C09_00927	3
CABZBR010000016.1	20989	21360	-	AG-337-C09_00933	AG-337-C09	123	OG0000900	NA	NA	COG1396	HipB	Transcriptional regulator, contains XRE-family HTH domain	AG-337-C09_00927	4
CABZBR010000016.1	21506	22240	-	AG-337-C09_00934	AG-337-C09	244	OG0000112	K09972	general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]	COG1126	GlnQ	ABC-type polar amino acid transport system, ATPase component	AG-337-C09_00927	5
CABZDS010000033.1	76	1257	+	AG-337-D16_01251	AG-337-D16	393	OG0000063	NA	NA	COG0129	IlvD	Dihydroxyacid dehydratase/phosphogluconate dehydratase	AG-337-D16_01253	-2
CABZDS010000033.1	1257	2459	+	AG-337-D16_01252	AG-337-D16	400	OG0000840	K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	COG0836	CpsB	Mannose-1-phosphate guanylyltransferase	AG-337-D16_01253	-1
CABZDS010000033.1	2468	3307	+	AG-337-D16_01253	AG-337-D16	279	OG0001421	NA	NA	COG0697	EamA	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	AG-337-D16_01253	0
CABZDS010000033.1	3304	3501	-	AG-337-D16_01254	AG-337-D16	65	OG0001433	NA	NA	NA	NA	NA	AG-337-D16_01253	1
