contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABXZD010000003.1	34969	40143	+	AG-325-L02_00646	AG-325-L02	1724	OG0001177	K20276	large repetitive protein	COG4254	NA	Uncharacterized peptidoglycan binding protein, contains LysM and FecR  domains	AG-325-L02_00651	-5
CABXZD010000003.1	40143	41507	+	AG-325-L02_00647	AG-325-L02	454	OG0001944	NA	NA	COG3307	RfaL	O-antigen ligase	AG-325-L02_00651	-4
CABXZD010000003.1	41508	42644	-	AG-325-L02_00648	AG-325-L02	378	OG0001930	K01991	polysaccharide biosynthesis/export protein	COG1596	Wza	Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	AG-325-L02_00651	-3
CABXZD010000003.1	42739	43764	-	AG-325-L02_00649	AG-325-L02	341	OG0003411	K19997	GlcNAc-P-P-Und epimerase [EC:5.1.3.26]	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-325-L02_00651	-2
CABXZD010000003.1	43776	44948	-	AG-325-L02_00650	AG-325-L02	390	OG0001426	NA	NA	COG0438	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	AG-325-L02_00651	-1
CABXZD010000003.1	45164	46054	+	AG-325-L02_00651	AG-325-L02	296	OG0002447	NA	NA	COG1442	RfaJ	Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase	AG-325-L02_00651	0
CABXZD010000003.1	46056	47174	+	AG-325-L02_00652	AG-325-L02	372	OG0002793	NA	NA	COG2327	WcaK	Polysaccharide pyruvyl transferase family protein WcaK (colanic acid biosynthesis)	AG-325-L02_00651	1
CABXZD010000003.1	47182	48630	+	AG-325-L02_00653	AG-325-L02	482	NA	NA	NA	COG2244	RfbX	Membrane protein involved in the export of O-antigen and teichoic acid	AG-325-L02_00651	2
CABXZD010000003.1	48651	49667	+	AG-325-L02_00654	AG-325-L02	338	OG0001945	NA	NA	COG0438	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	AG-325-L02_00651	3
CABXZD010000003.1	49678	50484	+	AG-325-L02_00655	AG-325-L02	268	OG0000045	NA	NA	COG4076	NA	Predicted RNA methylase	AG-325-L02_00651	4
CABXZD010000003.1	50500	51270	+	AG-325-L02_00656	AG-325-L02	256	OG0000008	NA	NA	COG2226	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG or 23S rRNA G745 methylase RmlAII or tRNA-U5 methylase TRM9	AG-325-L02_00651	5
