contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABYHH010000002.1	49459	50520	+	AG-333-D08_00258	AG-333-D08	353	OG0000374	NA	NA	COG0124	HisS	Histidyl-tRNA synthetase	AG-333-D08_00263	-5
CABYHH010000002.1	50513	51202	+	AG-333-D08_00259	AG-333-D08	229	OG0000403	NA	NA	COG0040	HisG	ATP phosphoribosyltransferase	AG-333-D08_00263	-4
CABYHH010000002.1	51349	51717	-	AG-333-D08_00260	AG-333-D08	122	OG0001722	NA	NA	NA	NA	NA	AG-333-D08_00263	-3
CABYHH010000002.1	51723	52916	-	AG-333-D08_00261	AG-333-D08	397	OG0001376	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	COG0270	Dcm	DNA-cytosine methylase Dcm or eukaryotic tRNA-C38 C5-methylase, Dcm/DNMT2/TRDMT1 family	AG-333-D08_00263	-2
CABYHH010000002.1	53016	53321	+	AG-333-D08_00262	AG-333-D08	101	OG0001696	NA	NA	NA	NA	NA	AG-333-D08_00263	-1
CABYHH010000002.1	53566	53850	+	AG-333-D08_00263	AG-333-D08	94	OG0001570	NA	NA	NA	NA	NA	AG-333-D08_00263	0
CABYHH010000002.1	53850	55982	+	AG-333-D08_00264	AG-333-D08	710	OG0002796	NA	NA	NA	NA	NA	AG-333-D08_00263	1
CABYHH010000002.1	55985	56839	+	AG-333-D08_00265	AG-333-D08	284	OG0003439	NA	NA	NA	NA	NA	AG-333-D08_00263	2
CABYHH010000002.1	56790	57617	+	AG-333-D08_00266	AG-333-D08	275	OG0002797	NA	NA	NA	NA	NA	AG-333-D08_00263	3
CABYHH010000002.1	57614	58093	+	AG-333-D08_00267	AG-333-D08	159	OG0003842	NA	NA	NA	NA	NA	AG-333-D08_00263	4
CABYHH010000002.1	58090	58458	+	AG-333-D08_00268	AG-333-D08	122	OG0002573	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	COG3727	Vsr	G:T-mismatch repair DNA endonuclease Vsr, very short patch repair protein	AG-333-D08_00263	5
CABZCF010000001.1	23881	23982	-	AG-337-C19_00032	AG-337-C19	33	OG0002889	NA	NA	NA	NA	NA	AG-337-C19_00037	-5
CABZCF010000001.1	23945	25375	-	AG-337-C19_00033	AG-337-C19	476	OG0000183	NA	NA	COG2925	SbcB	Exonuclease I (degrades ssDNA)	AG-337-C19_00037	-4
CABZCF010000001.1	25496	26185	-	AG-337-C19_00034	AG-337-C19	229	OG0001010	NA	NA	NA	NA	NA	AG-337-C19_00037	-3
CABZCF010000001.1	26198	27253	-	AG-337-C19_00035	AG-337-C19	351	OG0001004	NA	NA	COG1322	RmuC	DNA anti-recombination protein (rearrangement mutator) RmuC	AG-337-C19_00037	-2
