contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000025.1	47	238	+	AAA795-A20_00256	AAA795-A20	63	OG0001138	K03073	preprotein translocase subunit SecE	COG0690	SecE	Preprotein translocase subunit SecE	AAA795-A20_00256	0
CVSB01000025.1	241	771	+	AAA795-A20_00257	AAA795-A20	176	OG0000601	K02601	transcription termination/antitermination protein NusG	COG0250	NusG	Transcription termination/antitermination protein NusG	AAA795-A20_00256	1
CVSB01000025.1	771	1196	+	AAA795-A20_00258	AAA795-A20	141	OG0000619	K02867	large subunit ribosomal protein L11	COG0080	RplK	Ribosomal protein L11	AAA795-A20_00256	2
CVSB01000025.1	1165	3429	-	AAA795-A20_00259	AAA795-A20	754	OG0000559	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	COG0085	RpoB	DNA-directed RNA polymerase, beta subunit/140 kD subunit	AAA795-A20_00256	3
CVSB01000025.1	3487	3681	-	AAA795-A20_00260	AAA795-A20	64	OG0000772	K02935	large subunit ribosomal protein L7/L12	COG0222	RplL	Ribosomal protein L7/L12	AAA795-A20_00256	4
CVSF01000033.1	2097	2462	-	AAA795-D22_00467	AAA795-D22	121	OG0000772	K02935	large subunit ribosomal protein L7/L12	COG0222	RplL	Ribosomal protein L7/L12	AAA795-D22_00472	-5
CVSF01000033.1	2473	2985	-	AAA795-D22_00468	AAA795-D22	170	OG0000726	K02864	large subunit ribosomal protein L10	COG0244	RplJ	Ribosomal protein L10	AAA795-D22_00472	-4
CVSF01000033.1	2990	3679	-	AAA795-D22_00469	AAA795-D22	229	OG0000764	K02863	large subunit ribosomal protein L1	COG0081	RplA	Ribosomal protein L1	AAA795-D22_00472	-3
CVSF01000033.1	3679	4110	-	AAA795-D22_00470	AAA795-D22	143	OG0000619	K02867	large subunit ribosomal protein L11	COG0080	RplK	Ribosomal protein L11	AAA795-D22_00472	-2
CVSF01000033.1	4110	4640	-	AAA795-D22_00471	AAA795-D22	176	OG0000601	K02601	transcription termination/antitermination protein NusG	COG0250	NusG	Transcription termination/antitermination protein NusG	AAA795-D22_00472	-1
