contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000037.1	21233	22138	-	AAA795-A20_00696	AAA795-A20	301	OG0000330	K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	COG0812	MurB	UDP-N-acetylenolpyruvoylglucosamine reductase	AAA795-A20_00701	-5
CVSB01000037.1	22138	23532	-	AAA795-A20_00697	AAA795-A20	464	OG0000265	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	COG0773	MurC	UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family	AAA795-A20_00701	-4
CVSB01000037.1	23522	24586	-	AAA795-A20_00698	AAA795-A20	354	OG0000489	K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	COG0707	MurG	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	AAA795-A20_00701	-3
CVSB01000037.1	24590	25711	-	AAA795-A20_00699	AAA795-A20	373	OG0000615	NA	NA	COG0772	FtsW	Peptodoglycan polymerase FtsW/RodA/SpoVE	AAA795-A20_00701	-2
CVSB01000037.1	25698	26996	-	AAA795-A20_00700	AAA795-A20	432	OG0000817	NA	NA	COG0771	MurD	UDP-N-acetylmuramoylalanine-D-glutamate ligase	AAA795-A20_00701	-1
CVSB01000037.1	26996	28081	-	AAA795-A20_00701	AAA795-A20	361	OG0000019	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	COG0472	Rfe	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase/archaeal AglH	AAA795-A20_00701	0
CVSB01000037.1	28082	30925	-	AAA795-A20_00702	AAA795-A20	947	OG0000125	K15792	MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]	COG0769	MurE	UDP-N-acetylmuramyl tripeptide synthase	AAA795-A20_00701	1
CVSB01000037.1	30928	32616	-	AAA795-A20_00703	AAA795-A20	562	OG0000527	NA	NA	COG0768	FtsI	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	AAA795-A20_00701	2
CVSB01000037.1	32616	32921	-	AAA795-A20_00704	AAA795-A20	101	OG0000918	NA	NA	NA	NA	NA	AAA795-A20_00701	3
CVSB01000037.1	32918	33928	-	AAA795-A20_00705	AAA795-A20	336	OG0000622	NA	NA	COG0275	RmsH	16S rRNA C1402 N4-methylase RsmH	AAA795-A20_00701	4
CVSB01000037.1	33947	35428	-	AAA795-A20_00706	AAA795-A20	493	OG0000412	K03531	cell division protein FtsZ	COG0206	FtsZ	Cell division GTPase FtsZ	AAA795-A20_00701	5
CVSB01000045.1	59310	61124	+	AAA795-A20_00882	AAA795-A20	604	OG0001229	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	COG0367	AsnB	Asparagine synthetase B (glutamine-hydrolyzing)	AAA795-A20_00887	-5
CVSB01000045.1	61234	62274	+	AAA795-A20_00883	AAA795-A20	346	OG0001543	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AAA795-A20_00887	-4
CVSB01000045.1	62271	63659	+	AAA795-A20_00884	AAA795-A20	462	OG0001510	NA	NA	NA	NA	NA	AAA795-A20_00887	-3
CVSB01000045.1	63643	65433	+	AAA795-A20_00885	AAA795-A20	596	OG0001064	K24846	ATP-binding cassette, subfamily B, bacterial PglK [EC:7.5.2.-]	COG1132	MdlB	ABC-type multidrug and LPS transport system, ATPase and permease component MsbA	AAA795-A20_00887	-2
CVSB01000045.1	65593	66372	+	AAA795-A20_00886	AAA795-A20	259	OG0001189	K16698	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-]	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AAA795-A20_00887	-1
CVSB01000045.1	66381	67376	-	AAA795-A20_00887	AAA795-A20	331	OG0000019	NA	NA	COG0472	Rfe	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase/archaeal AglH	AAA795-A20_00887	0
