contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACHIV010000004.1	87392	87898	-	AG-430-B09_00713	AG-430-B09	168	OG0001556	NA	NA	NA	NA	NA	AG-430-B09_00718	-5
CACHIV010000004.1	88121	88333	+	AG-430-B09_00714	AG-430-B09	70	OG0001773	NA	NA	NA	NA	NA	AG-430-B09_00718	-4
CACHIV010000004.1	88476	88652	+	AG-430-B09_00715	AG-430-B09	58	OG0001782	NA	NA	COG4487	NA	Uncharacterized conserved protein, contains DUF2130 domain	AG-430-B09_00718	-3
CACHIV010000004.1	88802	89026	+	AG-430-B09_00716	AG-430-B09	74	OG0001696	NA	NA	NA	NA	NA	AG-430-B09_00718	-2
CACHIV010000004.1	89023	89556	+	AG-430-B09_00717	AG-430-B09	177	OG0001696	NA	NA	NA	NA	NA	AG-430-B09_00718	-1
CACHIV010000004.1	89556	92123	+	AG-430-B09_00718	AG-430-B09	855	OG0003549	NA	NA	NA	NA	NA	AG-430-B09_00718	0
CACHIV010000004.1	92124	93284	+	AG-430-B09_00719	AG-430-B09	386	OG0003246	NA	NA	COG1041	Trm11	tRNA G10 N-methylase Trm11	AG-430-B09_00718	1
CACHIV010000004.1	93281	93772	+	AG-430-B09_00720	AG-430-B09	163	OG0003058	NA	NA	NA	NA	NA	AG-430-B09_00718	2
CACHIV010000004.1	95964	96929	+	AG-430-B09_00722	AG-430-B09	321	OG0002363	NA	NA	COG2227	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	AG-430-B09_00718	3
CACHIV010000004.1	96941	97711	+	AG-430-B09_00723	AG-430-B09	256	OG0000972	K00858	NAD+ kinase [EC:2.7.1.23]	COG0061	NadK	NAD kinase	AG-430-B09_00718	4
CACHIV010000004.1	97715	98638	+	AG-430-B09_00724	AG-430-B09	307	OG0001271	NA	NA	NA	NA	NA	AG-430-B09_00718	5
CACJNI010000001.1	41856	42251	+	AG-915-G14_00049	AG-915-G14	131	OG0000629	K03503	DNA polymerase V [EC:3.4.21.-]	COG1974	LexA	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	AG-915-G14_00054	-5
CACJNI010000001.1	42229	43506	+	AG-915-G14_00050	AG-915-G14	425	OG0000431	K03502	DNA polymerase V	COG0389	DinP	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	AG-915-G14_00054	-4
CACJNI010000001.1	43511	43837	-	AG-915-G14_00051	AG-915-G14	108	OG0002066	NA	NA	NA	NA	NA	AG-915-G14_00054	-3
CACJNI010000001.1	43834	44328	-	AG-915-G14_00052	AG-915-G14	164	OG0003058	NA	NA	NA	NA	NA	AG-915-G14_00054	-2
CACJNI010000001.1	44325	45488	-	AG-915-G14_00053	AG-915-G14	387	NA	NA	NA	COG1041	Trm11	tRNA G10 N-methylase Trm11	AG-915-G14_00054	-1
CACJNI010000001.1	45488	48043	-	AG-915-G14_00054	AG-915-G14	851	OG0003549	NA	NA	NA	NA	NA	AG-915-G14_00054	0
CACJNI010000001.1	48036	48581	-	AG-915-G14_00055	AG-915-G14	181	OG0001696	NA	NA	NA	NA	NA	AG-915-G14_00054	1
CACJNI010000001.1	48578	48796	-	AG-915-G14_00056	AG-915-G14	72	OG0001696	NA	NA	NA	NA	NA	AG-915-G14_00054	2
