contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABZDS010000035.1	229	480	+	AG-337-D16_01257	AG-337-D16	83	OG0002167	NA	NA	COG2755	TesA	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK	AG-337-D16_01257	0
CABZDS010000035.1	477	593	+	AG-337-D16_01258	AG-337-D16	38	OG0003454	NA	NA	NA	NA	NA	AG-337-D16_01257	1
CABZDS010000035.1	598	1650	+	AG-337-D16_01259	AG-337-D16	350	OG0001337	K16568	exopolysaccharide production protein ExoZ	COG1835	OafA	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	AG-337-D16_01257	2
CABZDS010000035.1	1684	2358	+	AG-337-D16_01260	AG-337-D16	224	OG0000043	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-337-D16_01257	3
CACFJT010000025.1	30	146	+	AG-410-O02_01183	AG-410-O02	38	NA	NA	NA	NA	NA	NA	AG-410-O02_01187	-4
CACFJT010000025.1	501	1076	-	AG-410-O02_01184	AG-410-O02	191	OG0000888	NA	NA	NA	NA	NA	AG-410-O02_01187	-3
CACFJT010000025.1	1183	1854	-	AG-410-O02_01185	AG-410-O02	223	OG0000888	NA	NA	NA	NA	NA	AG-410-O02_01187	-2
CACFJT010000025.1	1917	2612	+	AG-410-O02_01186	AG-410-O02	231	OG0000007	NA	NA	COG1028	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	AG-410-O02_01187	-1
CACFJT010000025.1	2614	3552	+	AG-410-O02_01187	AG-410-O02	312	OG0002167	NA	NA	COG2755	TesA	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK	AG-410-O02_01187	0
CACGXV010000002.1	94873	95592	+	AG-426-F15_00643	AG-426-F15	239	OG0000045	NA	NA	NA	NA	NA	AG-426-F15_00648	-5
CACGXV010000002.1	95595	96545	-	AG-426-F15_00644	AG-426-F15	316	OG0001484	NA	NA	NA	NA	NA	AG-426-F15_00648	-4
CACGXV010000002.1	96542	97630	-	AG-426-F15_00645	AG-426-F15	362	OG0001583	NA	NA	NA	NA	NA	AG-426-F15_00648	-3
CACGXV010000002.1	97627	98865	-	AG-426-F15_00646	AG-426-F15	412	OG0001354	NA	NA	NA	NA	NA	AG-426-F15_00648	-2
CACGXV010000002.1	98874	99800	-	AG-426-F15_00647	AG-426-F15	308	OG0000983	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-426-F15_00648	-1
CACGXV010000002.1	99847	100773	+	AG-426-F15_00648	AG-426-F15	308	OG0002167	NA	NA	COG2755	TesA	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK	AG-426-F15_00648	0
CACGXV010000002.1	100770	101840	-	AG-426-F15_00649	AG-426-F15	356	OG0001249	K01709	CDP-glucose 4,6-dehydratase [EC:4.2.1.45]	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-426-F15_00648	1
CACGXV010000002.1	101842	102603	-	AG-426-F15_00650	AG-426-F15	253	OG0000274	K00978	glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]	COG1208	GCD1	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s	AG-426-F15_00648	2
CACGXV010000002.1	102642	103835	-	AG-426-F15_00651	AG-426-F15	397	OG0002377	NA	NA	NA	NA	NA	AG-426-F15_00648	3
CACGXV010000002.1	103835	104599	-	AG-426-F15_00652	AG-426-F15	254	OG0001210	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-426-F15_00648	4
CACGXV010000002.1	104614	105531	-	AG-426-F15_00653	AG-426-F15	305	OG0000020	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-426-F15_00648	5
CACGXV010000002.1	247311	249794	+	AG-426-F15_00796	AG-426-F15	827	OG0000694	K17675	ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	COG4581	Dob1	Superfamily II RNA helicase	AG-426-F15_00802	-5
CACGXV010000002.1	249794	250219	+	AG-426-F15_00797	AG-426-F15	141	OG0000627	NA	NA	COG4103	TerB2	Tellurite/oxyanion resistance protein, TerB superfamily	AG-426-F15_00802	-4
CACGXV010000002.1	250216	250545	+	AG-426-F15_00798	AG-426-F15	109	OG0000536	K05524	ferredoxin	COG1146	PreA	NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit	AG-426-F15_00802	-3
CACGXV010000002.1	250514	251350	+	AG-426-F15_00799	AG-426-F15	278	OG0000455	K07736	CarD family transcriptional regulator, regulator of rRNA transcription	COG1329	CdnL	RNA polymerase-interacting regulator, CarD/CdnL/TRCF family	AG-426-F15_00802	-2
CACGXV010000002.1	251685	253385	-	AG-426-F15_00800	AG-426-F15	566	OG0000401	K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	COG1022	FAA1	Long-chain acyl-CoA synthetase (AMP-forming)	AG-426-F15_00802	-1
CACGXV010000002.1	253555	254613	-	AG-426-F15_00802	AG-426-F15	352	OG0002167	NA	NA	NA	NA	NA	AG-426-F15_00802	0
CACGXV010000002.1	254655	255263	+	AG-426-F15_00803	AG-426-F15	202	OG0000179	NA	NA	COG1238	YgaA	Membrane protein YqaA involved in indium extrusion, DedA family, contains VTT domain	AG-426-F15_00802	1
CACGXV010000002.1	255266	255745	+	AG-426-F15_00804	AG-426-F15	159	OG0000225	K03611	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]	COG1495	DsbB	Disulfide bond formation protein DsbB	AG-426-F15_00802	2
CACGXV010000002.1	255732	256265	+	AG-426-F15_00805	AG-426-F15	177	OG0000200	K06134	3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]	COG2941	Coq7	Demethoxyubiquinone hydroxylase, CLK1/Coq7/Cat5 family (ubiquinone biosynthesis)	AG-426-F15_00802	3
CACGXV010000002.1	256266	256835	-	AG-426-F15_00806	AG-426-F15	189	OG0000174	NA	NA	COG1403	McrA	HNH family endonuclease, includes 5-methylcytosine-specific restriction endonuclease McrA	AG-426-F15_00802	4
