contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABYVA010000043.1	104	541	+	AG-333-N15_01033	AG-333-N15	145	OG0003445	NA	NA	NA	NA	NA	AG-333-N15_01033	0
CABYVA010000043.1	1257	1532	-	AG-333-N15_01034	AG-333-N15	91	OG0000515	NA	NA	COG0776	HupA	DNA-binding chromatin protein HU or IHF, alpha or beta variants	AG-333-N15_01033	1
CABYVA010000043.1	1681	2790	-	AG-333-N15_01035	AG-333-N15	369	OG0000776	K11749	regulator of sigma E protease [EC:3.4.24.-]	COG0750	RseP	Membrane-associated protease RseP, regulator of RpoE activity	AG-333-N15_01033	2
CACDGO010000012.1	13	264	+	AG-903-M21_01018	AG-903-M21	83	OG0003445	NA	NA	NA	NA	NA	AG-903-M21_01018	0
CACDGO010000012.1	349	576	+	AG-903-M21_01019	AG-903-M21	75	NA	NA	NA	NA	NA	NA	AG-903-M21_01018	1
CACDGO010000012.1	1202	1477	-	AG-903-M21_01020	AG-903-M21	91	OG0000515	NA	NA	COG0776	HupA	DNA-binding chromatin protein HU or IHF, alpha or beta variants	AG-903-M21_01018	2
CACDGO010000012.1	1619	2737	-	AG-903-M21_01021	AG-903-M21	372	OG0000776	K11749	regulator of sigma E protease [EC:3.4.24.-]	COG0750	RseP	Membrane-associated protease RseP, regulator of RpoE activity	AG-903-M21_01018	3
CACDGO010000012.1	2725	3615	-	AG-903-M21_01022	AG-903-M21	296	OG0000100	NA	NA	COG0583	LysR	DNA-binding transcriptional regulator, LysR family	AG-903-M21_01018	4
CACDGO010000012.1	3631	4632	-	AG-903-M21_01023	AG-903-M21	333	OG0000186	K19745	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]	COG0604	Qor	NADPH:quinone reductase or related Zn-dependent oxidoreductase	AG-903-M21_01018	5
CACNXQ010000001.1	85	267	+	AH-287-F15_00001	AH-287-F15	60	OG0003445	NA	NA	NA	NA	NA	AH-287-F15_00001	0
CACNXQ010000001.1	805	1083	+	AH-287-F15_00002	AH-287-F15	92	NA	NA	NA	NA	NA	NA	AH-287-F15_00001	1
CACNXQ010000001.1	1382	3787	-	AH-287-F15_00003	AH-287-F15	801	OG0002014	NA	NA	COG0613	YciV	5'-3' exoribonuclease/diribonuclease TrpH/YciV (RNase AM), contains PHP domain	AH-287-F15_00001	2
CACNXQ010000001.1	3838	4749	+	AH-287-F15_00004	AH-287-F15	303	OG0000758	NA	NA	COG0760	SurA	Periplasmic chaperone SurA (peptidyl-prolyl cis-trans isomerase)	AH-287-F15_00001	3
CACNXQ010000001.1	4746	5963	+	AH-287-F15_00005	AH-287-F15	405	OG0001620	NA	NA	NA	NA	NA	AH-287-F15_00001	4
CACNXQ010000001.1	5964	6410	-	AH-287-F15_00006	AH-287-F15	148	OG0001743	NA	NA	NA	NA	NA	AH-287-F15_00001	5
