contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABZHN010000001.1	193909	194514	+	AG-337-G06_00199	AG-337-G06	201	OG0001866	NA	NA	NA	NA	NA	AG-337-G06_00204	-5
CABZHN010000001.1	194511	195830	-	AG-337-G06_00200	AG-337-G06	439	OG0000029	K01949	glutamate---methylamine ligase [EC:6.3.4.12]	COG0174	GlnA	Glutamine synthetase	AG-337-G06_00204	-4
CABZHN010000001.1	195924	196991	+	AG-337-G06_00201	AG-337-G06	355	OG0000084	NA	NA	COG3355	AbfR1	Transcriptional regulator of archaellar biosynthesis and archaeal biofilm formation AfbR	AG-337-G06_00204	-3
CABZHN010000001.1	196988	199762	-	AG-337-G06_00202	AG-337-G06	924	OG0001644	NA	NA	COG1538	TolC	Outer membrane protein TolC	AG-337-G06_00204	-2
CABZHN010000001.1	199951	207123	+	AG-337-G06_00203	AG-337-G06	2390	OG0000070	NA	NA	COG3210	FhaB	Large exoprotein involved in heme utilization or adhesion	AG-337-G06_00204	-1
CABZHN010000001.1	207136	207858	+	AG-337-G06_00204	AG-337-G06	240	OG0001480	NA	NA	COG0845	AcrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	AG-337-G06_00204	0
CABZHN010000001.1	207855	209198	+	AG-337-G06_00205	AG-337-G06	447	OG0001593	NA	NA	COG0845	AcrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	AG-337-G06_00204	1
CABZHN010000001.1	209199	211304	+	AG-337-G06_00206	AG-337-G06	701	OG0001621	K16922	putative peptide zinc metalloprotease protein	COG1566	EmrA	Multidrug resistance efflux pump EmrA	AG-337-G06_00204	2
CABZHN010000001.1	211301	211921	-	AG-337-G06_00207	AG-337-G06	206	OG0001700	K03189	urease accessory protein	COG0378	HypB	Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase	AG-337-G06_00204	3
CABZHN010000001.1	211918	212595	-	AG-337-G06_00208	AG-337-G06	225	OG0001701	K03188	urease accessory protein	COG0830	UreF	Urease accessory protein UreF	AG-337-G06_00204	4
CABZHN010000001.1	212561	213004	-	AG-337-G06_00209	AG-337-G06	147	OG0001702	K03187	urease accessory protein	COG2371	UreE	Urease accessory protein UreE	AG-337-G06_00204	5
CABZHN010000002.1	69923	72505	+	AG-337-G06_00322	AG-337-G06	860	OG0000318	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	COG0013	AlaS	Alanyl-tRNA synthetase	AG-337-G06_00327	-5
CABZHN010000002.1	72486	73715	-	AG-337-G06_00323	AG-337-G06	409	OG0000634	K00031	isocitrate dehydrogenase [EC:1.1.1.42]	COG0538	Icd	Isocitrate dehydrogenase	AG-337-G06_00327	-4
CABZHN010000002.1	73708	74250	-	AG-337-G06_00324	AG-337-G06	180	OG0001864	K22522	cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]	COG1611	PpnN	Nucleotide monophosphate nucleosidase PpnN/YdgH, Lonely Guy (LOG) family	AG-337-G06_00327	-3
CABZHN010000002.1	74254	77397	-	AG-337-G06_00325	AG-337-G06	1047	OG0000121	K18989	multidrug efflux pump	COG0841	AcrB	Multidrug efflux pump subunit AcrB	AG-337-G06_00327	-2
CABZHN010000002.1	77399	80548	-	AG-337-G06_00326	AG-337-G06	1049	OG0000121	K18989	multidrug efflux pump	COG0841	AcrB	Multidrug efflux pump subunit AcrB	AG-337-G06_00327	-1
CABZHN010000002.1	80555	81619	-	AG-337-G06_00327	AG-337-G06	354	OG0001480	K18990	membrane fusion protein, multidrug efflux system	COG0845	AcrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	AG-337-G06_00327	0
CABZHN010000002.1	81621	82169	-	AG-337-G06_00328	AG-337-G06	182	OG0002089	K10947	PadR family transcriptional regulator, regulatory protein PadR	COG1695	PadR	DNA-binding transcriptional regulator, PadR family	AG-337-G06_00327	1
CABZHN010000002.1	82171	83460	-	AG-337-G06_00329	AG-337-G06	429	OG0000566	NA	NA	COG1538	TolC	Outer membrane protein TolC	AG-337-G06_00327	2
