contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000029.1	22272	23483	+	AAA795-A20_00428	AAA795-A20	403	OG0000701	K09808	lipoprotein-releasing system permease protein	COG4591	LolC	ABC-type lipoprotein targeting system transmembrane component LolC/LolE	AAA795-A20_00433	-5
CVSB01000029.1	23476	24153	+	AAA795-A20_00429	AAA795-A20	225	OG0000000	NA	NA	COG1136	LolD	ABC-type lipoprotein targeting system ATPase component LolD	AAA795-A20_00433	-4
CVSB01000029.1	24146	27562	+	AAA795-A20_00430	AAA795-A20	1138	OG0000696	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	COG0587	DnaE	DNA polymerase III, alpha subunit	AAA795-A20_00433	-3
CVSB01000029.1	27693	28517	+	AAA795-A20_00431	AAA795-A20	274	OG0000631	K02967	small subunit ribosomal protein S2	COG0052	RpsB	Ribosomal protein S2	AAA795-A20_00433	-2
CVSB01000029.1	28517	29368	+	AAA795-A20_00432	AAA795-A20	283	OG0000681	K02357	elongation factor Ts	COG0264	Tsf	Translation elongation factor EF-Ts	AAA795-A20_00433	-1
CVSB01000029.1	29369	29920	+	AAA795-A20_00433	AAA795-A20	183	OG0000782	K02838	ribosome recycling factor	COG0233	Frr	Ribosome recycling factor	AAA795-A20_00433	0
CVSB01000029.1	29922	30596	+	AAA795-A20_00434	AAA795-A20	224	OG0000941	NA	NA	COG0020	UppS	Undecaprenyl pyrophosphate synthase	AAA795-A20_00433	1
CVSB01000029.1	30596	31225	+	AAA795-A20_00435	AAA795-A20	209	OG0000939	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	COG0575	CdsA	CDP-diglyceride synthetase	AAA795-A20_00433	2
CVSB01000029.1	31226	32416	+	AAA795-A20_00436	AAA795-A20	396	OG0000989	K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	COG0743	Dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	AAA795-A20_00433	3
CVSB01000029.1	32416	34650	+	AAA795-A20_00437	AAA795-A20	744	OG0000883	K07277	outer membrane protein insertion porin family	COG4775	BamA	Outer membrane protein assembly factor BamA	AAA795-A20_00433	4
CVSB01000029.1	34650	35180	+	AAA795-A20_00438	AAA795-A20	176	OG0001020	K06142	outer membrane protein	COG2825	Skp	Periplasmic chaperone for outer membrane proteins, Skp/HlpA/OmpH family	AAA795-A20_00433	5
CVSF01000041.1	63511	64740	+	AAA795-D22_00579	AAA795-D22	409	OG0000701	K09808	lipoprotein-releasing system permease protein	COG4591	LolC	ABC-type lipoprotein targeting system transmembrane component LolC/LolE	AAA795-D22_00584	-5
CVSF01000041.1	64733	65410	+	AAA795-D22_00580	AAA795-D22	225	OG0000000	NA	NA	COG1136	LolD	ABC-type lipoprotein targeting system ATPase component LolD	AAA795-D22_00584	-4
CVSF01000041.1	65403	68822	+	AAA795-D22_00581	AAA795-D22	1139	OG0000696	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	COG0587	DnaE	DNA polymerase III, alpha subunit	AAA795-D22_00584	-3
CVSF01000041.1	68947	69762	+	AAA795-D22_00582	AAA795-D22	271	OG0000631	K02967	small subunit ribosomal protein S2	COG0052	RpsB	Ribosomal protein S2	AAA795-D22_00584	-2
CVSF01000041.1	69765	70616	+	AAA795-D22_00583	AAA795-D22	283	OG0000681	K02357	elongation factor Ts	COG0264	Tsf	Translation elongation factor EF-Ts	AAA795-D22_00584	-1
CVSF01000041.1	70617	71168	+	AAA795-D22_00584	AAA795-D22	183	OG0000782	K02838	ribosome recycling factor	COG0233	Frr	Ribosome recycling factor	AAA795-D22_00584	0
CVSF01000041.1	71165	71839	+	AAA795-D22_00585	AAA795-D22	224	OG0000941	NA	NA	COG0020	UppS	Undecaprenyl pyrophosphate synthase	AAA795-D22_00584	1
CVSF01000041.1	71839	72489	+	AAA795-D22_00586	AAA795-D22	216	OG0000939	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	COG0575	CdsA	CDP-diglyceride synthetase	AAA795-D22_00584	2
CVSF01000041.1	72489	73655	+	AAA795-D22_00587	AAA795-D22	388	OG0000989	K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	COG0743	Dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	AAA795-D22_00584	3
CVSF01000041.1	73663	75915	+	AAA795-D22_00588	AAA795-D22	750	OG0000883	K07277	outer membrane protein insertion porin family	COG4775	BamA	Outer membrane protein assembly factor BamA	AAA795-D22_00584	4
CVSF01000041.1	75945	76391	+	AAA795-D22_00589	AAA795-D22	148	OG0000217	K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	COG0764	FabA	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	AAA795-D22_00584	5
CABWYD010000002.1	57454	57975	-	AG-313-A04_00367	AG-313-A04	173	OG0001020	K06142	outer membrane protein	COG2825	Skp	Periplasmic chaperone for outer membrane proteins, Skp/HlpA/OmpH family	AG-313-A04_00372	-5
CABWYD010000002.1	57977	60208	-	AG-313-A04_00368	AG-313-A04	743	OG0000883	K07277	outer membrane protein insertion porin family	COG4775	BamA	Outer membrane protein assembly factor BamA	AG-313-A04_00372	-4
CABWYD010000002.1	60208	61371	-	AG-313-A04_00369	AG-313-A04	387	OG0000989	K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	COG0743	Dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	AG-313-A04_00372	-3
CABWYD010000002.1	61372	62022	-	AG-313-A04_00370	AG-313-A04	216	OG0000939	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	COG0575	CdsA	CDP-diglyceride synthetase	AG-313-A04_00372	-2
CABWYD010000002.1	62019	62687	-	AG-313-A04_00371	AG-313-A04	222	OG0000941	NA	NA	COG0020	UppS	Undecaprenyl pyrophosphate synthase	AG-313-A04_00372	-1
