contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACEZQ010000002.1	640	1440	-	AG-404-O05_00217	AG-404-O05	266	OG0002523	NA	NA	COG4642	NA	Uncharacterized conserved protein, contains MORN repeats	AG-404-O05_00217	0
CACEZQ010000002.1	1692	2531	-	AG-404-O05_00218	AG-404-O05	279	OG0001309	NA	NA	NA	NA	NA	AG-404-O05_00217	1
CACEZQ010000002.1	2528	3376	-	AG-404-O05_00219	AG-404-O05	282	OG0000028	NA	NA	NA	NA	NA	AG-404-O05_00217	2
CACEZQ010000002.1	3444	4325	+	AG-404-O05_00220	AG-404-O05	293	OG0000816	NA	NA	COG1216	WcaE	Glycosyltransferase, GT2 family	AG-404-O05_00217	3
CACEZQ010000002.1	4330	4779	-	AG-404-O05_00221	AG-404-O05	149	OG0001035	K00682	gamma-glutamylcyclotransferase [EC:4.3.2.9]	COG2105	YtfP	Predicted gamma-glutamylamine cyclotransferase YtfP, GGCT/AIG2-like family	AG-404-O05_00217	4
CACEZQ010000002.1	4779	5531	-	AG-404-O05_00222	AG-404-O05	250	OG0000807	NA	NA	COG1058	CinA	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA	AG-404-O05_00217	5
CACLZL010000003.1	109571	110341	-	AG-891-A05_00501	AG-891-A05	256	OG0000721	K01265	methionyl aminopeptidase [EC:3.4.11.18]	COG0024	Map	Methionine aminopeptidase	AG-891-A05_00506	-5
CACLZL010000003.1	110334	111032	-	AG-891-A05_00502	AG-891-A05	232	OG0000819	K06206	sugar fermentation stimulation protein A	COG1489	SfsA	DNA-binding protein, stimulates sugar fermentation	AG-891-A05_00506	-4
CACLZL010000003.1	111053	111802	+	AG-891-A05_00503	AG-891-A05	249	OG0000807	NA	NA	COG1058	CinA	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA	AG-891-A05_00506	-3
CACLZL010000003.1	111802	112203	+	AG-891-A05_00504	AG-891-A05	133	OG0001035	K00682	gamma-glutamylcyclotransferase [EC:4.3.2.9]	COG2105	YtfP	Predicted gamma-glutamylamine cyclotransferase YtfP, GGCT/AIG2-like family	AG-891-A05_00506	-2
CACLZL010000003.1	112210	113502	+	AG-891-A05_00505	AG-891-A05	430	OG0001333	NA	NA	COG4091	NA	Predicted homoserine dehydrogenase, contains C-terminal SAF domain	AG-891-A05_00506	-1
CACLZL010000003.1	113735	114493	+	AG-891-A05_00506	AG-891-A05	252	OG0002523	NA	NA	COG4642	NA	Uncharacterized conserved protein, contains MORN repeats	AG-891-A05_00506	0
CACLZL010000003.1	114718	116673	+	AG-891-A05_00508	AG-891-A05	651	OG0001337	K16568	exopolysaccharide production protein ExoZ	COG1835	OafA	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	AG-891-A05_00506	1
CACLZL010000003.1	116666	117436	+	AG-891-A05_00509	AG-891-A05	256	OG0000972	K00858	NAD+ kinase [EC:2.7.1.23]	COG0061	NadK	NAD kinase	AG-891-A05_00506	2
CACGJX010000003.1	3048	3479	-	AG-910-B05_00448	AG-910-B05	143	OG0000619	K02867	large subunit ribosomal protein L11	COG0080	RplK	Ribosomal protein L11	AG-910-B05_00457	-5
CACGJX010000003.1	3479	4009	-	AG-910-B05_00449	AG-910-B05	176	OG0000601	K02601	transcription termination/antitermination protein NusG	COG0250	NusG	Transcription termination/antitermination protein NusG	AG-910-B05_00457	-4
CACGJX010000003.1	4009	4200	-	AG-910-B05_00450	AG-910-B05	63	OG0001138	K03073	preprotein translocase subunit SecE	COG0690	SecE	Preprotein translocase subunit SecE	AG-910-B05_00457	-3
