contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACOQN010000009.1	485	1063	-	AH-324-J07_00899	AH-324-J07	192	OG0002925	NA	NA	COG4642	NA	Uncharacterized conserved protein, contains MORN repeats	AH-324-J07_00904	-5
CACOQN010000009.1	1060	3960	-	AH-324-J07_00900	AH-324-J07	966	OG0001927	NA	NA	NA	NA	NA	AH-324-J07_00904	-4
CACOQN010000009.1	3987	5528	+	AH-324-J07_00901	AH-324-J07	513	OG0000132	NA	NA	COG0443	DnaK	Molecular chaperone DnaK (HSP70)	AH-324-J07_00904	-3
CACOQN010000009.1	5529	7073	+	AH-324-J07_00902	AH-324-J07	514	OG0002207	NA	NA	NA	NA	NA	AH-324-J07_00904	-2
CACOQN010000009.1	7073	8209	+	AH-324-J07_00903	AH-324-J07	378	OG0002245	NA	NA	COG0501	HtpX	Zn-dependent protease with chaperone function	AH-324-J07_00904	-1
CACOQN010000009.1	8223	8909	+	AH-324-J07_00904	AH-324-J07	228	OG0004294	NA	NA	NA	NA	NA	AH-324-J07_00904	0
CACOQN010000009.1	8914	9555	+	AH-324-J07_00905	AH-324-J07	213	OG0004294	NA	NA	NA	NA	NA	AH-324-J07_00904	1
CACOQN010000009.1	9571	10485	-	AH-324-J07_00906	AH-324-J07	304	OG0003720	NA	NA	NA	NA	NA	AH-324-J07_00904	2
CACOQN010000009.1	10494	13856	-	AH-324-J07_00907	AH-324-J07	1120	OG0001679	NA	NA	COG2251	NA	Predicted nuclease, RecB family	AH-324-J07_00904	3
CACOQN010000009.1	13856	14911	-	AH-324-J07_00908	AH-324-J07	351	OG0001466	K09760	DNA recombination protein RmuC	COG1322	RmuC	DNA anti-recombination protein (rearrangement mutator) RmuC	AH-324-J07_00904	4
CACOQN010000009.1	14932	15327	-	AH-324-J07_00909	AH-324-J07	131	OG0001797	NA	NA	NA	NA	NA	AH-324-J07_00904	5
CACOQN010000009.1	1060	3960	-	AH-324-J07_00900	AH-324-J07	966	OG0001927	NA	NA	NA	NA	NA	AH-324-J07_00905	-5
CACOQN010000009.1	3987	5528	+	AH-324-J07_00901	AH-324-J07	513	OG0000132	NA	NA	COG0443	DnaK	Molecular chaperone DnaK (HSP70)	AH-324-J07_00905	-4
CACOQN010000009.1	5529	7073	+	AH-324-J07_00902	AH-324-J07	514	OG0002207	NA	NA	NA	NA	NA	AH-324-J07_00905	-3
CACOQN010000009.1	7073	8209	+	AH-324-J07_00903	AH-324-J07	378	OG0002245	NA	NA	COG0501	HtpX	Zn-dependent protease with chaperone function	AH-324-J07_00905	-2
CACOQN010000009.1	8223	8909	+	AH-324-J07_00904	AH-324-J07	228	OG0004294	NA	NA	NA	NA	NA	AH-324-J07_00905	-1
CACOQN010000009.1	8914	9555	+	AH-324-J07_00905	AH-324-J07	213	OG0004294	NA	NA	NA	NA	NA	AH-324-J07_00905	0
CACOQN010000009.1	9571	10485	-	AH-324-J07_00906	AH-324-J07	304	OG0003720	NA	NA	NA	NA	NA	AH-324-J07_00905	1
CACOQN010000009.1	10494	13856	-	AH-324-J07_00907	AH-324-J07	1120	OG0001679	NA	NA	COG2251	NA	Predicted nuclease, RecB family	AH-324-J07_00905	2
CACOQN010000009.1	13856	14911	-	AH-324-J07_00908	AH-324-J07	351	OG0001466	K09760	DNA recombination protein RmuC	COG1322	RmuC	DNA anti-recombination protein (rearrangement mutator) RmuC	AH-324-J07_00905	3
CACOQN010000009.1	14932	15327	-	AH-324-J07_00909	AH-324-J07	131	OG0001797	NA	NA	NA	NA	NA	AH-324-J07_00905	4
CACOQN010000009.1	15333	16784	-	AH-324-J07_00910	AH-324-J07	483	OG0000183	NA	NA	COG2925	SbcB	Exonuclease I (degrades ssDNA)	AH-324-J07_00905	5
