contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABXTN010000044.1	752	1162	+	AG-325-C21_01128	AG-325-C21	136	OG0002993	NA	NA	NA	NA	NA	AG-325-C21_01128	0
CACGON010000006.1	53159	54256	+	AG-422-N15_00751	AG-422-N15	365	OG0000240	K07090	uncharacterized protein	COG0730	TauE	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	AG-422-N15_00756	-5
CACGON010000006.1	54290	54658	+	AG-422-N15_00752	AG-422-N15	122	OG0001052	NA	NA	COG0526	TrxA	Thiol-disulfide isomerase or thioredoxin	AG-422-N15_00756	-4
CACGON010000006.1	54662	55828	-	AG-422-N15_00753	AG-422-N15	388	OG0000085	K16846	(2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]	COG2721	UxaA	Altronate dehydratase	AG-422-N15_00756	-3
CACGON010000006.1	55830	56117	-	AG-422-N15_00754	AG-422-N15	95	OG0000950	K16845	(2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24]	COG2721	UxaA	Altronate dehydratase	AG-422-N15_00756	-2
CACGON010000006.1	56199	57986	+	AG-422-N15_00755	AG-422-N15	595	OG0000014	K03852	sulfoacetaldehyde acetyltransferase [EC:2.3.3.15]	COG0028	IlvB	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	AG-422-N15_00756	-1
CACGON010000006.1	58057	58296	-	AG-422-N15_00756	AG-422-N15	79	OG0002993	NA	NA	NA	NA	NA	AG-422-N15_00756	0
CACLVA010000026.1	781	1011	+	AG-917-M15_01156	AG-917-M15	76	OG0002993	NA	NA	NA	NA	NA	AG-917-M15_01156	0
CACLVA010000026.1	1098	1712	-	AG-917-M15_01157	AG-917-M15	204	OG0000848	K23150	N5-(cytidine 5'-diphosphoramidyl)-L-glutamine hydrolase [EC:3.5.1.129]	COG2071	PuuD	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD (putrescine degradation), contains GATase1-like domain	AG-917-M15_01156	1
CACLVA010000026.1	1709	2071	-	AG-917-M15_01158	AG-917-M15	120	OG0001627	NA	NA	COG0574	PpsA	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	AG-917-M15_01156	2
CACMHW010000024.1	150	284	-	AG-918-M15_01069	AG-918-M15	44	OG0002993	NA	NA	NA	NA	NA	AG-918-M15_01069	0
CACMHW010000024.1	304	1149	+	AG-918-M15_01070	AG-918-M15	281	OG0001357	NA	NA	COG0399	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	AG-918-M15_01069	1
CACMHW010000024.1	1146	1631	+	AG-918-M15_01071	AG-918-M15	161	OG0001735	NA	NA	COG1898	RfbC	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	AG-918-M15_01069	2
CACMHW010000024.1	1631	2569	+	AG-918-M15_01072	AG-918-M15	312	OG0000037	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-918-M15_01069	3
CACMHW010000024.1	2566	3270	-	AG-918-M15_01073	AG-918-M15	234	OG0000274	NA	NA	COG0241	HisB1/GmhB	Histidinol phosphatase/D-glycero-mannoheptose bisphosphatephosphatase, HAD superfamily	AG-918-M15_01069	4
JACWDM010000027.1	353	634	-	SAG-MED15_00587	SAG-MED15	93	OG0002993	NA	NA	NA	NA	NA	SAG-MED15_00587	0
