contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABXUW010000001.1	181452	182387	+	AG-325-E13_00194	AG-325-E13	311	OG0001887	NA	NA	COG4714	NA	Uncharacterized membrane-anchored protein	AG-325-E13_00199	-5
CABXUW010000001.1	182393	183181	+	AG-325-E13_00195	AG-325-E13	262	OG0001600	K24131	protease PrsW [EC:3.4.-.-]	COG2339	PrsW	Membrane proteinase PrsW, cleaves anti-sigma factor RsiW, M82 family	AG-325-E13_00199	-4
CABXUW010000001.1	183186	184073	+	AG-325-E13_00196	AG-325-E13	295	OG0002205	NA	NA	NA	NA	NA	AG-325-E13_00199	-3
CABXUW010000001.1	184070	184963	+	AG-325-E13_00197	AG-325-E13	297	OG0001859	NA	NA	NA	NA	NA	AG-325-E13_00199	-2
CABXUW010000001.1	185048	185233	+	AG-325-E13_00198	AG-325-E13	61	OG0002566	NA	NA	NA	NA	NA	AG-325-E13_00199	-1
CABXUW010000001.1	185251	186777	+	AG-325-E13_00199	AG-325-E13	508	OG0002360	NA	NA	NA	NA	NA	AG-325-E13_00199	0
CABXUW010000001.1	186853	188241	-	AG-325-E13_00200	AG-325-E13	462	OG0000433	K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	COG0008	GlnS	Glutamyl- or glutaminyl-tRNA synthetase	AG-325-E13_00199	1
CABXUW010000001.1	188261	188953	-	AG-325-E13_00201	AG-325-E13	230	OG0000427	K01356	repressor LexA [EC:3.4.21.88]	COG1974	LexA	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	AG-325-E13_00199	2
CABXUW010000001.1	189006	189800	-	AG-325-E13_00202	AG-325-E13	264	OG0000434	NA	NA	COG0134	TrpC	Indole-3-glycerol phosphate synthase	AG-325-E13_00199	3
CABXUW010000001.1	189800	190795	-	AG-325-E13_00203	AG-325-E13	331	OG0000632	K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	COG0547	TrpD	Anthranilate phosphoribosyltransferase, glycosyltransferase domain	AG-325-E13_00199	4
CABXUW010000001.1	190797	191363	-	AG-325-E13_00204	AG-325-E13	188	OG0000558	K01658	anthranilate synthase component II [EC:4.1.3.27]	COG0512	PabA	Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)	AG-325-E13_00199	5
CACDTD010000008.1	8775	9788	+	AG-390-C22_00813	AG-390-C22	337	OG0001376	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	COG0270	Dcm	DNA-cytosine methylase Dcm or eukaryotic tRNA-C38 C5-methylase, Dcm/DNMT2/TRDMT1 family	AG-390-C22_00818	-5
CACDTD010000008.1	9785	11785	-	AG-390-C22_00814	AG-390-C22	666	OG0002599	NA	NA	NA	NA	NA	AG-390-C22_00818	-4
CACDTD010000008.1	11782	12768	-	AG-390-C22_00815	AG-390-C22	328	OG0002312	NA	NA	NA	NA	NA	AG-390-C22_00818	-3
CACDTD010000008.1	12774	16043	-	AG-390-C22_00816	AG-390-C22	1089	OG0001919	NA	NA	NA	NA	NA	AG-390-C22_00818	-2
CACDTD010000008.1	16056	17090	-	AG-390-C22_00817	AG-390-C22	344	OG0002128	NA	NA	COG0323	MutL	DNA mismatch repair ATPase MutL	AG-390-C22_00818	-1
CACDTD010000008.1	17080	18615	-	AG-390-C22_00818	AG-390-C22	511	OG0002360	NA	NA	COG2251	NA	Predicted nuclease, RecB family	AG-390-C22_00818	0
CACDTD010000008.1	18619	18795	-	AG-390-C22_00819	AG-390-C22	58	OG0001693	NA	NA	NA	NA	NA	AG-390-C22_00818	1
