contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000063.1	31042	31836	-	AAA795-A20_01218	AAA795-A20	264	OG0000110	NA	NA	COG1129	MglA	ABC-type sugar transport system, ATPase component	AAA795-A20_01223	-5
CVSB01000063.1	31836	32963	-	AAA795-A20_01219	AAA795-A20	375	OG0000021	K02057	simple sugar transport system permease protein	COG1172	AraH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	AAA795-A20_01223	-4
CVSB01000063.1	33030	33953	-	AAA795-A20_01220	AAA795-A20	307	OG0001257	K02058	simple sugar transport system substrate-binding protein	COG1879	RbsB	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	AAA795-A20_01223	-3
CVSB01000063.1	34280	35104	-	AAA795-A20_01221	AAA795-A20	274	OG0000013	NA	NA	COG0673	MviM	Predicted dehydrogenase	AAA795-A20_01223	-2
CVSB01000063.1	35101	36228	-	AAA795-A20_01222	AAA795-A20	375	OG0000059	NA	NA	COG0673	MviM	Predicted dehydrogenase	AAA795-A20_01223	-1
CVSB01000063.1	36259	37161	+	AAA795-A20_01223	AAA795-A20	300	OG0001154	K03335	inosose dehydratase [EC:4.2.1.44]	COG1082	YcjR	Sugar phosphate isomerase/epimerase	AAA795-A20_01223	0
CVSB01000063.1	37162	37662	-	AAA795-A20_01224	AAA795-A20	166	OG0001360	NA	NA	NA	NA	NA	AAA795-A20_01223	1
CVSB01000063.1	37663	38628	-	AAA795-A20_01225	AAA795-A20	321	OG0000011	NA	NA	COG0111	SerA	Phosphoglycerate dehydrogenase or related dehydrogenase	AAA795-A20_01223	2
CVSB01000063.1	38688	39680	-	AAA795-A20_01226	AAA795-A20	330	OG0001528	K05878	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	COG2376	DAK1	Dihydroxyacetone kinase	AAA795-A20_01223	3
CVSB01000063.1	39689	40342	-	AAA795-A20_01227	AAA795-A20	217	OG0001544	K05879	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	COG2376	DAK1	Dihydroxyacetone kinase	AAA795-A20_01223	4
CVSB01000063.1	40308	41318	-	AAA795-A20_01228	AAA795-A20	336	OG0000001	NA	NA	COG3839	MalK	ABC-type sugar transport system, ATPase component MalK	AAA795-A20_01223	5
CABYCY010000003.1	17976	18518	-	AG-333-A04_00322	AG-333-A04	180	OG0001255	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	COG0315	MoaC	Molybdenum cofactor biosynthesis enzyme MoaC	AG-333-A04_00327	-5
CABYCY010000003.1	18521	19513	-	AG-333-A04_00323	AG-333-A04	330	OG0000167	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	COG2896	MoaA	GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA)	AG-333-A04_00327	-4
CABYCY010000003.1	19550	20386	+	AG-333-A04_00324	AG-333-A04	278	OG0001105	NA	NA	COG5285	PhyH	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	AG-333-A04_00327	-3
CABYCY010000003.1	20392	21405	-	AG-333-A04_00325	AG-333-A04	337	OG0000013	NA	NA	COG0673	MviM	Predicted dehydrogenase	AG-333-A04_00327	-2
CABYCY010000003.1	21390	22523	-	AG-333-A04_00326	AG-333-A04	377	OG0000059	NA	NA	COG0673	MviM	Predicted dehydrogenase	AG-333-A04_00327	-1
CABYCY010000003.1	22564	23463	+	AG-333-A04_00327	AG-333-A04	299	OG0001154	K03335	inosose dehydratase [EC:4.2.1.44]	COG1082	YcjR	Sugar phosphate isomerase/epimerase	AG-333-A04_00327	0
CABYCY010000003.1	23458	24372	-	AG-333-A04_00328	AG-333-A04	304	OG0000011	NA	NA	COG0111	SerA	Phosphoglycerate dehydrogenase or related dehydrogenase	AG-333-A04_00327	1
CABYCY010000003.1	24534	25130	+	AG-333-A04_00329	AG-333-A04	198	OG0001457	K21394	TRAP-type transport system small permease protein	COG3090	DctM	TRAP-type C4-dicarboxylate transport system, small permease component YiaM	AG-333-A04_00327	2
CABYCY010000003.1	25130	26419	+	AG-333-A04_00330	AG-333-A04	429	OG0000052	K21393	TRAP-type transport system large permease protein	COG1593	DctQ	TRAP-type C4-dicarboxylate transport system, large permease component	AG-333-A04_00327	3
CABYCY010000003.1	26504	27556	+	AG-333-A04_00331	AG-333-A04	350	OG0000086	K21395	TRAP-type transport system periplasmic protein	COG1638	DctP	TRAP-type C4-dicarboxylate transport system, periplasmic component	AG-333-A04_00327	4
CABYCY010000003.1	27598	28068	-	AG-333-A04_00332	AG-333-A04	156	OG0001435	K07126	uncharacterized protein	COG0790	Sel1	Sel1-like repeat, TPR-related	AG-333-A04_00327	5
CABYPZ010000012.1	417	2261	-	AG-333-K06_00874	AG-333-K06	614	OG0000014	K03336	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]	COG3962	IolD	TPP-dependent trihydroxycyclohexane-1,2-dione (THcHDO) dehydratase, myo-inositol metabolism	AG-333-K06_00879	-5
CABYPZ010000012.1	2315	3757	+	AG-333-K06_00875	AG-333-K06	480	OG0000465	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	COG1012	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	AG-333-K06_00879	-4
CABYPZ010000012.1	3757	4548	+	AG-333-K06_00876	AG-333-K06	263	OG0001107	K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	COG3836	HpcH	2-keto-3-deoxy-L-rhamnonate aldolase RhmA	AG-333-K06_00879	-3
CABYPZ010000012.1	4554	5519	+	AG-333-K06_00877	AG-333-K06	321	OG0000011	NA	NA	COG0111	SerA	Phosphoglycerate dehydrogenase or related dehydrogenase	AG-333-K06_00879	-2
CABYPZ010000012.1	5523	6023	+	AG-333-K06_00878	AG-333-K06	166	OG0001360	NA	NA	NA	NA	NA	AG-333-K06_00879	-1
CABYPZ010000012.1	6024	6926	-	AG-333-K06_00879	AG-333-K06	300	OG0001154	K03335	inosose dehydratase [EC:4.2.1.44]	COG1082	YcjR	Sugar phosphate isomerase/epimerase	AG-333-K06_00879	0
CABYPZ010000012.1	6980	7984	+	AG-333-K06_00880	AG-333-K06	334	OG0000013	NA	NA	COG0673	MviM	Predicted dehydrogenase	AG-333-K06_00879	1
