contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACABC010000004.1	72302	73234	+	AG-343-E17_00611	AG-343-E17	310	NA	NA	NA	NA	NA	NA	AG-343-E17_00616	-5
CACABC010000004.1	73227	73829	+	AG-343-E17_00612	AG-343-E17	200	OG0001461	NA	NA	COG1071	AcoA	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	AG-343-E17_00616	-4
CACABC010000004.1	73834	74370	+	AG-343-E17_00613	AG-343-E17	178	OG0000041	NA	NA	NA	NA	NA	AG-343-E17_00616	-3
CACABC010000004.1	74376	75368	+	AG-343-E17_00614	AG-343-E17	330	OG0001346	K07031	D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]	COG2605	NA	Predicted kinase related to galactokinase and mevalonate kinase	AG-343-E17_00616	-2
CACABC010000004.1	75368	76549	+	AG-343-E17_00615	AG-343-E17	393	OG0001357	NA	NA	COG0399	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	AG-343-E17_00616	-1
CACABC010000004.1	76564	77052	+	AG-343-E17_00616	AG-343-E17	162	OG0001735	NA	NA	COG1898	RfbC	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	AG-343-E17_00616	0
CACABC010000004.1	77061	77996	+	AG-343-E17_00617	AG-343-E17	311	OG0000037	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-343-E17_00616	1
CACABC010000004.1	77983	79176	-	AG-343-E17_00618	AG-343-E17	397	OG0000274	NA	NA	COG0241	HisB1/GmhB	Histidinol phosphatase/D-glycero-mannoheptose bisphosphatephosphatase, HAD superfamily	AG-343-E17_00616	2
CACABC010000004.1	79240	80127	+	AG-343-E17_00619	AG-343-E17	295	OG0000075	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-343-E17_00616	3
CACABC010000004.1	80138	80665	-	AG-343-E17_00620	AG-343-E17	175	OG0000487	K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	COG0503	Apt	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	AG-343-E17_00616	4
