contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000006.1	517	711	+	AAA795-A20_00007	AAA795-A20	64	OG0001438	NA	NA	NA	NA	NA	AAA795-A20_00008	-1
CVSB01000006.1	725	1108	+	AAA795-A20_00008	AAA795-A20	127	OG0001184	NA	NA	COG0346	GloA	Glyoxalase, catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	AAA795-A20_00008	0
CVSB01000006.1	1121	1486	+	AAA795-A20_00009	AAA795-A20	121	OG0001342	NA	NA	COG3791	NA	Uncharacterized conserved protein	AAA795-A20_00008	1
CVSB01000006.1	1494	2423	+	AAA795-A20_00010	AAA795-A20	309	OG0000937	K15918	D-glycerate 3-kinase [EC:2.7.1.31]	COG4240	Tda10	Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein)	AAA795-A20_00008	2
CVSB01000006.1	2420	3712	+	AAA795-A20_00011	AAA795-A20	430	OG0000566	K12340	outer membrane protein	COG1538	TolC	Outer membrane protein TolC	AAA795-A20_00008	3
CVSB01000006.1	3820	4977	+	AAA795-A20_00012	AAA795-A20	385	OG0000672	K03553	recombination protein RecA	COG0468	RecA	RecA/RadA recombinase	AAA795-A20_00008	4
CVSB01000006.1	5071	7737	+	AAA795-A20_00013	AAA795-A20	888	OG0000318	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	COG0013	AlaS	Alanyl-tRNA synthetase	AAA795-A20_00008	5
CABXTN010000017.1	3904	5235	-	AG-325-C21_00905	AG-325-C21	443	OG0001173	K11690	C4-dicarboxylate transporter, DctM subunit	COG1593	DctQ	TRAP-type C4-dicarboxylate transport system, large permease component	AG-325-C21_00910	-5
CABXTN010000017.1	5235	5729	-	AG-325-C21_00906	AG-325-C21	164	OG0001161	K21394	TRAP-type transport system small permease protein	COG4665	FcbT2	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	AG-325-C21_00910	-4
CABXTN010000017.1	5779	6789	-	AG-325-C21_00907	AG-325-C21	336	OG0001097	K21395	TRAP-type transport system periplasmic protein	COG1638	DctP	TRAP-type C4-dicarboxylate transport system, periplasmic component	AG-325-C21_00910	-3
CABXTN010000017.1	6874	8016	+	AG-325-C21_00908	AG-325-C21	380	OG0001049	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	COG1804	CaiB	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	AG-325-C21_00910	-2
CABXTN010000017.1	8042	9472	+	AG-325-C21_00909	AG-325-C21	476	OG0000047	NA	NA	COG1012	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	AG-325-C21_00910	-1
CABXTN010000017.1	9506	9874	+	AG-325-C21_00910	AG-325-C21	122	OG0001184	NA	NA	COG0346	GloA	Glyoxalase, catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	AG-325-C21_00910	0
CABXTN010000017.1	9883	10803	+	AG-325-C21_00911	AG-325-C21	306	OG0000123	NA	NA	COG2040	MHT1	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)	AG-325-C21_00910	1
CABXTN010000017.1	10800	11393	+	AG-325-C21_00912	AG-325-C21	197	OG0001966	NA	NA	COG1917	QdoI	Cupin domain protein related to quercetin dioxygenase	AG-325-C21_00910	2
CABXTN010000017.1	11402	12298	-	AG-325-C21_00913	AG-325-C21	298	OG0001308	NA	NA	COG0697	EamA	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	AG-325-C21_00910	3
