contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABWYD010000018.1	47	676	+	AG-313-A04_01025	AG-313-A04	209	OG0000115	NA	NA	COG0300	YqjQ	Short-chain dehydrogenase	AG-313-A04_01026	-1
CABWYD010000018.1	677	1261	-	AG-313-A04_01026	AG-313-A04	194	OG0001373	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	COG0605	SodA	Superoxide dismutase	AG-313-A04_01026	0
CABWYD010000018.1	1263	1787	-	AG-313-A04_01027	AG-313-A04	174	OG0000831	NA	NA	COG5633	YcfL	Uncharacterized conserved protein YcfL	AG-313-A04_01026	1
CABWYD010000018.1	1797	2978	-	AG-313-A04_01028	AG-313-A04	393	OG0000899	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	COG2230	Cfa	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	AG-313-A04_01026	2
CABWYD010000018.1	2978	3097	-	AG-313-A04_01029	AG-313-A04	39	OG0000898	NA	NA	NA	NA	NA	AG-313-A04_01026	3
CABXUW010000012.1	6503	7450	-	AG-325-E13_00918	AG-325-E13	315	OG0000256	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	COG1351	ThyX	Thymidylate synthase ThyX, FAD-dependent family	AG-325-E13_00924	-5
CABXUW010000012.1	7852	8694	-	AG-325-E13_00920	AG-325-E13	280	OG0001666	NA	NA	NA	NA	NA	AG-325-E13_00924	-4
CABXUW010000012.1	8893	9099	+	AG-325-E13_00921	AG-325-E13	68	OG0001324	NA	NA	NA	NA	NA	AG-325-E13_00924	-3
CABXUW010000012.1	9166	9468	+	AG-325-E13_00922	AG-325-E13	100	OG0001465	NA	NA	COG2329	HmoA	Heme-degrading monooxygenase HmoA and related ABM domain proteins	AG-325-E13_00924	-2
CABXUW010000012.1	9495	9902	+	AG-325-E13_00923	AG-325-E13	135	OG0001784	NA	NA	NA	NA	NA	AG-325-E13_00924	-1
CABXUW010000012.1	9908	10501	-	AG-325-E13_00924	AG-325-E13	197	OG0001373	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	COG0605	SodA	Superoxide dismutase	AG-325-E13_00924	0
CABXUW010000012.1	10645	10959	+	AG-325-E13_00925	AG-325-E13	104	OG0000091	NA	NA	NA	NA	NA	AG-325-E13_00924	1
CABXUW010000012.1	11000	12460	+	AG-325-E13_00926	AG-325-E13	486	OG0001098	K08997	protein adenylyltransferase [EC:2.7.7.108]	COG0397	SelO	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)	AG-325-E13_00924	2
CABXUW010000012.1	12487	13185	-	AG-325-E13_00927	AG-325-E13	232	OG0002006	NA	NA	COG4627	NA	Predicted SAM-depedendent methyltransferase	AG-325-E13_00924	3
CABXUW010000012.1	13295	13900	+	AG-325-E13_00928	AG-325-E13	201	OG0002246	NA	NA	COG0456	RimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	AG-325-E13_00924	4
CABXUW010000012.1	13902	15323	+	AG-325-E13_00929	AG-325-E13	473	OG0001860	NA	NA	NA	NA	NA	AG-325-E13_00924	5
CABXVN010000001.1	694919	695140	+	AG-325-E20_00762	AG-325-E20	73	OG0002446	NA	NA	NA	NA	NA	AG-325-E20_00767	-5
CABXVN010000001.1	695106	695900	+	AG-325-E20_00763	AG-325-E20	264	OG0000115	NA	NA	COG0300	YqjQ	Short-chain dehydrogenase	AG-325-E20_00767	-4
CABXVN010000001.1	695954	696073	+	AG-325-E20_00764	AG-325-E20	39	OG0001476	NA	NA	NA	NA	NA	AG-325-E20_00767	-3
CABXVN010000001.1	696039	696377	+	AG-325-E20_00765	AG-325-E20	112	OG0001465	NA	NA	COG2329	HmoA	Heme-degrading monooxygenase HmoA and related ABM domain proteins	AG-325-E20_00767	-2
CABXVN010000001.1	696380	696790	+	AG-325-E20_00766	AG-325-E20	136	OG0001784	NA	NA	NA	NA	NA	AG-325-E20_00767	-1
CABXVN010000001.1	696804	697388	-	AG-325-E20_00767	AG-325-E20	194	OG0001373	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	COG0605	SodA	Superoxide dismutase	AG-325-E20_00767	0
CABXVN010000001.1	697390	697914	-	AG-325-E20_00768	AG-325-E20	174	OG0000831	NA	NA	NA	NA	NA	AG-325-E20_00767	1
CABXVN010000001.1	697911	699101	-	AG-325-E20_00769	AG-325-E20	396	OG0000899	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	COG2230	Cfa	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	AG-325-E20_00767	2
CABXVN010000001.1	699101	699859	-	AG-325-E20_00770	AG-325-E20	252	OG0000898	K09701	uncharacterized protein	COG3496	NA	Uncharacterized conserved protein, DUF1365 family	AG-325-E20_00767	3
CABXVN010000001.1	699859	701085	-	AG-325-E20_00771	AG-325-E20	408	OG0000815	K06954	uncharacterized protein	COG2907	Ppro0129	Predicted flavin-containing amine oxidase	AG-325-E20_00767	4
CABXVN010000001.1	701089	703956	-	AG-325-E20_00772	AG-325-E20	955	OG0000957	K00281	glycine dehydrogenase [EC:1.4.4.2]	COG1003	GcvP2	Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain	AG-325-E20_00767	5
CABXYW010000005.1	44117	45376	+	AG-325-L05_00594	AG-325-L05	419	OG0000650	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	COG0172	SerS	Seryl-tRNA synthetase	AG-325-L05_00599	-5
CABXYW010000005.1	45431	45718	+	AG-325-L05_00595	AG-325-L05	95	OG0000704	K03210	preprotein translocase subunit YajC	COG1862	YajC	Protein translocase subunit YajC	AG-325-L05_00599	-4
CABXYW010000005.1	45735	47288	+	AG-325-L05_00596	AG-325-L05	517	OG0000459	K03072	preprotein translocase subunit SecD	COG0342	SecD	Preprotein translocase subunit SecD	AG-325-L05_00599	-3
CABXYW010000005.1	47289	48176	+	AG-325-L05_00597	AG-325-L05	295	OG0000386	K03074	preprotein translocase subunit SecF	COG0341	SecF	Preprotein translocase subunit SecF	AG-325-L05_00599	-2
CABXYW010000005.1	48173	48775	-	AG-325-L05_00598	AG-325-L05	200	OG0000803	NA	NA	COG3748	NA	Uncharacterized membrane protein	AG-325-L05_00599	-1
CABXYW010000005.1	48851	49444	+	AG-325-L05_00599	AG-325-L05	197	OG0001373	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	COG0605	SodA	Superoxide dismutase	AG-325-L05_00599	0
CABXYW010000005.1	49441	49869	-	AG-325-L05_00600	AG-325-L05	142	OG0001784	NA	NA	NA	NA	NA	AG-325-L05_00599	1
CABXYW010000005.1	50031	52889	-	AG-325-L05_00601	AG-325-L05	952	OG0000336	K03701	excinuclease ABC subunit A	COG0178	UvrA	Excinuclease UvrABC ATPase subunit	AG-325-L05_00599	2
CABXYW010000005.1	52980	53435	+	AG-325-L05_00602	AG-325-L05	151	OG0000493	K03111	single-strand DNA-binding protein	COG0629	Ssb	Single-stranded DNA-binding protein	AG-325-L05_00599	3
CABXYW010000005.1	53441	56020	+	AG-325-L05_00603	AG-325-L05	859	OG0000129	K02469	DNA gyrase subunit A [EC:5.6.2.2]	COG0188	GyrA	DNA gyrase/topoisomerase IV, subunit A	AG-325-L05_00599	4
CABXYW010000005.1	56020	56514	+	AG-325-L05_00604	AG-325-L05	164	OG0000759	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	COG0669	CoaD	Phosphopantetheine adenylyltransferase	AG-325-L05_00599	5
CABZDS010000010.1	15855	16904	+	AG-337-D16_00937	AG-337-D16	349	OG0001262	K01620	threonine aldolase [EC:4.1.2.48]	COG2008	GLY1	Threonine aldolase	AG-337-D16_00942	-5
CABZDS010000010.1	16901	17134	-	AG-337-D16_00938	AG-337-D16	77	OG0001075	NA	NA	NA	NA	NA	AG-337-D16_00942	-4
CABZDS010000010.1	17226	18146	-	AG-337-D16_00939	AG-337-D16	306	OG0000032	NA	NA	COG2226	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG or 23S rRNA G745 methylase RmlAII or tRNA-U5 methylase TRM9	AG-337-D16_00942	-3
CABZDS010000010.1	18143	19141	-	AG-337-D16_00940	AG-337-D16	332	OG0001105	NA	NA	COG5285	PhyH	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	AG-337-D16_00942	-2
CABZDS010000010.1	19240	19497	-	AG-337-D16_00941	AG-337-D16	85	OG0001862	NA	NA	NA	NA	NA	AG-337-D16_00942	-1
CABZDS010000010.1	19520	20113	-	AG-337-D16_00942	AG-337-D16	197	OG0001373	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	COG0605	SodA	Superoxide dismutase	AG-337-D16_00942	0
CABZDS010000010.1	20177	20362	-	AG-337-D16_00943	AG-337-D16	61	OG0001451	NA	NA	NA	NA	NA	AG-337-D16_00942	1
CABZDS010000010.1	20375	20833	-	AG-337-D16_00944	AG-337-D16	152	OG0001094	NA	NA	COG0229	MsrB	Peptide methionine sulfoxide reductase MsrB	AG-337-D16_00942	2
CABZDS010000010.1	20934	21308	-	AG-337-D16_00945	AG-337-D16	124	OG0000490	NA	NA	COG4274	NA	Uncharacterized conserved protein, contains GYD domain	AG-337-D16_00942	3
CABZDS010000010.1	21329	21985	-	AG-337-D16_00946	AG-337-D16	218	OG0000030	K17290	oxidoreductase [EC:1.1.1.-]	COG0702	YbjT	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	AG-337-D16_00942	4
CABZDS010000010.1	22001	23293	-	AG-337-D16_00947	AG-337-D16	430	OG0000850	NA	NA	COG2814	AraJ	Predicted arabinose efflux permease AraJ, MFS family	AG-337-D16_00942	5
CABZDW010000009.1	36843	36998	+	AG-337-D17_00750	AG-337-D17	51	OG0001476	NA	NA	NA	NA	NA	AG-337-D17_00755	-5
CABZDW010000009.1	37013	37441	+	AG-337-D17_00751	AG-337-D17	142	OG0001784	NA	NA	NA	NA	NA	AG-337-D17_00755	-4
CABZDW010000009.1	37438	38208	+	AG-337-D17_00752	AG-337-D17	256	OG0001132	NA	NA	COG3971	MhpD	2-keto-4-pentenoate hydratase	AG-337-D17_00755	-3
CABZDW010000009.1	38796	39002	+	AG-337-D17_00753	AG-337-D17	68	OG0001324	NA	NA	NA	NA	NA	AG-337-D17_00755	-2
CABZDW010000009.1	39056	39703	-	AG-337-D17_00754	AG-337-D17	215	OG0003008	NA	NA	NA	NA	NA	AG-337-D17_00755	-1
CABZDW010000009.1	39804	40397	-	AG-337-D17_00755	AG-337-D17	197	OG0001373	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	COG0605	SodA	Superoxide dismutase	AG-337-D17_00755	0
CABZDW010000009.1	40530	42314	-	AG-337-D17_00756	AG-337-D17	594	OG0000014	K03852	sulfoacetaldehyde acetyltransferase [EC:2.3.3.15]	COG0028	IlvB	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	AG-337-D17_00755	1
CABZDW010000009.1	42424	42708	+	AG-337-D17_00757	AG-337-D17	94	OG0000950	K16845	(2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24]	COG2721	UxaA	Altronate dehydratase	AG-337-D17_00755	2
CABZDW010000009.1	42712	43878	+	AG-337-D17_00758	AG-337-D17	388	OG0000085	K16846	(2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]	COG2721	UxaA	Altronate dehydratase	AG-337-D17_00755	3
CABZDW010000009.1	43893	44966	+	AG-337-D17_00759	AG-337-D17	357	OG0001171	NA	NA	COG2855	YeiH	Uncharacterized membrane protein YeiH, induced by redox stress, UPF0324 family	AG-337-D17_00755	4
CABZDW010000009.1	44959	46053	-	AG-337-D17_00760	AG-337-D17	364	OG0000240	K07090	uncharacterized protein	COG0730	TauE	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	AG-337-D17_00755	5
CABZFF010000001.1	173927	174721	-	AG-337-E15_00210	AG-337-E15	264	OG0000830	NA	NA	COG0483	SuhB	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	AG-337-E15_00215	-5
CABZFF010000001.1	174740	175204	-	AG-337-E15_00211	AG-337-E15	154	OG0000984	K05770	translocator protein	COG3476	TspO	Tryptophan-rich sensory protein TspO/CrtK (mitochondrial benzodiazepine receptor homolog)	AG-337-E15_00215	-4
CABZFF010000001.1	175226	175978	+	AG-337-E15_00212	AG-337-E15	250	OG0000115	NA	NA	COG0300	YqjQ	Short-chain dehydrogenase	AG-337-E15_00215	-3
CABZFF010000001.1	176152	176454	+	AG-337-E15_00213	AG-337-E15	100	OG0001465	NA	NA	COG2329	HmoA	Heme-degrading monooxygenase HmoA and related ABM domain proteins	AG-337-E15_00215	-2
CABZFF010000001.1	176456	176866	+	AG-337-E15_00214	AG-337-E15	136	OG0001784	NA	NA	NA	NA	NA	AG-337-E15_00215	-1
CABZFF010000001.1	176879	177463	-	AG-337-E15_00215	AG-337-E15	194	OG0001373	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	COG0605	SodA	Superoxide dismutase	AG-337-E15_00215	0
CABZFF010000001.1	177465	177989	-	AG-337-E15_00216	AG-337-E15	174	OG0000831	NA	NA	NA	NA	NA	AG-337-E15_00215	1
CABZFF010000001.1	177986	179176	-	AG-337-E15_00217	AG-337-E15	396	OG0000899	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	COG2230	Cfa	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	AG-337-E15_00215	2
CABZFF010000001.1	179176	179934	-	AG-337-E15_00218	AG-337-E15	252	OG0000898	K09701	uncharacterized protein	COG3496	NA	Uncharacterized conserved protein, DUF1365 family	AG-337-E15_00215	3
CABZFF010000001.1	179934	181160	-	AG-337-E15_00219	AG-337-E15	408	OG0000815	K06954	uncharacterized protein	COG2907	Ppro0129	Predicted flavin-containing amine oxidase	AG-337-E15_00215	4
CABZFF010000001.1	181170	184037	-	AG-337-E15_00220	AG-337-E15	955	OG0000957	K00281	glycine dehydrogenase [EC:1.4.4.2]	COG1003	GcvP2	Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain	AG-337-E15_00215	5
CABZHM010000019.1	65	763	+	AG-337-G11_01065	AG-337-G11	232	OG0000459	NA	NA	COG0342	SecD	Preprotein translocase subunit SecD	AG-337-G11_01068	-3
CABZHM010000019.1	764	1654	+	AG-337-G11_01066	AG-337-G11	296	OG0000386	K03074	preprotein translocase subunit SecF	COG0341	SecF	Preprotein translocase subunit SecF	AG-337-G11_01068	-2
CABZHM010000019.1	1651	2253	-	AG-337-G11_01067	AG-337-G11	200	OG0000803	NA	NA	COG3748	NA	Uncharacterized membrane protein	AG-337-G11_01068	-1
CABZHM010000019.1	2327	2920	+	AG-337-G11_01068	AG-337-G11	197	OG0001373	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	COG0605	SodA	Superoxide dismutase	AG-337-G11_01068	0
CABZHM010000019.1	2921	3346	-	AG-337-G11_01069	AG-337-G11	141	OG0001784	NA	NA	NA	NA	NA	AG-337-G11_01068	1
CABZHM010000019.1	3366	6224	-	AG-337-G11_01070	AG-337-G11	952	OG0000336	K03701	excinuclease ABC subunit A	COG0178	UvrA	Excinuclease UvrABC ATPase subunit	AG-337-G11_01068	2
CABZHM010000019.1	6315	6770	+	AG-337-G11_01071	AG-337-G11	151	OG0000493	K03111	single-strand DNA-binding protein	COG0629	Ssb	Single-stranded DNA-binding protein	AG-337-G11_01068	3
