contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000023.1	2244	2537	+	AAA795-A20_00249	AAA795-A20	97	OG0000877	NA	NA	NA	NA	NA	AAA795-A20_00254	-5
CVSB01000023.1	2534	2881	-	AAA795-A20_00250	AAA795-A20	115	OG0000663	NA	NA	NA	NA	NA	AAA795-A20_00254	-4
CVSB01000023.1	2967	4379	+	AAA795-A20_00251	AAA795-A20	470	OG0000976	K03568	TldD protein	COG0312	TldD	Zn-dependent protease or N-deacetylase, PmbA/TldD/TldE family	AAA795-A20_00254	-3
CVSB01000023.1	4383	5699	+	AAA795-A20_00252	AAA795-A20	438	OG0000991	K03592	PmbA protein	COG0312	TldD	Zn-dependent protease or N-deacetylase, PmbA/TldD/TldE family	AAA795-A20_00254	-2
CVSB01000023.1	5696	6667	+	AAA795-A20_00253	AAA795-A20	323	OG0001038	K18208	renalase [EC:1.6.3.5]	COG3380	NA	Predicted NAD/FAD-dependent oxidoreductase	AAA795-A20_00254	-1
CVSB01000023.1	6670	7350	-	AAA795-A20_00254	AAA795-A20	226	OG0000789	NA	NA	NA	NA	NA	AAA795-A20_00254	0
CVSB01000023.1	7404	8051	+	AAA795-A20_00255	AAA795-A20	215	OG0000954	K07149	uncharacterized protein	COG2364	YczE	Membrane protein possibly involved in the transport of sulfur-containing compounds	AAA795-A20_00254	1
CVSF01000068.1	66162	66452	+	AAA795-D22_00999	AAA795-D22	96	OG0000231	K04078	chaperonin GroES	COG0234	GroES	Co-chaperonin GroES (HSP10)	AAA795-D22_01004	-5
CVSF01000068.1	66476	68137	+	AAA795-D22_01000	AAA795-D22	553	OG0000190	K04077	chaperonin GroEL [EC:5.6.1.7]	COG0459	GroEL	Chaperonin GroEL (HSP60 family)	AAA795-D22_01004	-4
CVSF01000068.1	68258	68992	+	AAA795-D22_01001	AAA795-D22	244	OG0000045	NA	NA	NA	NA	NA	AAA795-D22_01004	-3
CVSF01000068.1	69099	70925	+	AAA795-D22_01002	AAA795-D22	608	OG0000985	K06207	GTP-binding protein	COG1217	TypA	Predicted membrane GTPase TypA/BipA involved in stress response	AAA795-D22_01004	-2
CVSF01000068.1	70922	71569	-	AAA795-D22_01003	AAA795-D22	215	OG0000954	K07149	uncharacterized protein	COG2364	YczE	Membrane protein possibly involved in the transport of sulfur-containing compounds	AAA795-D22_01004	-1
CVSF01000068.1	71622	72302	+	AAA795-D22_01004	AAA795-D22	226	OG0000789	NA	NA	NA	NA	NA	AAA795-D22_01004	0
CVSF01000068.1	72309	73625	-	AAA795-D22_01005	AAA795-D22	438	OG0000991	K03592	PmbA protein	COG0312	TldD	Zn-dependent protease or N-deacetylase, PmbA/TldD/TldE family	AAA795-D22_01004	1
CVSF01000068.1	73625	75037	-	AAA795-D22_01006	AAA795-D22	470	OG0000976	K03568	TldD protein	COG0312	TldD	Zn-dependent protease or N-deacetylase, PmbA/TldD/TldE family	AAA795-D22_01004	2
CVSF01000068.1	75130	75492	+	AAA795-D22_01007	AAA795-D22	120	OG0000663	NA	NA	NA	NA	NA	AAA795-D22_01004	3
CVSF01000068.1	75472	75765	-	AAA795-D22_01008	AAA795-D22	97	OG0000877	NA	NA	NA	NA	NA	AAA795-D22_01004	4
CVSF01000068.1	75796	76983	-	AAA795-D22_01009	AAA795-D22	395	OG0000687	NA	NA	COG1196	Smc	Chromosome segregation ATPase Smc	AAA795-D22_01004	5
CABXTC010000010.1	5637	7301	+	AG-325-C18_01052	AG-325-C18	554	OG0000190	K04077	chaperonin GroEL [EC:5.6.1.7]	COG0459	GroEL	Chaperonin GroEL (HSP60 family)	AG-325-C18_01057	-5
CABXTC010000010.1	7378	7491	+	AG-325-C18_01053	AG-325-C18	37	OG0001157	NA	NA	NA	NA	NA	AG-325-C18_01057	-4
CABXTC010000010.1	7488	8972	-	AG-325-C18_01054	AG-325-C18	494	OG0001280	NA	NA	COG0513	SrmB	Superfamily II DNA and RNA helicase	AG-325-C18_01057	-3
CABXTC010000010.1	9160	10986	+	AG-325-C18_01055	AG-325-C18	608	OG0000985	K06207	GTP-binding protein	COG1217	TypA	Predicted membrane GTPase TypA/BipA involved in stress response	AG-325-C18_01057	-2
CABXTC010000010.1	10983	11630	-	AG-325-C18_01056	AG-325-C18	215	OG0000954	K07149	uncharacterized protein	COG2364	YczE	Membrane protein possibly involved in the transport of sulfur-containing compounds	AG-325-C18_01057	-1
CABXTC010000010.1	11681	12361	+	AG-325-C18_01057	AG-325-C18	226	OG0000789	NA	NA	NA	NA	NA	AG-325-C18_01057	0
CABXTC010000010.1	12363	13334	-	AG-325-C18_01058	AG-325-C18	323	OG0001038	K18208	renalase [EC:1.6.3.5]	COG3380	NA	Predicted NAD/FAD-dependent oxidoreductase	AG-325-C18_01057	1
CABXTC010000010.1	13331	14647	-	AG-325-C18_01059	AG-325-C18	438	OG0000991	K03592	PmbA protein	COG0312	TldD	Zn-dependent protease or N-deacetylase, PmbA/TldD/TldE family	AG-325-C18_01057	2
