contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABYID010000008.1	19074	20216	+	AG-894-E10_01174	AG-894-E10	380	OG0000963	NA	NA	COG4531	ZnuA	ABC-type Zn2+ transport system, periplasmic component/surface adhesin ZnuA	AG-894-E10_01179	-5
CABYID010000008.1	20260	21258	+	AG-894-E10_01175	AG-894-E10	332	OG0000026	K13609	delta1-piperideine-2-carboxylate reductase [EC:1.5.1.21]	COG2055	AllD	Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family	AG-894-E10_01179	-4
CABYID010000008.1	21250	22026	-	AG-894-E10_01176	AG-894-E10	258	OG0000570	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	COG0708	XthA	Exonuclease III	AG-894-E10_01179	-3
CABYID010000008.1	22026	22343	-	AG-894-E10_01177	AG-894-E10	105	OG0000864	NA	NA	COG0316	IscA	Fe-S cluster assembly iron-binding protein IscA	AG-894-E10_01179	-2
CABYID010000008.1	22394	23512	+	AG-894-E10_01178	AG-894-E10	372	OG0000879	K01129	dGTPase [EC:3.1.5.1]	COG0232	Dgt	dGTP triphosphohydrolase	AG-894-E10_01179	-1
CABYID010000008.1	23445	23909	-	AG-894-E10_01179	AG-894-E10	154	OG0003095	NA	NA	NA	NA	NA	AG-894-E10_01179	0
CACBMN010000014.1	1006	1248	+	AG-899-M19_01131	AG-899-M19	80	OG0003095	NA	NA	NA	NA	NA	AG-899-M19_01131	0
CACBMN010000014.1	1277	2398	-	AG-899-M19_01132	AG-899-M19	373	OG0000879	K01129	dGTPase [EC:3.1.5.1]	COG0232	Dgt	dGTP triphosphohydrolase	AG-899-M19_01131	1
CACBMN010000014.1	2449	2766	+	AG-899-M19_01133	AG-899-M19	105	OG0000864	NA	NA	COG0316	IscA	Fe-S cluster assembly iron-binding protein IscA	AG-899-M19_01131	2
CACBMN010000014.1	2766	3542	+	AG-899-M19_01134	AG-899-M19	258	OG0000570	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	COG0708	XthA	Exonuclease III	AG-899-M19_01131	3
CACBMN010000014.1	3549	4742	-	AG-899-M19_01135	AG-899-M19	397	OG0000002	K02026	multiple sugar transport system permease protein	COG0395	UgpE	ABC-type glycerol-3-phosphate transport system, permease component	AG-899-M19_01131	4
CACBMN010000014.1	4732	5991	-	AG-899-M19_01136	AG-899-M19	419	OG0000016	NA	NA	COG1175	UgpA	ABC-type sugar transport system, permease component	AG-899-M19_01131	5
CACBYP010000017.1	152	1150	+	AG-900-I13_01366	AG-900-I13	332	OG0000026	K13609	delta1-piperideine-2-carboxylate reductase [EC:1.5.1.21]	COG2055	AllD	Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family	AG-900-I13_01370	-4
CACBYP010000017.1	1142	1918	-	AG-900-I13_01367	AG-900-I13	258	OG0000570	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	COG0708	XthA	Exonuclease III	AG-900-I13_01370	-3
CACBYP010000017.1	1918	2235	-	AG-900-I13_01368	AG-900-I13	105	OG0000864	NA	NA	COG0316	IscA	Fe-S cluster assembly iron-binding protein IscA	AG-900-I13_01370	-2
CACBYP010000017.1	2285	3403	+	AG-900-I13_01369	AG-900-I13	372	OG0000879	K01129	dGTPase [EC:3.1.5.1]	COG0232	Dgt	dGTP triphosphohydrolase	AG-900-I13_01370	-1
CACBYP010000017.1	3336	3800	-	AG-900-I13_01370	AG-900-I13	154	OG0003095	NA	NA	NA	NA	NA	AG-900-I13_01370	0
CACFPI010000034.1	1018	1482	+	AG-908-L09_01351	AG-908-L09	154	OG0003095	NA	NA	NA	NA	NA	AG-908-L09_01351	0
CACFPI010000034.1	1415	2533	-	AG-908-L09_01352	AG-908-L09	372	OG0000879	K01129	dGTPase [EC:3.1.5.1]	COG0232	Dgt	dGTP triphosphohydrolase	AG-908-L09_01351	1
CACFPI010000034.1	2584	2901	+	AG-908-L09_01353	AG-908-L09	105	OG0000864	NA	NA	COG0316	IscA	Fe-S cluster assembly iron-binding protein IscA	AG-908-L09_01351	2
CACFPI010000034.1	2901	3677	+	AG-908-L09_01354	AG-908-L09	258	OG0000570	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	COG0708	XthA	Exonuclease III	AG-908-L09_01351	3
CACKLR010000024.1	7078	7671	-	AG-917-D14_01208	AG-917-D14	197	OG0001231	NA	NA	COG3917	NahD	2-hydroxychromene-2-carboxylate isomerase	AG-917-D14_01213	-5
CACKLR010000024.1	7795	8793	+	AG-917-D14_01209	AG-917-D14	332	OG0000026	K13609	delta1-piperideine-2-carboxylate reductase [EC:1.5.1.21]	COG2055	AllD	Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family	AG-917-D14_01213	-4
CACKLR010000024.1	8785	9561	-	AG-917-D14_01210	AG-917-D14	258	OG0000570	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	COG0708	XthA	Exonuclease III	AG-917-D14_01213	-3
CACKLR010000024.1	9561	9878	-	AG-917-D14_01211	AG-917-D14	105	OG0000864	NA	NA	COG0316	IscA	Fe-S cluster assembly iron-binding protein IscA	AG-917-D14_01213	-2
CACKLR010000024.1	9929	11047	+	AG-917-D14_01212	AG-917-D14	372	OG0000879	K01129	dGTPase [EC:3.1.5.1]	COG0232	Dgt	dGTP triphosphohydrolase	AG-917-D14_01213	-1
CACKLR010000024.1	10980	11444	-	AG-917-D14_01213	AG-917-D14	154	OG0003095	NA	NA	NA	NA	NA	AG-917-D14_01213	0
