contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABXTC010000005.1	75572	76855	+	AG-325-C18_00792	AG-325-C18	427	OG0000052	K11690	C4-dicarboxylate transporter, DctM subunit	COG1593	DctQ	TRAP-type C4-dicarboxylate transport system, large permease component	AG-325-C18_00797	-5
CABXTC010000005.1	76856	77638	+	AG-325-C18_00793	AG-325-C18	260	OG0000061	NA	NA	COG1024	CaiD	Enoyl-CoA hydratase/carnithine racemase	AG-325-C18_00797	-4
CABXTC010000005.1	77646	78836	+	AG-325-C18_00794	AG-325-C18	396	OG0001049	NA	NA	COG1804	CaiB	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	AG-325-C18_00797	-3
CABXTC010000005.1	78833	81736	-	AG-325-C18_00795	AG-325-C18	967	OG0000079	NA	NA	COG0277	GlcD	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	AG-325-C18_00797	-2
CABXTC010000005.1	81754	82908	-	AG-325-C18_00796	AG-325-C18	384	OG0000977	NA	NA	COG4948	RspA	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	AG-325-C18_00797	-1
CABXTC010000005.1	82954	84126	+	AG-325-C18_00797	AG-325-C18	390	OG0001434	K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	COG0075	PucG	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	AG-325-C18_00797	0
CABXTC010000005.1	84605	84973	+	AG-325-C18_00800	AG-325-C18	122	OG0000730	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	COG0838	NuoA	NADH:ubiquinone oxidoreductase subunit 3 (chain A)	AG-325-C18_00797	1
CABXTC010000005.1	84981	85496	+	AG-325-C18_00801	AG-325-C18	171	OG0000700	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	COG0377	NuoB	NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase	AG-325-C18_00797	2
CABXTC010000005.1	85498	86103	+	AG-325-C18_00802	AG-325-C18	201	OG0000664	NA	NA	COG0852	NuoC	NADH:ubiquinone oxidoreductase 27 kD subunit (chain C)	AG-325-C18_00797	3
CABXTC010000005.1	86087	87262	+	AG-325-C18_00803	AG-325-C18	391	OG0000501	K00333	NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	COG0649	NuoD	NADH:ubiquinone oxidoreductase 49 kD subunit (chain D)	AG-325-C18_00797	4
CABXTC010000005.1	87259	87867	+	AG-325-C18_00804	AG-325-C18	202	OG0000636	K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	COG1905	NuoE	NADH:ubiquinone oxidoreductase 24 kD subunit (chain E)	AG-325-C18_00797	5
CABZDS010000006.1	50649	51917	+	AG-337-D16_00739	AG-337-D16	422	OG0000052	K11690	C4-dicarboxylate transporter, DctM subunit	COG1593	DctQ	TRAP-type C4-dicarboxylate transport system, large permease component	AG-337-D16_00744	-5
CABZDS010000006.1	51922	52704	+	AG-337-D16_00740	AG-337-D16	260	OG0000061	NA	NA	COG1024	CaiD	Enoyl-CoA hydratase/carnithine racemase	AG-337-D16_00744	-4
CABZDS010000006.1	52708	53901	+	AG-337-D16_00741	AG-337-D16	397	OG0001049	NA	NA	COG1804	CaiB	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	AG-337-D16_00744	-3
CABZDS010000006.1	53904	56807	-	AG-337-D16_00742	AG-337-D16	967	OG0000079	NA	NA	COG0277	GlcD	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	AG-337-D16_00744	-2
CABZDS010000006.1	56822	57976	-	AG-337-D16_00743	AG-337-D16	384	OG0000977	NA	NA	COG4948	RspA	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	AG-337-D16_00744	-1
CABZDS010000006.1	58022	59194	+	AG-337-D16_00744	AG-337-D16	390	OG0001434	K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	COG0075	PucG	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	AG-337-D16_00744	0
CABZDS010000006.1	59213	60190	+	AG-337-D16_00745	AG-337-D16	325	OG0001038	K18208	renalase [EC:1.6.3.5]	COG3380	NA	Predicted NAD/FAD-dependent oxidoreductase	AG-337-D16_00744	1
