contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACFJT010000013.1	35708	35929	-	AG-410-O02_01072	AG-410-O02	73	NA	NA	NA	NA	NA	NA	AG-410-O02_01077	-5
CACFJT010000013.1	35950	36105	-	AG-410-O02_01073	AG-410-O02	51	OG0002920	NA	NA	NA	NA	NA	AG-410-O02_01077	-4
CACFJT010000013.1	36106	36333	-	AG-410-O02_01074	AG-410-O02	75	NA	NA	NA	NA	NA	NA	AG-410-O02_01077	-3
CACFJT010000013.1	36333	36452	-	AG-410-O02_01075	AG-410-O02	39	OG0003041	NA	NA	NA	NA	NA	AG-410-O02_01077	-2
CACFJT010000013.1	36625	37266	-	AG-410-O02_01076	AG-410-O02	213	OG0001335	NA	NA	NA	NA	NA	AG-410-O02_01077	-1
CACFJT010000013.1	37380	37892	-	AG-410-O02_01077	AG-410-O02	170	OG0003229	NA	NA	NA	NA	NA	AG-410-O02_01077	0
CACFJT010000013.1	38201	38557	+	AG-410-O02_01078	AG-410-O02	118	OG0001439	NA	NA	COG3152	YhaH	Uncharacterized membrane protein YhaH, DUF805 family	AG-410-O02_01077	1
CACMZL010000002.1	67006	68163	+	AG-892-J03_00529	AG-892-J03	385	OG0000743	NA	NA	COG0683	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	AG-892-J03_00534	-5
CACMZL010000002.1	68147	68749	-	AG-892-J03_00530	AG-892-J03	200	OG0000604	K01519	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	COG0127	RdgB	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	AG-892-J03_00534	-4
CACMZL010000002.1	68786	69424	+	AG-892-J03_00531	AG-892-J03	212	OG0000353	K03687	molecular chaperone GrpE	COG0576	GrpE	Molecular chaperone GrpE (heat shock protein HSP-70)	AG-892-J03_00534	-3
CACMZL010000002.1	69486	71408	+	AG-892-J03_00532	AG-892-J03	640	OG0000132	K04043	molecular chaperone DnaK	COG0443	DnaK	Molecular chaperone DnaK (HSP70)	AG-892-J03_00534	-2
CACMZL010000002.1	71437	72561	+	AG-892-J03_00533	AG-892-J03	374	OG0000275	K03686	molecular chaperone DnaJ	COG0484	DnaJ	DnaJ molecular chaperone, contains DnaJ and DnaJ_C  domains	AG-892-J03_00534	-1
CACMZL010000002.1	72576	72905	-	AG-892-J03_00534	AG-892-J03	109	OG0003229	NA	NA	NA	NA	NA	AG-892-J03_00534	0
CACMZL010000002.1	73108	73884	+	AG-892-J03_00535	AG-892-J03	258	OG0000220	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	COG0289	DapB	4-hydroxy-tetrahydrodipicolinate reductase	AG-892-J03_00534	1
CACMZL010000002.1	73884	74537	+	AG-892-J03_00536	AG-892-J03	217	OG0000184	K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	COG0177	Nth	Endonuclease III	AG-892-J03_00534	2
CACMZL010000002.1	74539	75468	+	AG-892-J03_00537	AG-892-J03	309	OG0000036	K00856	adenosine kinase [EC:2.7.1.20]	COG0524	RbsK	Sugar or nucleoside kinase, ribokinase family	AG-892-J03_00534	3
CACMZL010000002.1	75458	75592	-	AG-892-J03_00538	AG-892-J03	44	OG0001149	NA	NA	NA	NA	NA	AG-892-J03_00534	4
CACMZL010000002.1	75576	76133	-	AG-892-J03_00539	AG-892-J03	185	OG0000461	NA	NA	COG0745	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	AG-892-J03_00534	5
CACNTW010000002.1	121628	122785	+	AG-893-N07_00434	AG-893-N07	385	OG0000743	NA	NA	COG0683	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	AG-893-N07_00439	-5
CACNTW010000002.1	122769	123371	-	AG-893-N07_00435	AG-893-N07	200	OG0000604	K01519	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	COG0127	RdgB	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	AG-893-N07_00439	-4
CACNTW010000002.1	123408	124046	+	AG-893-N07_00436	AG-893-N07	212	OG0000353	K03687	molecular chaperone GrpE	COG0576	GrpE	Molecular chaperone GrpE (heat shock protein HSP-70)	AG-893-N07_00439	-3
CACNTW010000002.1	124108	126030	+	AG-893-N07_00437	AG-893-N07	640	OG0000132	K04043	molecular chaperone DnaK	COG0443	DnaK	Molecular chaperone DnaK (HSP70)	AG-893-N07_00439	-2
CACNTW010000002.1	126059	127183	+	AG-893-N07_00438	AG-893-N07	374	OG0000275	K03686	molecular chaperone DnaJ	COG0484	DnaJ	DnaJ molecular chaperone, contains DnaJ and DnaJ_C  domains	AG-893-N07_00439	-1
CACNTW010000002.1	127198	127704	-	AG-893-N07_00439	AG-893-N07	168	OG0003229	NA	NA	NA	NA	NA	AG-893-N07_00439	0
CACNTW010000002.1	127731	128507	+	AG-893-N07_00440	AG-893-N07	258	OG0000220	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	COG0289	DapB	4-hydroxy-tetrahydrodipicolinate reductase	AG-893-N07_00439	1
CACNTW010000002.1	128507	129160	+	AG-893-N07_00441	AG-893-N07	217	OG0000184	K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	COG0177	Nth	Endonuclease III	AG-893-N07_00439	2
CACNTW010000002.1	129162	130091	+	AG-893-N07_00442	AG-893-N07	309	OG0000036	K00856	adenosine kinase [EC:2.7.1.20]	COG0524	RbsK	Sugar or nucleoside kinase, ribokinase family	AG-893-N07_00439	3
CACNTW010000002.1	130095	130703	+	AG-893-N07_00443	AG-893-N07	202	OG0000048	NA	NA	COG5285	PhyH	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	AG-893-N07_00439	4
CACNTW010000002.1	130850	131464	+	AG-893-N07_00444	AG-893-N07	204	OG0000048	NA	NA	COG5285	PhyH	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	AG-893-N07_00439	5
CACMFM010000001.1	315107	315523	-	AG-918-K09_00332	AG-918-K09	138	OG0001232	NA	NA	COG1592	YotD	Rubrerythrin	AG-918-K09_00337	-5
CACMFM010000001.1	315631	316059	-	AG-918-K09_00333	AG-918-K09	142	OG0000765	K09826	Fur family transcriptional regulator, iron response regulator	COG0735	Fur	Fe2+ or Zn2+ uptake regulation protein Fur/Zur	AG-918-K09_00337	-4
CACMFM010000001.1	316153	316653	+	AG-918-K09_00334	AG-918-K09	166	OG0000292	K01716	3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]	COG0764	FabA	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	AG-918-K09_00337	-3
CACMFM010000001.1	316653	317864	+	AG-918-K09_00335	AG-918-K09	403	OG0000133	NA	NA	COG0304	FabB	3-oxoacyl-(acyl-carrier-protein) synthase	AG-918-K09_00337	-2
CACMFM010000001.1	317876	318652	+	AG-918-K09_00336	AG-918-K09	258	OG0000237	K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	COG0623	FabI	Enoyl-[acyl-carrier-protein] reductase FabI	AG-918-K09_00337	-1
CACMFM010000001.1	318895	319407	+	AG-918-K09_00337	AG-918-K09	170	OG0003229	NA	NA	NA	NA	NA	AG-918-K09_00337	0
CACMFM010000001.1	319465	319671	-	AG-918-K09_00338	AG-918-K09	68	OG0001324	NA	NA	NA	NA	NA	AG-918-K09_00337	1
CACMFM010000001.1	319821	321893	-	AG-918-K09_00339	AG-918-K09	690	OG0000258	K00962	polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	COG1185	Pnp	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	AG-918-K09_00337	2
CACMFM010000001.1	321951	322199	-	AG-918-K09_00340	AG-918-K09	82	OG0000463	K02956	small subunit ribosomal protein S15	COG0184	RpsO	Ribosomal protein S15P/S13E	AG-918-K09_00337	3
CACMFM010000001.1	322212	322580	-	AG-918-K09_00341	AG-918-K09	122	OG0000449	K02834	ribosome-binding factor A	COG0858	RbfA	Ribosome-binding factor RbfA	AG-918-K09_00337	4
CACMFM010000001.1	322580	324799	-	AG-918-K09_00342	AG-918-K09	739	OG0000339	K02519	translation initiation factor IF-2	COG0532	InfB	Translation initiation factor IF-2, a GTPase	AG-918-K09_00337	5
