contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACDYK010000006.1	12804	13169	-	AG-390-G11_00617	AG-390-G11	121	OG0002459	NA	NA	NA	NA	NA	AG-390-G11_00622	-5
CACDYK010000006.1	13169	15526	-	AG-390-G11_00618	AG-390-G11	785	OG0002301	NA	NA	NA	NA	NA	AG-390-G11_00622	-4
CACDYK010000006.1	15549	15968	-	AG-390-G11_00619	AG-390-G11	139	OG0002460	NA	NA	NA	NA	NA	AG-390-G11_00622	-3
CACDYK010000006.1	15989	16843	-	AG-390-G11_00620	AG-390-G11	284	OG0000051	NA	NA	COG0596	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	AG-390-G11_00622	-2
CACDYK010000006.1	16877	17266	-	AG-390-G11_00621	AG-390-G11	129	OG0002461	NA	NA	NA	NA	NA	AG-390-G11_00622	-1
CACDYK010000006.1	17281	19257	-	AG-390-G11_00622	AG-390-G11	658	OG0002462	K07192	flotillin	COG2268	YqiK	Flotillin family membrane protein YqiK, contains Band7/PHB/SPFH domain	AG-390-G11_00622	0
CACDYK010000006.1	19271	19975	-	AG-390-G11_00623	AG-390-G11	234	OG0000236	NA	NA	COG5524	NA	Bacteriorhodopsin	AG-390-G11_00622	1
CACDYK010000006.1	20213	20851	+	AG-390-G11_00624	AG-390-G11	212	OG0000296	NA	NA	COG1192	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	AG-390-G11_00622	2
CACDYK010000006.1	20853	21320	+	AG-390-G11_00625	AG-390-G11	155	OG0001047	NA	NA	COG0824	FadM	Acyl-CoA thioesterase FadM	AG-390-G11_00622	3
CACDYK010000006.1	21331	22170	+	AG-390-G11_00626	AG-390-G11	279	OG0000927	NA	NA	COG2175	TauD	Taurine dioxygenase, alpha-ketoglutarate-dependent	AG-390-G11_00622	4
CACDYK010000006.1	22176	22712	+	AG-390-G11_00627	AG-390-G11	178	OG0000612	NA	NA	COG4341	NA	Predicted HD phosphohydrolase	AG-390-G11_00622	5
CACEDD010000002.1	48435	48800	-	AG-390-L03_00701	AG-390-L03	121	OG0002459	NA	NA	NA	NA	NA	AG-390-L03_00706	-5
CACEDD010000002.1	48800	51157	-	AG-390-L03_00702	AG-390-L03	785	OG0002301	NA	NA	NA	NA	NA	AG-390-L03_00706	-4
CACEDD010000002.1	51180	51599	-	AG-390-L03_00703	AG-390-L03	139	OG0002460	NA	NA	NA	NA	NA	AG-390-L03_00706	-3
CACEDD010000002.1	51620	52474	-	AG-390-L03_00704	AG-390-L03	284	OG0000051	NA	NA	COG0596	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	AG-390-L03_00706	-2
CACEDD010000002.1	52508	52897	-	AG-390-L03_00705	AG-390-L03	129	OG0002461	NA	NA	NA	NA	NA	AG-390-L03_00706	-1
CACEDD010000002.1	52912	54888	-	AG-390-L03_00706	AG-390-L03	658	OG0002462	K07192	flotillin	COG2268	YqiK	Flotillin family membrane protein YqiK, contains Band7/PHB/SPFH domain	AG-390-L03_00706	0
CACEDD010000002.1	54903	55607	-	AG-390-L03_00707	AG-390-L03	234	OG0000236	NA	NA	COG5524	NA	Bacteriorhodopsin	AG-390-L03_00706	1
CACEDD010000002.1	55843	56481	+	AG-390-L03_00708	AG-390-L03	212	OG0000296	NA	NA	COG1192	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	AG-390-L03_00706	2
CACEDD010000002.1	56483	56950	+	AG-390-L03_00709	AG-390-L03	155	OG0001047	NA	NA	COG0824	FadM	Acyl-CoA thioesterase FadM	AG-390-L03_00706	3
CACEDD010000002.1	56961	57800	+	AG-390-L03_00710	AG-390-L03	279	OG0000927	NA	NA	COG2175	TauD	Taurine dioxygenase, alpha-ketoglutarate-dependent	AG-390-L03_00706	4
CACEDD010000002.1	57806	58342	+	AG-390-L03_00711	AG-390-L03	178	OG0000612	NA	NA	COG4341	NA	Predicted HD phosphohydrolase	AG-390-L03_00706	5
CACFLX010000011.1	32059	32427	-	AG-414-B08_01050	AG-414-B08	122	OG0002459	NA	NA	NA	NA	NA	AG-414-B08_01055	-5
CACFLX010000011.1	32427	34784	-	AG-414-B08_01051	AG-414-B08	785	OG0002301	NA	NA	NA	NA	NA	AG-414-B08_01055	-4
CACFLX010000011.1	34807	35226	-	AG-414-B08_01052	AG-414-B08	139	OG0002460	NA	NA	NA	NA	NA	AG-414-B08_01055	-3
CACFLX010000011.1	35248	36102	-	AG-414-B08_01053	AG-414-B08	284	OG0000051	NA	NA	COG0596	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	AG-414-B08_01055	-2
CACFLX010000011.1	36134	36523	-	AG-414-B08_01054	AG-414-B08	129	OG0002461	NA	NA	NA	NA	NA	AG-414-B08_01055	-1
CACFLX010000011.1	36541	36672	-	AG-414-B08_01055	AG-414-B08	43	OG0002462	NA	NA	NA	NA	NA	AG-414-B08_01055	0
CACIUK010000009.1	18528	19064	-	AG-439-E23_00778	AG-439-E23	178	OG0000612	NA	NA	COG4341	NA	Predicted HD phosphohydrolase	AG-439-E23_00783	-5
CACIUK010000009.1	19068	19901	-	AG-439-E23_00779	AG-439-E23	277	OG0000927	NA	NA	COG2175	TauD	Taurine dioxygenase, alpha-ketoglutarate-dependent	AG-439-E23_00783	-4
CACIUK010000009.1	19918	20385	-	AG-439-E23_00780	AG-439-E23	155	OG0001047	NA	NA	COG0824	FadM	Acyl-CoA thioesterase FadM	AG-439-E23_00783	-3
CACIUK010000009.1	20388	21026	-	AG-439-E23_00781	AG-439-E23	212	NA	NA	NA	COG1192	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	AG-439-E23_00783	-2
CACIUK010000009.1	21264	21962	+	AG-439-E23_00782	AG-439-E23	232	NA	NA	NA	COG5524	NA	Bacteriorhodopsin	AG-439-E23_00783	-1
