contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACHAK010000006.1	52701	54230	+	AG-426-I21_00935	AG-426-I21	509	OG0000727	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	COG0143	MetG	Methionyl-tRNA synthetase	AG-426-I21_00940	-5
CACHAK010000006.1	54227	55018	+	AG-426-I21_00936	AG-426-I21	263	OG0000723	K03424	TatD DNase family protein [EC:3.1.21.-]	COG0084	TatD	3'->5' ssDNA/RNA exonuclease TatD	AG-426-I21_00940	-4
CACHAK010000006.1	55024	55404	+	AG-426-I21_00937	AG-426-I21	126	OG0000745	NA	NA	NA	NA	NA	AG-426-I21_00940	-3
CACHAK010000006.1	55413	56423	+	AG-426-I21_00938	AG-426-I21	336	OG0000023	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	COG1089	Gmd	GDP-D-mannose dehydratase	AG-426-I21_00940	-2
CACHAK010000006.1	56410	57477	-	AG-426-I21_00939	AG-426-I21	355	OG0001394	NA	NA	COG0859	RfaF	ADP-heptose:LPS heptosyltransferase	AG-426-I21_00940	-1
CACHAK010000006.1	57707	58090	+	AG-426-I21_00940	AG-426-I21	127	OG0002937	NA	NA	NA	NA	NA	AG-426-I21_00940	0
CACHAK010000006.1	58134	59198	-	AG-426-I21_00941	AG-426-I21	354	OG0000777	NA	NA	COG4641	NA	Spore maturation protein CgeB	AG-426-I21_00940	1
CACHAK010000006.1	59195	60301	-	AG-426-I21_00942	AG-426-I21	368	OG0000093	NA	NA	COG0399	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	AG-426-I21_00940	2
CACHAK010000006.1	60301	60945	-	AG-426-I21_00943	AG-426-I21	214	OG0003547	NA	NA	COG1043	LpxA	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	AG-426-I21_00940	3
CACHAK010000006.1	60942	61952	-	AG-426-I21_00944	AG-426-I21	336	OG0000013	NA	NA	COG0673	MviM	Predicted dehydrogenase	AG-426-I21_00940	4
CACHAK010000006.1	62030	62776	+	AG-426-I21_00945	AG-426-I21	248	OG0001791	NA	NA	NA	NA	NA	AG-426-I21_00940	5
CACNCV010000002.1	42267	43025	-	AG-892-M06_00544	AG-892-M06	252	OG0001791	NA	NA	NA	NA	NA	AG-892-M06_00549	-5
CACNCV010000002.1	43056	43823	+	AG-892-M06_00545	AG-892-M06	255	OG0000035	NA	NA	COG0223	Fmt	Methionyl-tRNA formyltransferase	AG-892-M06_00549	-4
CACNCV010000002.1	43804	44823	+	AG-892-M06_00546	AG-892-M06	339	OG0000059	NA	NA	COG0673	MviM	Predicted dehydrogenase	AG-892-M06_00549	-3
CACNCV010000002.1	44826	45920	+	AG-892-M06_00547	AG-892-M06	364	OG0000093	NA	NA	COG0399	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	AG-892-M06_00549	-2
CACNCV010000002.1	45922	46989	+	AG-892-M06_00548	AG-892-M06	355	OG0000777	NA	NA	COG4641	NA	Spore maturation protein CgeB	AG-892-M06_00549	-1
CACNCV010000002.1	47038	47421	-	AG-892-M06_00549	AG-892-M06	127	OG0002937	NA	NA	NA	NA	NA	AG-892-M06_00549	0
