contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACFOP010000005.1	93938	94639	-	AG-414-E02_01052	AG-414-E02	233	OG0000458	K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	COG1587	HemD	Uroporphyrinogen-III synthase	AG-414-E02_01057	-5
CACFOP010000005.1	94643	95578	-	AG-414-E02_01053	AG-414-E02	311	OG0000226	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	COG0181	HemC	Porphobilinogen deaminase	AG-414-E02_01057	-4
CACFOP010000005.1	95638	96711	+	AG-414-E02_01054	AG-414-E02	357	OG0000188	K25706	tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]	COG0533	TsaD	tRNA A37 threonylcarbamoyltransferase TsaD	AG-414-E02_01057	-3
CACFOP010000005.1	96738	97157	+	AG-414-E02_01055	AG-414-E02	139	OG0000341	NA	NA	COG2947	EVE	Predicted RNA-binding protein, contains EVE domain	AG-414-E02_01057	-2
CACFOP010000005.1	97175	99217	+	AG-414-E02_01056	AG-414-E02	680	OG0000185	K01895	acetyl-CoA synthetase [EC:6.2.1.1]	COG0365	Acs	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	AG-414-E02_01057	-1
CACFOP010000005.1	99225	99734	+	AG-414-E02_01057	AG-414-E02	169	OG0002468	NA	NA	NA	NA	NA	AG-414-E02_01057	0
CACFOP010000005.1	99741	99944	+	AG-414-E02_01058	AG-414-E02	67	OG0002469	NA	NA	NA	NA	NA	AG-414-E02_01057	1
CACFOP010000005.1	99941	100561	-	AG-414-E02_01059	AG-414-E02	206	OG0002470	NA	NA	COG0457	TPR	Tetratricopeptide (TPR) repeat	AG-414-E02_01057	2
CACFOP010000005.1	100561	100800	-	AG-414-E02_01060	AG-414-E02	79	OG0002471	NA	NA	NA	NA	NA	AG-414-E02_01057	3
CACFOP010000005.1	101022	102965	+	AG-414-E02_01061	AG-414-E02	647	OG0000173	NA	NA	COG0591	PutP	Na+/proline symporter	AG-414-E02_01057	4
CACFOP010000005.1	103058	103717	+	AG-414-E02_01062	AG-414-E02	219	OG0000402	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	COG0036	Rpe	Pentose-5-phosphate-3-epimerase	AG-414-E02_01057	5
CABYDT010000003.1	32348	33319	-	AG-894-A09_00459	AG-894-A09	323	OG0000226	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	COG0181	HemC	Porphobilinogen deaminase	AG-894-A09_00464	-5
