contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000045.1	87780	88226	+	AAA795-A20_00915	AAA795-A20	148	OG0000797	K09888	cell division protein ZapA	COG3027	ZapA	Cell division protein ZapA, inhibits GTPase activity of FtsZ	AAA795-A20_00920	-5
CVSB01000045.1	88231	88776	+	AAA795-A20_00916	AAA795-A20	181	OG0000506	K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	COG0212	FAU1	5-formyltetrahydrofolate cyclo-ligase	AAA795-A20_00920	-4
CVSB01000045.1	88773	89576	+	AAA795-A20_00917	AAA795-A20	267	OG0000197	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	COG1692	YmdB	2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family	AAA795-A20_00920	-3
CVSB01000045.1	89582	90307	+	AAA795-A20_00918	AAA795-A20	241	OG0000191	NA	NA	COG0217	TACO1	Transcriptional and/or translational regulatory protein YebC/TACO1	AAA795-A20_00920	-2
CVSB01000045.1	90307	90801	+	AAA795-A20_00919	AAA795-A20	164	OG0000476	NA	NA	COG0817	RuvC	Holliday junction resolvasome RuvABC endonuclease subunit RuvC	AAA795-A20_00920	-1
CVSB01000045.1	90855	91529	+	AAA795-A20_00920	AAA795-A20	224	OG0000198	K03562	biopolymer transport protein TolQ	COG0811	TolQ	Biopolymer transport protein ExbB/TolQ	AAA795-A20_00920	0
CVSB01000045.1	91533	91949	+	AAA795-A20_00921	AAA795-A20	138	OG0000221	K03560	biopolymer transport protein TolR	COG0848	ExbD	Biopolymer transport protein ExbD	AAA795-A20_00920	1
CVSB01000045.1	91955	92818	+	AAA795-A20_00922	AAA795-A20	287	OG0000153	NA	NA	COG0810	TonB	Periplasmic protein TonB, links inner and outer membranes	AAA795-A20_00920	2
CVSB01000045.1	92828	94168	+	AAA795-A20_00923	AAA795-A20	446	OG0000205	K03641	TolB protein	COG0823	TolB	Periplasmic component TolB of the Tol biopolymer transport system	AAA795-A20_00920	3
CVSB01000045.1	94267	94755	+	AAA795-A20_00924	AAA795-A20	162	OG0000150	K03640	peptidoglycan-associated lipoprotein	COG2885	OmpA	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	AAA795-A20_00920	4
CVSB01000045.1	94842	95846	+	AAA795-A20_00925	AAA795-A20	334	OG0000288	NA	NA	COG1729	CpoB	Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction	AAA795-A20_00920	5
CABWYD010000004.1	674	1120	+	AG-313-A04_00567	AG-313-A04	148	OG0000797	K09888	cell division protein ZapA	COG3027	ZapA	Cell division protein ZapA, inhibits GTPase activity of FtsZ	AG-313-A04_00572	-5
CABWYD010000004.1	1121	1672	+	AG-313-A04_00568	AG-313-A04	183	OG0000506	K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	COG0212	FAU1	5-formyltetrahydrofolate cyclo-ligase	AG-313-A04_00572	-4
CABWYD010000004.1	1672	2478	+	AG-313-A04_00569	AG-313-A04	268	OG0000197	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	COG1692	YmdB	2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family	AG-313-A04_00572	-3
