contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABZDS010000003.1	30413	30766	-	AG-337-D16_00466	AG-337-D16	117	OG0001378	NA	NA	NA	NA	NA	AG-337-D16_00472	-5
CABZDS010000003.1	30853	32145	+	AG-337-D16_00467	AG-337-D16	430	OG0001333	NA	NA	COG4091	NA	Predicted homoserine dehydrogenase, contains C-terminal SAF domain	AG-337-D16_00472	-4
CABZDS010000003.1	32165	33865	-	AG-337-D16_00468	AG-337-D16	566	OG0001331	NA	NA	COG2956	LapB	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain	AG-337-D16_00472	-3
CABZDS010000003.1	34424	36862	+	AG-337-D16_00469	AG-337-D16	812	OG0000070	NA	NA	COG4625	NA	Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain	AG-337-D16_00472	-2
CABZDS010000003.1	38077	38982	+	AG-337-D16_00471	AG-337-D16	301	OG0001892	NA	NA	COG1637	NucS	Endonuclease NucS, RecB family	AG-337-D16_00472	-1
CABZDS010000003.1	38983	39363	+	AG-337-D16_00472	AG-337-D16	126	OG0001781	NA	NA	NA	NA	NA	AG-337-D16_00472	0
CABZDS010000003.1	39578	40321	-	AG-337-D16_00474	AG-337-D16	247	OG0000786	NA	NA	COG0566	SpoU	tRNA G18 (ribose-2'-O)-methylase SpoU	AG-337-D16_00472	1
CABZDS010000003.1	40702	41892	+	AG-337-D16_00477	AG-337-D16	396	OG0000491	K02358	elongation factor Tu	COG0050	TufA	Translation elongation factor EF-Tu, a GTPase	AG-337-D16_00472	2
CABZDS010000003.1	42176	42706	+	AG-337-D16_00479	AG-337-D16	176	OG0000601	K02601	transcription termination/antitermination protein NusG	COG0250	NusG	Transcription termination/antitermination protein NusG	AG-337-D16_00472	3
CABZDS010000003.1	42706	43134	+	AG-337-D16_00480	AG-337-D16	142	OG0000619	K02867	large subunit ribosomal protein L11	COG0080	RplK	Ribosomal protein L11	AG-337-D16_00472	4
CABZDS010000003.1	43134	43823	+	AG-337-D16_00481	AG-337-D16	229	OG0000764	K02863	large subunit ribosomal protein L1	COG0081	RplA	Ribosomal protein L1	AG-337-D16_00472	5
CACDII010000003.1	106771	107253	+	AG-365-L04_00522	AG-365-L04	160	OG0001006	NA	NA	COG2606	EbsC	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC	AG-365-L04_00528	-5
CACDII010000003.1	107250	108137	+	AG-365-L04_00523	AG-365-L04	295	OG0000082	NA	NA	COG0697	EamA	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	AG-365-L04_00528	-4
CACDII010000003.1	108130	109050	-	AG-365-L04_00524	AG-365-L04	306	OG0000123	NA	NA	COG2040	MHT1	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)	AG-365-L04_00528	-3
CACDII010000003.1	109059	110375	-	AG-365-L04_00525	AG-365-L04	438	OG0001502	NA	NA	COG0457	TPR	Tetratricopeptide (TPR) repeat	AG-365-L04_00528	-2
CACDII010000003.1	110614	110862	+	AG-365-L04_00527	AG-365-L04	82	OG0001657	NA	NA	NA	NA	NA	AG-365-L04_00528	-1
CACDII010000003.1	110863	111414	+	AG-365-L04_00528	AG-365-L04	183	OG0001781	NA	NA	NA	NA	NA	AG-365-L04_00528	0
CACDII010000003.1	111453	111662	+	AG-365-L04_00529	AG-365-L04	69	OG0001666	NA	NA	NA	NA	NA	AG-365-L04_00528	1
CACDII010000003.1	111910	112668	+	AG-365-L04_00530	AG-365-L04	252	OG0000043	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-365-L04_00528	2
CACDII010000003.1	112661	113380	-	AG-365-L04_00531	AG-365-L04	239	OG0000037	NA	NA	COG1091	RfbD	dTDP-4-dehydrorhamnose reductase	AG-365-L04_00528	3
CACDII010000003.1	113367	113885	-	AG-365-L04_00532	AG-365-L04	172	OG0001300	NA	NA	COG1898	RfbC	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	AG-365-L04_00528	4
CACDII010000003.1	113898	114932	-	AG-365-L04_00533	AG-365-L04	344	OG0000038	K00364	GMP reductase [EC:1.7.1.7]	COG0516	GuaB	IMP dehydrogenase/GMP reductase	AG-365-L04_00528	5
CACFIH010000002.1	109246	109521	-	AG-410-L19_00319	AG-410-L19	91	OG0003224	NA	NA	COG1512	YgcG	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	AG-410-L19_00324	-5
CACFIH010000002.1	109524	109955	-	AG-410-L19_00320	AG-410-L19	143	OG0001473	NA	NA	NA	NA	NA	AG-410-L19_00324	-4
CACFIH010000002.1	109952	110650	-	AG-410-L19_00321	AG-410-L19	232	OG0002880	NA	NA	NA	NA	NA	AG-410-L19_00324	-3
CACFIH010000002.1	110891	111256	-	AG-410-L19_00322	AG-410-L19	121	OG0001473	NA	NA	NA	NA	NA	AG-410-L19_00324	-2
CACFIH010000002.1	111256	111705	-	AG-410-L19_00323	AG-410-L19	149	OG0003226	NA	NA	NA	NA	NA	AG-410-L19_00324	-1
CACFIH010000002.1	111757	112284	-	AG-410-L19_00324	AG-410-L19	175	OG0001781	NA	NA	NA	NA	NA	AG-410-L19_00324	0
CACFIH010000002.1	112508	113017	-	AG-410-L19_00325	AG-410-L19	169	OG0001781	NA	NA	NA	NA	NA	AG-410-L19_00324	1
CACFIH010000002.1	113164	113580	-	AG-410-L19_00326	AG-410-L19	138	OG0002602	NA	NA	NA	NA	NA	AG-410-L19_00324	2
CACFIH010000002.1	113580	113831	-	AG-410-L19_00327	AG-410-L19	83	NA	NA	NA	NA	NA	NA	AG-410-L19_00324	3
CACFIH010000002.1	113876	114646	-	AG-410-L19_00328	AG-410-L19	256	OG0000972	K00858	NAD+ kinase [EC:2.7.1.23]	COG0061	NadK	NAD kinase	AG-410-L19_00324	4
CACFIH010000002.1	114835	115635	+	AG-410-L19_00330	AG-410-L19	266	OG0001276	K07026	mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]	COG3769	YedP	Mannosyl-3-phosphoglycerate phosphatase YedP/MpgP, HAD superfamily	AG-410-L19_00324	5
CACFIH010000002.1	109524	109955	-	AG-410-L19_00320	AG-410-L19	143	OG0001473	NA	NA	NA	NA	NA	AG-410-L19_00325	-5
CACFIH010000002.1	109952	110650	-	AG-410-L19_00321	AG-410-L19	232	OG0002880	NA	NA	NA	NA	NA	AG-410-L19_00325	-4
CACFIH010000002.1	110891	111256	-	AG-410-L19_00322	AG-410-L19	121	OG0001473	NA	NA	NA	NA	NA	AG-410-L19_00325	-3
CACFIH010000002.1	111256	111705	-	AG-410-L19_00323	AG-410-L19	149	OG0003226	NA	NA	NA	NA	NA	AG-410-L19_00325	-2
CACFIH010000002.1	111757	112284	-	AG-410-L19_00324	AG-410-L19	175	OG0001781	NA	NA	NA	NA	NA	AG-410-L19_00325	-1
CACFIH010000002.1	112508	113017	-	AG-410-L19_00325	AG-410-L19	169	OG0001781	NA	NA	NA	NA	NA	AG-410-L19_00325	0
CACFIH010000002.1	113164	113580	-	AG-410-L19_00326	AG-410-L19	138	OG0002602	NA	NA	NA	NA	NA	AG-410-L19_00325	1
CACFIH010000002.1	113580	113831	-	AG-410-L19_00327	AG-410-L19	83	NA	NA	NA	NA	NA	NA	AG-410-L19_00325	2
CACFIH010000002.1	113876	114646	-	AG-410-L19_00328	AG-410-L19	256	OG0000972	K00858	NAD+ kinase [EC:2.7.1.23]	COG0061	NadK	NAD kinase	AG-410-L19_00325	3
CACFIH010000002.1	114835	115635	+	AG-410-L19_00330	AG-410-L19	266	OG0001276	K07026	mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]	COG3769	YedP	Mannosyl-3-phosphoglycerate phosphatase YedP/MpgP, HAD superfamily	AG-410-L19_00325	4
CACFIH010000002.1	115650	116870	+	AG-410-L19_00331	AG-410-L19	406	OG0001273	K13693	glucosyl-3-phosphoglycerate synthase [EC:2.4.1.266]	NA	NA	NA	AG-410-L19_00325	5
CACFJT010000008.1	21293	22483	-	AG-410-O02_00800	AG-410-O02	396	OG0000491	K02358	elongation factor Tu	COG0050	TufA	Translation elongation factor EF-Tu, a GTPase	AG-410-O02_00808	-5
