contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000037.1	26996	28081	-	AAA795-A20_00701	AAA795-A20	361	OG0000019	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	COG0472	Rfe	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase/archaeal AglH	AAA795-A20_00706	-5
CVSB01000037.1	28082	30925	-	AAA795-A20_00702	AAA795-A20	947	OG0000125	K15792	MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]	COG0769	MurE	UDP-N-acetylmuramyl tripeptide synthase	AAA795-A20_00706	-4
CVSB01000037.1	30928	32616	-	AAA795-A20_00703	AAA795-A20	562	OG0000527	NA	NA	COG0768	FtsI	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	AAA795-A20_00706	-3
CVSB01000037.1	32616	32921	-	AAA795-A20_00704	AAA795-A20	101	OG0000918	NA	NA	NA	NA	NA	AAA795-A20_00706	-2
CVSB01000037.1	32918	33928	-	AAA795-A20_00705	AAA795-A20	336	OG0000622	NA	NA	COG0275	RmsH	16S rRNA C1402 N4-methylase RsmH	AAA795-A20_00706	-1
CVSB01000037.1	33947	35428	-	AAA795-A20_00706	AAA795-A20	493	OG0000412	K03531	cell division protein FtsZ	COG0206	FtsZ	Cell division GTPase FtsZ	AAA795-A20_00706	0
CVSB01000037.1	35439	35897	-	AAA795-A20_00707	AAA795-A20	152	OG0000325	K03925	transcriptional regulator MraZ	COG2001	MraZ	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	AAA795-A20_00706	1
CVSB01000037.1	36472	37215	-	AAA795-A20_00708	AAA795-A20	247	OG0000640	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	COG3023	AmpD	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	AAA795-A20_00706	2
CVSB01000037.1	37317	38108	+	AAA795-A20_00709	AAA795-A20	263	OG0000413	K04754	phospholipid-binding lipoprotein MlaA	COG2853	MlaA	Outer membrane channel MlaA of the intermembrane phospholipid transporter MlaABCDEF complex	AAA795-A20_00706	3
CVSB01000037.1	38121	38714	+	AAA795-A20_00710	AAA795-A20	197	OG0000414	K07323	phospholipid transport system substrate-binding protein	COG2854	MlaC	Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla	AAA795-A20_00706	4
CVSB01000037.1	39321	39902	+	AAA795-A20_00711	AAA795-A20	193	OG0001432	NA	NA	NA	NA	NA	AAA795-A20_00706	5
CVSF01000067.1	63	1544	+	AAA795-D22_00848	AAA795-D22	493	OG0000412	K03531	cell division protein FtsZ	COG0206	FtsZ	Cell division GTPase FtsZ	AAA795-D22_00848	0
CVSF01000067.1	1563	2573	+	AAA795-D22_00849	AAA795-D22	336	OG0000622	NA	NA	COG0275	RmsH	16S rRNA C1402 N4-methylase RsmH	AAA795-D22_00848	1
CVSF01000067.1	2570	2887	+	AAA795-D22_00850	AAA795-D22	105	OG0000918	NA	NA	NA	NA	NA	AAA795-D22_00848	2
CVSF01000067.1	2877	4559	+	AAA795-D22_00851	AAA795-D22	560	OG0000527	NA	NA	COG0768	FtsI	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	AAA795-D22_00848	3
CVSF01000067.1	4562	7405	+	AAA795-D22_00852	AAA795-D22	947	OG0000125	K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	COG0769	MurE	UDP-N-acetylmuramyl tripeptide synthase	AAA795-D22_00848	4
CVSF01000067.1	7405	8490	+	AAA795-D22_00853	AAA795-D22	361	OG0000019	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	COG0472	Rfe	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase/archaeal AglH	AAA795-D22_00848	5
CABWYD010000003.1	100793	102661	+	AG-313-A04_00549	AG-313-A04	622	OG0000836	K03086	RNA polymerase primary sigma factor	COG0568	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	AG-313-A04_00555	-5
CABWYD010000003.1	102768	103367	-	AG-313-A04_00551	AG-313-A04	199	OG0000414	K07323	phospholipid transport system substrate-binding protein	COG2854	MlaC	Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla	AG-313-A04_00555	-4
CABWYD010000003.1	103377	104120	-	AG-313-A04_00552	AG-313-A04	247	OG0000413	K04754	phospholipid-binding lipoprotein MlaA	COG2853	MlaA	Outer membrane channel MlaA of the intermembrane phospholipid transporter MlaABCDEF complex	AG-313-A04_00555	-3
CABWYD010000003.1	104215	104922	+	AG-313-A04_00553	AG-313-A04	235	OG0000640	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	COG3023	AmpD	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	AG-313-A04_00555	-2
CABWYD010000003.1	105464	105925	+	AG-313-A04_00554	AG-313-A04	153	OG0000325	K03925	transcriptional regulator MraZ	COG2001	MraZ	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	AG-313-A04_00555	-1
CABWYD010000003.1	105895	107376	+	AG-313-A04_00555	AG-313-A04	493	OG0000412	K03531	cell division protein FtsZ	COG0206	FtsZ	Cell division GTPase FtsZ	AG-313-A04_00555	0
CABWYD010000003.1	107395	108405	+	AG-313-A04_00556	AG-313-A04	336	OG0000622	NA	NA	COG0275	RmsH	16S rRNA C1402 N4-methylase RsmH	AG-313-A04_00555	1
CABWYD010000003.1	108398	108745	+	AG-313-A04_00557	AG-313-A04	115	OG0000918	NA	NA	NA	NA	NA	AG-313-A04_00555	2
CABWYD010000003.1	108711	110432	+	AG-313-A04_00558	AG-313-A04	573	OG0000527	NA	NA	COG0768	FtsI	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	AG-313-A04_00555	3
CABWYD010000003.1	110410	113166	+	AG-313-A04_00559	AG-313-A04	918	OG0000125	K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	COG0769	MurE	UDP-N-acetylmuramyl tripeptide synthase	AG-313-A04_00555	4
CABWYD010000003.1	113167	114252	+	AG-313-A04_00560	AG-313-A04	361	OG0000019	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	COG0472	Rfe	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase/archaeal AglH	AG-313-A04_00555	5
CABXTC010000002.1	89653	90738	-	AG-325-C18_00316	AG-325-C18	361	OG0000019	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	COG0472	Rfe	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase/archaeal AglH	AG-325-C18_00321	-5
CABXTC010000002.1	90739	93582	-	AG-325-C18_00317	AG-325-C18	947	OG0000125	K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	COG0769	MurE	UDP-N-acetylmuramyl tripeptide synthase	AG-325-C18_00321	-4
CABXTC010000002.1	93585	95270	-	AG-325-C18_00318	AG-325-C18	561	OG0000527	NA	NA	COG0768	FtsI	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	AG-325-C18_00321	-3
CABXTC010000002.1	95260	95574	-	AG-325-C18_00319	AG-325-C18	104	OG0000918	NA	NA	NA	NA	NA	AG-325-C18_00321	-2
CABXTC010000002.1	95571	96578	-	AG-325-C18_00320	AG-325-C18	335	OG0000622	NA	NA	COG0275	RmsH	16S rRNA C1402 N4-methylase RsmH	AG-325-C18_00321	-1
CABXTC010000002.1	96597	98063	-	AG-325-C18_00321	AG-325-C18	488	OG0000412	K03531	cell division protein FtsZ	COG0206	FtsZ	Cell division GTPase FtsZ	AG-325-C18_00321	0
CABXTC010000002.1	98090	98533	-	AG-325-C18_00322	AG-325-C18	147	OG0000325	K03925	transcriptional regulator MraZ	COG2001	MraZ	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	AG-325-C18_00321	1
CABXTC010000002.1	99083	99814	-	AG-325-C18_00323	AG-325-C18	243	OG0000640	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	COG3023	AmpD	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	AG-325-C18_00321	2
CABXTC010000002.1	99883	100668	+	AG-325-C18_00324	AG-325-C18	261	OG0000413	K04754	phospholipid-binding lipoprotein MlaA	COG2853	MlaA	Outer membrane channel MlaA of the intermembrane phospholipid transporter MlaABCDEF complex	AG-325-C18_00321	3
CABXTC010000002.1	100684	101277	+	AG-325-C18_00325	AG-325-C18	197	OG0000414	K07323	phospholipid transport system substrate-binding protein	COG2854	MlaC	Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla	AG-325-C18_00321	4
CABXTC010000002.1	101495	103285	-	AG-325-C18_00328	AG-325-C18	596	OG0000836	K03086	RNA polymerase primary sigma factor	COG0568	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	AG-325-C18_00321	5
CABXTN010000014.1	179	1018	-	AG-325-C21_00836	AG-325-C21	279	OG0000622	NA	NA	COG0275	RmsH	16S rRNA C1402 N4-methylase RsmH	AG-325-C21_00837	-1
CABXTN010000014.1	1037	2482	-	AG-325-C21_00837	AG-325-C21	481	OG0000412	K03531	cell division protein FtsZ	COG0206	FtsZ	Cell division GTPase FtsZ	AG-325-C21_00837	0
CABXTN010000014.1	2496	2951	-	AG-325-C21_00838	AG-325-C21	151	OG0000325	K03925	transcriptional regulator MraZ	COG2001	MraZ	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	AG-325-C21_00837	1
CABXTN010000014.1	3501	4211	-	AG-325-C21_00839	AG-325-C21	236	OG0000640	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	COG3023	AmpD	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	AG-325-C21_00837	2
CABXTN010000014.1	4274	5059	+	AG-325-C21_00840	AG-325-C21	261	OG0000413	K04754	phospholipid-binding lipoprotein MlaA	COG2853	MlaA	Outer membrane channel MlaA of the intermembrane phospholipid transporter MlaABCDEF complex	AG-325-C21_00837	3
CABXTN010000014.1	5071	5667	+	AG-325-C21_00841	AG-325-C21	198	OG0000414	K07323	phospholipid transport system substrate-binding protein	COG2854	MlaC	Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla	AG-325-C21_00837	4
CABXTN010000014.1	5687	6844	+	AG-325-C21_00842	AG-325-C21	385	OG0001427	NA	NA	NA	NA	NA	AG-325-C21_00837	5
CABXUK010000011.1	8262	10088	+	AG-325-E08_00777	AG-325-E08	608	OG0000836	K03086	RNA polymerase primary sigma factor	COG0568	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	AG-325-E08_00784	-5
