contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABZCF010000001.1	27500	27772	-	AG-337-C19_00037	AG-337-C19	90	OG0001570	NA	NA	NA	NA	NA	AG-337-C19_00043	-5
CABZCF010000001.1	27769	27936	-	AG-337-C19_00038	AG-337-C19	55	OG0001693	NA	NA	NA	NA	NA	AG-337-C19_00043	-4
CABZCF010000001.1	28199	28411	-	AG-337-C19_00040	AG-337-C19	70	OG0003856	NA	NA	NA	NA	NA	AG-337-C19_00043	-3
CABZCF010000001.1	28616	29146	+	AG-337-C19_00041	AG-337-C19	176	OG0002507	NA	NA	NA	NA	NA	AG-337-C19_00043	-2
CABZCF010000001.1	29290	29814	+	AG-337-C19_00042	AG-337-C19	174	OG0002890	NA	NA	COG1595	RpoE	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	AG-337-C19_00043	-1
CABZCF010000001.1	29832	31637	+	AG-337-C19_00043	AG-337-C19	601	OG0002128	NA	NA	NA	NA	NA	AG-337-C19_00043	0
CABZCF010000001.1	31650	33626	+	AG-337-C19_00044	AG-337-C19	658	OG0002450	NA	NA	NA	NA	NA	AG-337-C19_00043	1
CABZCF010000001.1	33629	33754	+	AG-337-C19_00045	AG-337-C19	41	OG0001245	NA	NA	NA	NA	NA	AG-337-C19_00043	2
CABZCF010000001.1	33740	34429	-	AG-337-C19_00046	AG-337-C19	229	OG0000403	NA	NA	COG0040	HisG	ATP phosphoribosyltransferase	AG-337-C19_00043	3
CABZCF010000001.1	34422	35480	-	AG-337-C19_00047	AG-337-C19	352	OG0000374	NA	NA	COG3705	HisZ	ATP phosphoribosyltransferase regulatory subunit HisZ	AG-337-C19_00043	4
CABZCF010000001.1	35458	36843	-	AG-337-C19_00048	AG-337-C19	461	OG0000812	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	COG0124	HisS	Histidyl-tRNA synthetase	AG-337-C19_00043	5
CACDSN010000001.1	74610	76094	+	AG-390-C19_00079	AG-390-C19	494	OG0002366	NA	NA	COG2932	NA	Phage repressor protein C, contains Cro/C1-type HTH and peptidase S24 domains	AG-390-C19_00084	-5
CACDSN010000001.1	76094	77557	+	AG-390-C19_00080	AG-390-C19	487	OG0000183	NA	NA	COG2925	SbcB	Exonuclease I (degrades ssDNA)	AG-390-C19_00084	-4
CACDSN010000001.1	77554	77745	+	AG-390-C19_00081	AG-390-C19	63	OG0002596	NA	NA	NA	NA	NA	AG-390-C19_00084	-3
CACDSN010000001.1	77735	78421	-	AG-390-C19_00082	AG-390-C19	228	OG0001010	NA	NA	NA	NA	NA	AG-390-C19_00084	-2
CACDSN010000001.1	78539	78886	+	AG-390-C19_00083	AG-390-C19	115	OG0002129	NA	NA	NA	NA	NA	AG-390-C19_00084	-1
CACDSN010000001.1	78888	80078	+	AG-390-C19_00084	AG-390-C19	396	OG0002128	NA	NA	NA	NA	NA	AG-390-C19_00084	0
CACDSN010000001.1	80088	83309	+	AG-390-C19_00085	AG-390-C19	1073	OG0001919	NA	NA	NA	NA	NA	AG-390-C19_00084	1
CACDSN010000001.1	83315	84304	+	AG-390-C19_00086	AG-390-C19	329	OG0002312	NA	NA	NA	NA	NA	AG-390-C19_00084	2
CACDSN010000001.1	84301	86349	+	AG-390-C19_00087	AG-390-C19	682	OG0002599	NA	NA	NA	NA	NA	AG-390-C19_00084	3
CACDSN010000001.1	86350	87429	-	AG-390-C19_00088	AG-390-C19	359	OG0001376	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	COG0270	Dcm	DNA-cytosine methylase Dcm or eukaryotic tRNA-C38 C5-methylase, Dcm/DNMT2/TRDMT1 family	AG-390-C19_00084	4
CACDSN010000001.1	87453	87758	+	AG-390-C19_00089	AG-390-C19	101	OG0003203	NA	NA	NA	NA	NA	AG-390-C19_00084	5
