contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABYDT010000001.1	104613	105413	-	AG-894-A09_00120	AG-894-A09	266	OG0001189	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-894-A09_00125	-5
CABYDT010000001.1	105397	106320	-	AG-894-A09_00121	AG-894-A09	307	OG0001391	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-894-A09_00125	-4
CABYDT010000001.1	106317	107006	-	AG-894-A09_00122	AG-894-A09	229	OG0000274	K00978	glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]	COG1208	GCD1	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s	AG-894-A09_00125	-3
CABYDT010000001.1	107003	108115	-	AG-894-A09_00123	AG-894-A09	370	OG0001659	K09459	phosphonopyruvate decarboxylase [EC:4.1.1.82]	COG4032	NA	Sulfopyruvate decarboxylase, TPP-binding subunit (coenzyme M biosynthesis)	AG-894-A09_00125	-2
CABYDT010000001.1	108112	108795	-	AG-894-A09_00124	AG-894-A09	227	OG0001875	NA	NA	COG3475	LicD	Phosphorylcholine metabolism protein LicD	AG-894-A09_00125	-1
CABYDT010000001.1	108869	110179	+	AG-894-A09_00125	AG-894-A09	436	OG0003151	K23999	phosphoenolpyruvate phosphomutase / 2-hydroxyethylphosphonate cytidylyltransferase [EC:5.4.2.9 2.7.7.104]	COG0615	TagD	Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family	AG-894-A09_00125	0
CABYDT010000001.1	110182	110916	-	AG-894-A09_00126	AG-894-A09	244	OG0000057	K21195	2-aminoethylphosphonate dioxygenase [EC:1.14.11.46]	COG5285	PhyH	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	AG-894-A09_00125	1
CABYDT010000001.1	110891	111769	-	AG-894-A09_00127	AG-894-A09	292	OG0001500	NA	NA	NA	NA	NA	AG-894-A09_00125	2
CABYDT010000001.1	111789	112868	+	AG-894-A09_00128	AG-894-A09	359	OG0000078	NA	NA	COG1454	EutG	Alcohol dehydrogenase, class IV	AG-894-A09_00125	3
CABYDT010000001.1	112939	113445	+	AG-894-A09_00129	AG-894-A09	168	OG0001518	NA	NA	NA	NA	NA	AG-894-A09_00125	4
CABYDT010000001.1	113453	114973	-	AG-894-A09_00130	AG-894-A09	506	OG0001338	K04034	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]	COG1032	YgiQ	Radical SAM superfamily enzyme YgiQ, UPF0313 family	AG-894-A09_00125	5
CACEPS010000004.1	133420	133743	-	AG-907-B09_00992	AG-907-B09	107	OG0001129	NA	NA	NA	NA	NA	AG-907-B09_00997	-5
CACEPS010000004.1	133810	134910	-	AG-907-B09_00993	AG-907-B09	366	OG0001249	K01709	CDP-glucose 4,6-dehydratase [EC:4.2.1.45]	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-907-B09_00997	-4
CACEPS010000004.1	134907	135710	-	AG-907-B09_00994	AG-907-B09	267	OG0001942	NA	NA	COG0558	PgsA	Phosphatidylglycerophosphate synthase	AG-907-B09_00997	-3
CACEPS010000004.1	135703	136815	-	AG-907-B09_00995	AG-907-B09	370	OG0000078	NA	NA	COG1454	EutG	Alcohol dehydrogenase, class IV	AG-907-B09_00997	-2
CACEPS010000004.1	136816	137919	-	AG-907-B09_00996	AG-907-B09	367	OG0001659	K09459	phosphonopyruvate decarboxylase [EC:4.1.1.82]	COG4032	NA	Sulfopyruvate decarboxylase, TPP-binding subunit (coenzyme M biosynthesis)	AG-907-B09_00997	-1
CACEPS010000004.1	137998	139305	+	AG-907-B09_00997	AG-907-B09	435	OG0003151	K23999	phosphoenolpyruvate phosphomutase / 2-hydroxyethylphosphonate cytidylyltransferase [EC:5.4.2.9 2.7.7.104]	COG0615	TagD	Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family	AG-907-B09_00997	0
CACEPS010000004.1	139310	139948	+	AG-907-B09_00998	AG-907-B09	212	OG0000032	NA	NA	COG0500	SmtA	SAM-dependent methyltransferase SmtA (CmoB moved to COG2228)	AG-907-B09_00997	1
CACEPS010000004.1	140103	140804	-	AG-907-B09_00999	AG-907-B09	233	OG0001875	NA	NA	COG3475	LicD	Phosphorylcholine metabolism protein LicD	AG-907-B09_00997	2
CACEPS010000004.1	140864	141646	-	AG-907-B09_01000	AG-907-B09	260	OG0000057	NA	NA	COG5285	PhyH	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	AG-907-B09_00997	3
