contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000057.1	37676	37858	+	AAA795-A20_01136	AAA795-A20	60	OG0000855	NA	NA	COG3190	FliO	Flagellar biogenesis protein FliO	AAA795-A20_01141	-5
CVSB01000057.1	37833	39596	+	AAA795-A20_01137	AAA795-A20	587	OG0000182	NA	NA	NA	NA	NA	AAA795-A20_01141	-4
CVSB01000057.1	39618	40136	+	AAA795-A20_01138	AAA795-A20	172	OG0000157	K01462	peptide deformylase [EC:3.5.1.88]	COG0242	Def	Peptide deformylase	AAA795-A20_01141	-3
CVSB01000057.1	40140	41063	+	AAA795-A20_01139	AAA795-A20	307	OG0000137	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	COG0223	Fmt	Methionyl-tRNA formyltransferase	AAA795-A20_01141	-2
CVSB01000057.1	41063	41803	+	AAA795-A20_01140	AAA795-A20	246	OG0000164	K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	COG0101	TruA	tRNA U38,U39,U40 pseudouridine synthase TruA	AAA795-A20_01141	-1
CVSB01000057.1	41783	42274	-	AAA795-A20_01141	AAA795-A20	163	OG0000508	NA	NA	COG2940	SET	Histone-lysine N-methyltransferase, H3-specific, SET domain	AAA795-A20_01141	0
CVSB01000057.1	42308	43237	-	AAA795-A20_01142	AAA795-A20	309	OG0000158	NA	NA	COG0123	AcuC	Acetoin utilization deacetylase AcuC or a related deacetylase	AAA795-A20_01141	1
CVSB01000057.1	43234	44376	-	AAA795-A20_01143	AAA795-A20	380	OG0000175	NA	NA	COG0624	ArgE	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	AAA795-A20_01141	2
CVSB01000057.1	44381	45025	-	AAA795-A20_01144	AAA795-A20	214	OG0000180	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	COG2171	DapD	Tetrahydrodipicolinate N-succinyltransferase	AAA795-A20_01141	3
CVSF01000032.1	14483	14662	+	AAA795-D22_00455	AAA795-D22	59	OG0000855	NA	NA	COG5373	NA	Uncharacterized membrane protein	AAA795-D22_00460	-5
CVSF01000032.1	14637	16403	+	AAA795-D22_00456	AAA795-D22	588	OG0000182	NA	NA	NA	NA	NA	AAA795-D22_00460	-4
CVSF01000032.1	16429	16947	+	AAA795-D22_00457	AAA795-D22	172	OG0000157	K01462	peptide deformylase [EC:3.5.1.88]	COG0242	Def	Peptide deformylase	AAA795-D22_00460	-3
CVSF01000032.1	16951	17874	+	AAA795-D22_00458	AAA795-D22	307	OG0000137	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	COG0223	Fmt	Methionyl-tRNA formyltransferase	AAA795-D22_00460	-2
CVSF01000032.1	17875	18615	+	AAA795-D22_00459	AAA795-D22	246	OG0000164	NA	NA	COG0101	TruA	tRNA U38,U39,U40 pseudouridine synthase TruA	AAA795-D22_00460	-1
CVSF01000032.1	18599	19084	-	AAA795-D22_00460	AAA795-D22	161	OG0000508	NA	NA	COG2940	SET	Histone-lysine N-methyltransferase, H3-specific, SET domain	AAA795-D22_00460	0
CVSF01000032.1	19117	20046	-	AAA795-D22_00461	AAA795-D22	309	OG0000158	NA	NA	COG0123	AcuC	Acetoin utilization deacetylase AcuC or a related deacetylase	AAA795-D22_00460	1
CVSF01000032.1	20043	21200	-	AAA795-D22_00462	AAA795-D22	385	OG0000175	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	COG0624	ArgE	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	AAA795-D22_00460	2
CVSF01000032.1	21202	22029	-	AAA795-D22_00463	AAA795-D22	275	OG0000180	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	COG2171	DapD	Tetrahydrodipicolinate N-succinyltransferase	AAA795-D22_00460	3
CVSF01000032.1	22033	22722	-	AAA795-D22_00464	AAA795-D22	229	OG0000538	NA	NA	COG1011	YigB	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)	AAA795-D22_00460	4
CVSF01000032.1	22719	23567	-	AAA795-D22_00465	AAA795-D22	282	OG0000187	K00930	acetylglutamate kinase [EC:2.7.2.8]	COG0548	ArgB	N-acetylglutamate kinase	AAA795-D22_00460	5
CABWYD010000001.1	52920	54602	+	AG-313-A04_00057	AG-313-A04	560	OG0000207	K03217	YidC/Oxa1 family membrane protein insertase	COG0706	YidC	Membrane protein insertase Oxa1/YidC/SpoIIIJ	AG-313-A04_00062	-5
CABWYD010000001.1	54603	55472	+	AG-313-A04_00058	AG-313-A04	289	OG0000187	K00930	acetylglutamate kinase [EC:2.7.2.8]	COG0548	ArgB	N-acetylglutamate kinase	AG-313-A04_00062	-4
CABWYD010000001.1	55469	56134	+	AG-313-A04_00059	AG-313-A04	221	OG0000538	NA	NA	COG1011	YigB	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)	AG-313-A04_00062	-3
CABWYD010000001.1	56121	56948	+	AG-313-A04_00060	AG-313-A04	275	OG0000180	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	COG2171	DapD	Tetrahydrodipicolinate N-succinyltransferase	AG-313-A04_00062	-2
CABWYD010000001.1	56948	58111	+	AG-313-A04_00061	AG-313-A04	387	OG0000175	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	COG0624	ArgE	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	AG-313-A04_00062	-1
CABWYD010000001.1	58108	58566	+	AG-313-A04_00062	AG-313-A04	152	OG0000508	NA	NA	COG2940	SET	Histone-lysine N-methyltransferase, H3-specific, SET domain	AG-313-A04_00062	0
CABWYD010000001.1	58610	59362	+	AG-313-A04_00063	AG-313-A04	250	OG0001189	K16698	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-]	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-313-A04_00062	1
CABWYD010000001.1	59363	60103	-	AG-313-A04_00064	AG-313-A04	246	OG0000164	NA	NA	COG0101	TruA	tRNA U38,U39,U40 pseudouridine synthase TruA	AG-313-A04_00062	2
CABWYD010000001.1	60105	61025	-	AG-313-A04_00065	AG-313-A04	306	OG0000137	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	COG0223	Fmt	Methionyl-tRNA formyltransferase	AG-313-A04_00062	3
CABWYD010000001.1	61031	61555	-	AG-313-A04_00066	AG-313-A04	174	OG0000157	K01462	peptide deformylase [EC:3.5.1.88]	COG0242	Def	Peptide deformylase	AG-313-A04_00062	4
CABWYD010000001.1	61560	63293	-	AG-313-A04_00067	AG-313-A04	577	OG0000182	NA	NA	NA	NA	NA	AG-313-A04_00062	5
CABXTC010000003.1	35641	36489	+	AG-325-C18_00441	AG-325-C18	282	OG0000187	K00930	acetylglutamate kinase [EC:2.7.2.8]	COG0548	ArgB	N-acetylglutamate kinase	AG-325-C18_00446	-5
CABXTC010000003.1	36486	37178	+	AG-325-C18_00442	AG-325-C18	230	OG0000538	NA	NA	COG1011	YigB	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)	AG-325-C18_00446	-4
CABXTC010000003.1	37182	38009	+	AG-325-C18_00443	AG-325-C18	275	OG0000180	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	COG2171	DapD	Tetrahydrodipicolinate N-succinyltransferase	AG-325-C18_00446	-3
