contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACDIC010000012.1	60	458	+	AG-903-O08_01003	AG-903-O08	132	OG0004200	NA	NA	NA	NA	NA	AG-903-O08_01003	0
CACDIC010000012.1	455	1576	+	AG-903-O08_01004	AG-903-O08	373	OG0001498	NA	NA	NA	NA	NA	AG-903-O08_01003	1
CACDIC010000012.1	1573	2310	+	AG-903-O08_01005	AG-903-O08	245	OG0000062	K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	COG1083	NeuA	CMP-N-acetylneuraminic acid synthetase, NeuA/PseF family	AG-903-O08_01003	2
CACDIC010000012.1	2310	2927	+	AG-903-O08_01006	AG-903-O08	205	NA	NA	NA	COG0546	Gph	Phosphoglycolate phosphatase, HAD superfamily	AG-903-O08_01003	3
CACDIC010000012.1	2935	3795	+	AG-903-O08_01007	AG-903-O08	286	OG0000057	NA	NA	COG5285	PhyH	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family	AG-903-O08_01003	4
CACDIC010000012.1	3817	5583	+	AG-903-O08_01008	AG-903-O08	588	OG0001229	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	COG0367	AsnB	Asparagine synthetase B (glutamine-hydrolyzing)	AG-903-O08_01003	5
JACWDC010000007.1	63267	64082	-	SAG-MED05_00920	SAG-MED05	271	OG0001484	NA	NA	NA	NA	NA	SAG-MED05_00925	-5
JACWDC010000007.1	64049	64588	-	SAG-MED05_00921	SAG-MED05	179	OG0001484	NA	NA	NA	NA	NA	SAG-MED05_00925	-4
JACWDC010000007.1	64582	66453	-	SAG-MED05_00922	SAG-MED05	623	OG0001229	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	COG0367	AsnB	Asparagine synthetase B (glutamine-hydrolyzing)	SAG-MED05_00925	-3
JACWDC010000007.1	66464	66901	-	SAG-MED05_00923	SAG-MED05	145	OG0001893	K15256	tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]	COG0500	SmtA	SAM-dependent methyltransferase SmtA (CmoB moved to COG2228)	SAG-MED05_00925	-2
JACWDC010000007.1	67182	68276	-	SAG-MED05_00924	SAG-MED05	364	OG0001498	NA	NA	NA	NA	NA	SAG-MED05_00925	-1
JACWDC010000007.1	68269	69195	-	SAG-MED05_00925	SAG-MED05	308	OG0004200	NA	NA	NA	NA	NA	SAG-MED05_00925	0
JACWDC010000007.1	69146	69358	-	SAG-MED05_00926	SAG-MED05	70	NA	NA	NA	NA	NA	NA	SAG-MED05_00925	1
