contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACIMN010000001.1	201167	201898	-	AG-913-L03_00207	AG-913-L03	243	OG0000640	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	COG3023	AmpD	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	AG-913-L03_00212	-5
CACIMN010000001.1	202003	202791	+	AG-913-L03_00208	AG-913-L03	262	OG0000413	K04754	phospholipid-binding lipoprotein MlaA	COG2853	MlaA	Outer membrane channel MlaA of the intermembrane phospholipid transporter MlaABCDEF complex	AG-913-L03_00212	-4
CACIMN010000001.1	202806	203396	+	AG-913-L03_00209	AG-913-L03	196	OG0000414	K07323	phospholipid transport system substrate-binding protein	COG2854	MlaC	Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla	AG-913-L03_00212	-3
CACIMN010000001.1	203525	204088	-	AG-913-L03_00210	AG-913-L03	187	OG0001432	NA	NA	NA	NA	NA	AG-913-L03_00212	-2
CACIMN010000001.1	204506	204979	+	AG-913-L03_00211	AG-913-L03	157	NA	NA	NA	NA	NA	NA	AG-913-L03_00212	-1
CACIMN010000001.1	205001	205318	+	AG-913-L03_00212	AG-913-L03	105	OG0004237	NA	NA	NA	NA	NA	AG-913-L03_00212	0
CACIMN010000001.1	205676	207463	-	AG-913-L03_00215	AG-913-L03	595	OG0000836	K03086	RNA polymerase primary sigma factor	COG0568	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	AG-913-L03_00212	1
CACIMN010000001.1	207567	209342	-	AG-913-L03_00216	AG-913-L03	591	OG0000317	K02316	DNA primase [EC:2.7.7.101]	COG0358	DnaG	DNA primase (bacterial type)	AG-913-L03_00212	2
CACIMN010000001.1	209342	209803	-	AG-913-L03_00217	AG-913-L03	153	OG0000371	K09117	uncharacterized protein	COG1610	YqeY	Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity	AG-913-L03_00212	3
CACIMN010000001.1	209929	211125	+	AG-913-L03_00218	AG-913-L03	398	OG0000194	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	COG0505	CarA	Carbamoylphosphate synthase small subunit	AG-913-L03_00212	4
CACIMN010000001.1	211103	214327	+	AG-913-L03_00219	AG-913-L03	1074	OG0000176	K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	COG0458	CarB	Carbamoylphosphate synthase large subunit	AG-913-L03_00212	5
CP159813.1	499115	499321	+	Uisw_134_02_00554	Uisw_134_02	68	OG0003244	NA	NA	NA	NA	NA	Uisw_134_02_00559	-5
CP159813.1	499323	499910	+	Uisw_134_02_00555	Uisw_134_02	195	OG0001335	NA	NA	NA	NA	NA	Uisw_134_02_00559	-4
CP159813.1	500023	500589	+	Uisw_134_02_00556	Uisw_134_02	188	OG0001335	NA	NA	NA	NA	NA	Uisw_134_02_00559	-3
CP159813.1	500703	501287	+	Uisw_134_02_00557	Uisw_134_02	194	OG0001335	NA	NA	NA	NA	NA	Uisw_134_02_00559	-2
CP159813.1	501554	501844	+	Uisw_134_02_00558	Uisw_134_02	96	OG0003884	NA	NA	NA	NA	NA	Uisw_134_02_00559	-1
CP159813.1	501861	502181	-	Uisw_134_02_00559	Uisw_134_02	106	OG0004237	NA	NA	NA	NA	NA	Uisw_134_02_00559	0
CP159813.1	502248	502775	+	Uisw_134_02_00560	Uisw_134_02	175	OG0001440	NA	NA	NA	NA	NA	Uisw_134_02_00559	1
CP159813.1	502891	503469	+	Uisw_134_02_00561	Uisw_134_02	192	OG0001335	NA	NA	NA	NA	NA	Uisw_134_02_00559	2
CP159813.1	503585	504154	+	Uisw_134_02_00562	Uisw_134_02	189	OG0001335	NA	NA	NA	NA	NA	Uisw_134_02_00559	3
CP159813.1	504269	504751	+	Uisw_134_02_00563	Uisw_134_02	160	OG0002964	NA	NA	NA	NA	NA	Uisw_134_02_00559	4
CP159813.1	504758	505471	+	Uisw_134_02_00564	Uisw_134_02	237	OG0000091	NA	NA	NA	NA	NA	Uisw_134_02_00559	5
