contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACBKI010000002.1	55336	55917	+	AG-359-B05_00222	AG-359-B05	193	OG0001100	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	COG2755	TesA	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK	AG-359-B05_00227	-5
CACBKI010000002.1	55924	56925	+	AG-359-B05_00223	AG-359-B05	333	OG0000392	K13985	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]	COG2220	UlaG	L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily	AG-359-B05_00227	-4
CACBKI010000002.1	56918	58009	-	AG-359-B05_00224	AG-359-B05	363	OG0001095	K21430	aldose sugar dehydrogenase [EC:1.1.5.-]	COG2133	YliI	Glucose/arabinose dehydrogenase, beta-propeller fold	AG-359-B05_00227	-3
CACBKI010000002.1	57984	58694	-	AG-359-B05_00225	AG-359-B05	236	OG0000835	NA	NA	COG1028	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	AG-359-B05_00227	-2
CACBKI010000002.1	58722	60212	+	AG-359-B05_00226	AG-359-B05	496	OG0000646	K06876	(6-4)DNA photolyase [EC:4.1.99.13]	COG3046	NA	Uncharacterized conserved protein related to deoxyribodipyrimidine photolyase	AG-359-B05_00227	-1
CACBKI010000002.1	60411	61799	+	AG-359-B05_00227	AG-359-B05	462	OG0002046	NA	NA	NA	NA	NA	AG-359-B05_00227	0
CACBKI010000002.1	62073	63215	-	AG-359-B05_00228	AG-359-B05	380	OG0000828	NA	NA	COG0415	PhrB	Deoxyribodipyrimidine photolyase	AG-359-B05_00227	1
CACBKI010000002.1	63222	64406	-	AG-359-B05_00229	AG-359-B05	394	OG0000201	K01940	argininosuccinate synthase [EC:6.3.4.5]	COG0137	ArgG	Argininosuccinate synthase	AG-359-B05_00227	2
CACBKI010000002.1	64410	64910	-	AG-359-B05_00230	AG-359-B05	166	OG0000165	NA	NA	COG5342	IalB	Invasion protein IalB, involved in pathogenesis	AG-359-B05_00227	3
CACBKI010000002.1	64901	65935	-	AG-359-B05_00231	AG-359-B05	344	OG0000039	NA	NA	COG0667	PdxI	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	AG-359-B05_00227	4
CACBKI010000002.1	66008	66766	+	AG-359-B05_00232	AG-359-B05	252	OG0000280	K06890	uncharacterized protein	COG0670	YbhL	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	AG-359-B05_00227	5
CACMSB010000001.1	267858	268424	+	AG-892-B11_00279	AG-892-B11	188	OG0001100	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	COG2755	TesA	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK	AG-892-B11_00284	-5
