contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACHRP010000004.1	196	327	+	AG-430-I18_00591	AG-430-I18	43	NA	NA	NA	NA	NA	NA	AG-430-I18_00594	-3
CACHRP010000004.1	745	2046	+	AG-430-I18_00592	AG-430-I18	433	OG0001088	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]	COG2208	RsbU	Phosphoserine phosphatase RsbU, regulator of sigma subunit	AG-430-I18_00594	-2
CACHRP010000004.1	2043	2336	+	AG-430-I18_00593	AG-430-I18	97	OG0001511	NA	NA	NA	NA	NA	AG-430-I18_00594	-1
CACHRP010000004.1	2378	2815	+	AG-430-I18_00594	AG-430-I18	145	OG0003985	NA	NA	NA	NA	NA	AG-430-I18_00594	0
CACHRP010000004.1	2808	4037	+	AG-430-I18_00595	AG-430-I18	409	OG0001490	K06902	MFS transporter, UMF1 family	COG2270	BtlA	MFS-type transporter involved in bile tolerance, Atg22 family	AG-430-I18_00594	1
CACHRP010000004.1	4398	4529	+	AG-430-I18_00596	AG-430-I18	43	OG0003986	NA	NA	NA	NA	NA	AG-430-I18_00594	2
CACHRP010000004.1	4522	4881	+	AG-430-I18_00597	AG-430-I18	119	OG0001208	NA	NA	NA	NA	NA	AG-430-I18_00594	3
CACHRP010000004.1	5022	6971	+	AG-430-I18_00598	AG-430-I18	649	OG0001208	K02662	type IV pilus assembly protein PilM	COG4972	GspL/PilM	Type II secretion system/type IV pilus alignment protein GspL/PulL/PilM	AG-430-I18_00594	4
CACHRP010000004.1	6974	7663	+	AG-430-I18_00599	AG-430-I18	229	OG0001292	NA	NA	NA	NA	NA	AG-430-I18_00594	5
CACOOX010000004.1	73599	74105	+	AH-324-E14_00614	AH-324-E14	168	OG0001316	NA	NA	NA	NA	NA	AH-324-E14_00619	-5
CACOOX010000004.1	74095	79047	+	AH-324-E14_00615	AH-324-E14	1650	OG0001266	K02674	type IV pilus assembly protein PilY1	COG3419	PilY1	Type IV pilus tip-associated adhesin PilY1	AH-324-E14_00619	-4
CACOOX010000004.1	79054	79824	-	AH-324-E14_00616	AH-324-E14	256	OG0001213	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	COG1989	GspO/PilD	Type II secretion system/type IV prepilin peptidase GspO/PulO/PilD	AH-324-E14_00619	-3
CACOOX010000004.1	79972	81273	+	AH-324-E14_00617	AH-324-E14	433	OG0001088	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]	COG2208	RsbU	Phosphoserine phosphatase RsbU, regulator of sigma subunit	AH-324-E14_00619	-2
CACOOX010000004.1	81270	81563	+	AH-324-E14_00618	AH-324-E14	97	OG0001511	NA	NA	NA	NA	NA	AH-324-E14_00619	-1
CACOOX010000004.1	81605	82042	+	AH-324-E14_00619	AH-324-E14	145	OG0003985	NA	NA	NA	NA	NA	AH-324-E14_00619	0
CACOOX010000004.1	82035	83264	+	AH-324-E14_00620	AH-324-E14	409	OG0001490	K06902	MFS transporter, UMF1 family	COG2270	BtlA	MFS-type transporter involved in bile tolerance, Atg22 family	AH-324-E14_00619	1
CACOOX010000004.1	83627	83758	+	AH-324-E14_00621	AH-324-E14	43	OG0003986	NA	NA	NA	NA	NA	AH-324-E14_00619	2
CACOOX010000004.1	83751	84725	+	AH-324-E14_00622	AH-324-E14	324	OG0001208	NA	NA	NA	NA	NA	AH-324-E14_00619	3
CACOOX010000004.1	84791	86200	+	AH-324-E14_00623	AH-324-E14	469	OG0001208	K02662	type IV pilus assembly protein PilM	COG4972	GspL/PilM	Type II secretion system/type IV pilus alignment protein GspL/PulL/PilM	AH-324-E14_00619	4
CACOOX010000004.1	86203	86892	+	AH-324-E14_00624	AH-324-E14	229	OG0001292	NA	NA	COG3167	PilO	Type II secretion system/type IV pilus alignment protein PilO	AH-324-E14_00619	5
