contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABWYD010000005.1	15513	15950	-	AG-313-A04_00662	AG-313-A04	145	OG0000889	NA	NA	NA	NA	NA	AG-313-A04_00667	-5
CABWYD010000005.1	15950	16285	-	AG-313-A04_00663	AG-313-A04	111	OG0000837	K06878	tRNA-binding protein	COG0073	EMAP	tRNA-binding EMAP/Myf domain	AG-313-A04_00667	-4
CABWYD010000005.1	16350	17453	-	AG-313-A04_00664	AG-313-A04	367	OG0000851	K01999	branched-chain amino acid transport system substrate-binding protein	COG0683	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	AG-313-A04_00667	-3
CABWYD010000005.1	17532	18251	-	AG-313-A04_00665	AG-313-A04	239	OG0000065	K01996	branched-chain amino acid transport system ATP-binding protein	COG0410	LivF	ABC-type branched-chain amino acid transport system, ATPase component LivF	AG-313-A04_00667	-2
CABWYD010000005.1	18251	19042	-	AG-313-A04_00666	AG-313-A04	263	OG0000143	K01995	branched-chain amino acid transport system ATP-binding protein	COG0411	LivG	ABC-type branched-chain amino acid transport system, ATPase component LivG	AG-313-A04_00667	-1
CABWYD010000005.1	19039	20307	-	AG-313-A04_00667	AG-313-A04	422	OG0001224	K01998	branched-chain amino acid transport system permease protein	COG4177	LivM	ABC-type branched-chain amino acid transport system, permease component	AG-313-A04_00667	0
CABWYD010000005.1	20307	21218	-	AG-313-A04_00668	AG-313-A04	303	OG0001134	K01997	branched-chain amino acid transport system permease protein	COG0559	LivH	Branched-chain amino acid ABC-type transport system, permease component	AG-313-A04_00667	1
CABWYD010000005.1	21222	21986	-	AG-313-A04_00669	AG-313-A04	254	OG0000676	NA	NA	COG0345	ProC	Pyrroline-5-carboxylate reductase	AG-313-A04_00667	2
CABWYD010000005.1	21989	23068	+	AG-313-A04_00670	AG-313-A04	359	OG0001130	K07120	uncharacterized protein	COG3180	AbrB	Uncharacterized membrane protein AbrB, regulator of aidB expression	AG-313-A04_00667	3
CABWYD010000005.1	23120	23506	+	AG-313-A04_00671	AG-313-A04	128	OG0001278	K15977	putative oxidoreductase	COG2259	DoxX	Uncharacterized membrane protein YphA, DoxX/SURF4 family	AG-313-A04_00667	4
CABWYD010000005.1	23559	24209	-	AG-313-A04_00672	AG-313-A04	216	OG0001361	NA	NA	NA	NA	NA	AG-313-A04_00667	5
CABXVN010000001.1	716082	716612	+	AG-325-E20_00785	AG-325-E20	176	OG0001114	K12262	superoxide oxidase [EC:1.10.3.17]	COG3038	CybB	Cytochrome b561	AG-325-E20_00790	-5
CABXVN010000001.1	716635	716970	-	AG-325-E20_00786	AG-325-E20	111	OG0000837	K06878	tRNA-binding protein	COG0073	EMAP	tRNA-binding EMAP/Myf domain	AG-325-E20_00790	-4
CABXVN010000001.1	717031	718122	-	AG-325-E20_00787	AG-325-E20	363	OG0000851	K01999	branched-chain amino acid transport system substrate-binding protein	COG0683	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	AG-325-E20_00790	-3
CABXVN010000001.1	718218	718937	-	AG-325-E20_00788	AG-325-E20	239	OG0000065	K01996	branched-chain amino acid transport system ATP-binding protein	COG0410	LivF	ABC-type branched-chain amino acid transport system, ATPase component LivF	AG-325-E20_00790	-2
CABXVN010000001.1	718939	719733	-	AG-325-E20_00789	AG-325-E20	264	OG0000143	K01995	branched-chain amino acid transport system ATP-binding protein	COG0411	LivG	ABC-type branched-chain amino acid transport system, ATPase component LivG	AG-325-E20_00790	-1
CABXVN010000001.1	719730	721007	-	AG-325-E20_00790	AG-325-E20	425	OG0001224	K01998	branched-chain amino acid transport system permease protein	COG4177	LivM	ABC-type branched-chain amino acid transport system, permease component	AG-325-E20_00790	0
CABXVN010000001.1	721008	721925	-	AG-325-E20_00791	AG-325-E20	305	OG0001134	K01997	branched-chain amino acid transport system permease protein	COG0559	LivH	Branched-chain amino acid ABC-type transport system, permease component	AG-325-E20_00790	1
CABXVN010000001.1	721936	722694	-	AG-325-E20_00792	AG-325-E20	252	OG0000676	NA	NA	COG0345	ProC	Pyrroline-5-carboxylate reductase	AG-325-E20_00790	2
CABXVN010000001.1	722700	723773	+	AG-325-E20_00793	AG-325-E20	357	OG0001130	K07120	uncharacterized protein	COG3180	AbrB	Uncharacterized membrane protein AbrB, regulator of aidB expression	AG-325-E20_00790	3
CABXVN010000001.1	723824	724210	+	AG-325-E20_00794	AG-325-E20	128	OG0001278	K15977	putative oxidoreductase	COG2259	DoxX	Uncharacterized membrane protein YphA, DoxX/SURF4 family	AG-325-E20_00790	4
CABXVN010000001.1	724205	725713	-	AG-325-E20_00795	AG-325-E20	502	OG0000068	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	TctA family transporter	AG-325-E20_00790	5
CABXWY010000009.1	21223	22011	-	AG-325-G21_00905	AG-325-G21	262	OG0001021	NA	NA	COG0518	GuaA1	GMP synthase, glutamine amidotransferase domain/subunit	AG-325-G21_00910	-5
CABXWY010000009.1	22237	23574	+	AG-325-G21_00906	AG-325-G21	445	OG0001637	NA	NA	COG0683	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	AG-325-G21_00910	-4
CABXWY010000009.1	23682	24497	+	AG-325-G21_00907	AG-325-G21	271	OG0000065	K01996	branched-chain amino acid transport system ATP-binding protein	COG0410	LivF	ABC-type branched-chain amino acid transport system, ATPase component LivF	AG-325-G21_00910	-3
CABXWY010000009.1	24500	25294	+	AG-325-G21_00908	AG-325-G21	264	OG0000143	K01995	branched-chain amino acid transport system ATP-binding protein	COG0411	LivG	ABC-type branched-chain amino acid transport system, ATPase component LivG	AG-325-G21_00910	-2
CABXWY010000009.1	25304	26212	+	AG-325-G21_00909	AG-325-G21	302	OG0001134	K01997	branched-chain amino acid transport system permease protein	COG0559	LivH	Branched-chain amino acid ABC-type transport system, permease component	AG-325-G21_00910	-1
CABXWY010000009.1	26231	27259	+	AG-325-G21_00910	AG-325-G21	342	OG0001224	K01998	branched-chain amino acid transport system permease protein	COG4177	LivM	ABC-type branched-chain amino acid transport system, permease component	AG-325-G21_00910	0
CABXWY010000009.1	27376	28326	-	AG-325-G21_00911	AG-325-G21	316	OG0000488	NA	NA	COG0240	GpsA	Glycerol-3-phosphate dehydrogenase	AG-325-G21_00910	1
CABXWY010000009.1	28334	29812	-	AG-325-G21_00912	AG-325-G21	492	OG0001117	K00864	glycerol kinase [EC:2.7.1.30]	COG0554	GlpK	Glycerol kinase	AG-325-G21_00910	2
CABXWY010000009.1	29869	31014	+	AG-325-G21_00913	AG-325-G21	381	OG0000999	K01751	diaminopropionate ammonia-lyase [EC:4.3.1.15]	COG1171	IlvA	Threonine deaminase	AG-325-G21_00910	3
CABXWY010000009.1	31015	31461	+	AG-325-G21_00914	AG-325-G21	148	OG0001538	NA	NA	NA	NA	NA	AG-325-G21_00910	4
CABXWY010000009.1	31462	31881	-	AG-325-G21_00915	AG-325-G21	139	OG0001000	NA	NA	COG0432	YjbQ	Thiamin phosphate synthase YjbQ, UPF0047 family	AG-325-G21_00910	5
CABXYW010000010.1	11685	12743	+	AG-325-L05_00845	AG-325-L05	352	OG0001030	NA	NA	COG1485	ZapE	Cell division protein ZapE (Z ring-associated ATPase), AFG1 superfamily	AG-325-L05_00850	-5
CABXYW010000010.1	12740	13162	+	AG-325-L05_00846	AG-325-L05	140	OG0001000	NA	NA	COG0432	YjbQ	Thiamin phosphate synthase YjbQ, UPF0047 family	AG-325-L05_00850	-4
CABXYW010000010.1	13159	14580	-	AG-325-L05_00847	AG-325-L05	473	OG0000423	K01669	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	COG0415	PhrB	Deoxyribodipyrimidine photolyase	AG-325-L05_00850	-3
CABXYW010000010.1	14590	15711	-	AG-325-L05_00848	AG-325-L05	373	OG0000999	K01751	diaminopropionate ammonia-lyase [EC:4.3.1.15]	COG1171	IlvA	Threonine deaminase	AG-325-L05_00850	-2
CABXYW010000010.1	15887	16837	+	AG-325-L05_00849	AG-325-L05	316	OG0000488	NA	NA	COG0240	GpsA	Glycerol-3-phosphate dehydrogenase	AG-325-L05_00850	-1
CABXYW010000010.1	16930	18000	-	AG-325-L05_00850	AG-325-L05	356	OG0001224	K01998	branched-chain amino acid transport system permease protein	COG4177	LivM	ABC-type branched-chain amino acid transport system, permease component	AG-325-L05_00850	0
CABXYW010000010.1	18004	18912	-	AG-325-L05_00851	AG-325-L05	302	OG0001134	K01997	branched-chain amino acid transport system permease protein	COG0559	LivH	Branched-chain amino acid ABC-type transport system, permease component	AG-325-L05_00850	1
CABXYW010000010.1	18922	19716	-	AG-325-L05_00852	AG-325-L05	264	OG0000143	K01995	branched-chain amino acid transport system ATP-binding protein	COG0411	LivG	ABC-type branched-chain amino acid transport system, ATPase component LivG	AG-325-L05_00850	2
CABXYW010000010.1	19719	20534	-	AG-325-L05_00853	AG-325-L05	271	OG0000065	K01996	branched-chain amino acid transport system ATP-binding protein	COG0410	LivF	ABC-type branched-chain amino acid transport system, ATPase component LivF	AG-325-L05_00850	3
CABXYW010000010.1	20640	21980	-	AG-325-L05_00854	AG-325-L05	446	OG0001637	NA	NA	COG0683	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	AG-325-L05_00850	4
CABXYW010000010.1	22184	22966	+	AG-325-L05_00855	AG-325-L05	260	OG0001021	NA	NA	COG0518	GuaA1	GMP synthase, glutamine amidotransferase domain/subunit	AG-325-L05_00850	5
CABYCY010000002.1	60381	61160	+	AG-333-A04_00236	AG-333-A04	259	OG0000952	K07160	5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]	COG1540	PxpA	5-oxoprolinase subunit A	AG-333-A04_00241	-5
CABYCY010000002.1	61153	61638	+	AG-333-A04_00237	AG-333-A04	161	OG0000219	NA	NA	COG4783	BepA	Periplasmic chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains	AG-333-A04_00241	-4
CABYCY010000002.1	61644	62429	+	AG-333-A04_00238	AG-333-A04	261	OG0001586	K22210	D-glutamate cyclase [EC:4.2.1.48]	COG4336	YcsI	YcsI protein, probably involved 5-oxoproline metabolism, UPF0317/DUF1446 family	AG-333-A04_00241	-3
CABYCY010000002.1	62430	63137	-	AG-333-A04_00239	AG-333-A04	235	OG0000065	K01996	branched-chain amino acid transport system ATP-binding protein	COG0410	LivF	ABC-type branched-chain amino acid transport system, ATPase component LivF	AG-333-A04_00241	-2
CABYCY010000002.1	63127	63849	-	AG-333-A04_00240	AG-333-A04	240	OG0000928	K01995	branched-chain amino acid transport system ATP-binding protein	COG0411	LivG	ABC-type branched-chain amino acid transport system, ATPase component LivG	AG-333-A04_00241	-1
CABYCY010000002.1	63846	64856	-	AG-333-A04_00241	AG-333-A04	336	OG0001224	K01998	branched-chain amino acid transport system permease protein	COG4177	LivM	ABC-type branched-chain amino acid transport system, permease component	AG-333-A04_00241	0
CABYCY010000002.1	64856	65722	-	AG-333-A04_00242	AG-333-A04	288	OG0001134	K01997	branched-chain amino acid transport system permease protein	COG0559	LivH	Branched-chain amino acid ABC-type transport system, permease component	AG-333-A04_00241	1
CABYCY010000002.1	65880	67136	+	AG-333-A04_00243	AG-333-A04	418	OG0000614	K01999	branched-chain amino acid transport system substrate-binding protein	COG0683	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	AG-333-A04_00241	2
CABYCY010000002.1	67238	67849	+	AG-333-A04_00244	AG-333-A04	203	OG0000906	NA	NA	COG0861	TerC	Tellurite resistance membrane protein TerC	AG-333-A04_00241	3
