contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACGDQ010000002.1	48349	49341	+	AG-422-D23_00485	AG-422-D23	330	OG0000229	K05539	tRNA-dihydrouridine synthase A [EC:1.-.-.-]	COG0042	DusA	tRNA-dihydrouridine synthase	AG-422-D23_00490	-5
CACGDQ010000002.1	49382	50167	+	AG-422-D23_00486	AG-422-D23	261	OG0000089	K07090	uncharacterized protein	COG0730	TauE	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	AG-422-D23_00490	-4
CACGDQ010000002.1	50382	51452	+	AG-422-D23_00487	AG-422-D23	356	OG0001367	NA	NA	COG1196	Smc	Chromosome segregation ATPase Smc	AG-422-D23_00490	-3
CACGDQ010000002.1	51618	52322	+	AG-422-D23_00488	AG-422-D23	234	OG0000043	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	AG-422-D23_00490	-2
CACGDQ010000002.1	52325	54880	+	AG-422-D23_00489	AG-422-D23	851	OG0001319	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	AG-422-D23_00490	-1
CACGDQ010000002.1	54887	56446	-	AG-422-D23_00490	AG-422-D23	519	OG0003949	NA	NA	NA	NA	NA	AG-422-D23_00490	0
CACGDQ010000002.1	56705	57682	+	AG-422-D23_00491	AG-422-D23	325	OG0003241	NA	NA	COG1215	BcsA	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	AG-422-D23_00490	1
CACGDQ010000002.1	57682	58785	+	AG-422-D23_00492	AG-422-D23	367	NA	NA	NA	COG0535	SkfB	Radical SAM superfamily maturase, SkfB/NifB/PqqE family	AG-422-D23_00490	2
CACGDQ010000002.1	58836	60290	-	AG-422-D23_00493	AG-422-D23	484	OG0000319	K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	COG1109	ManB	Phosphomannomutase	AG-422-D23_00490	3
CACGDQ010000002.1	60472	62409	+	AG-422-D23_00494	AG-422-D23	645	OG0000675	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	COG0209	NrdA	Ribonucleotide reductase alpha subunit	AG-422-D23_00490	4
CACGDQ010000002.1	62400	63413	+	AG-422-D23_00495	AG-422-D23	337	OG0000550	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	COG0208	NrdB	Ribonucleotide reductase beta subunit, ferritin-like domain	AG-422-D23_00490	5
HIMB1573-00000000001	992496	993488	+	HIMB1573_01054	HIMB1573	330	OG0000229	K05539	tRNA-dihydrouridine synthase A [EC:1.-.-.-]	COG0042	DusA	tRNA-dihydrouridine synthase	HIMB1573_01059	-5
HIMB1573-00000000001	993529	994314	+	HIMB1573_01055	HIMB1573	261	OG0000089	K07090	uncharacterized protein	COG0730	TauE	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	HIMB1573_01059	-4
HIMB1573-00000000001	994317	994724	+	HIMB1573_01056	HIMB1573	135	OG0001385	NA	NA	COG0537	HinT	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family	HIMB1573_01059	-3
HIMB1573-00000000001	994843	995547	+	HIMB1573_01057	HIMB1573	234	OG0000043	NA	NA	COG0463	WcaA	Glycosyltransferase involved in cell wall bisynthesis	HIMB1573_01059	-2
HIMB1573-00000000001	995549	998092	+	HIMB1573_01058	HIMB1573	847	OG0001319	NA	NA	COG0451	WcaG	Nucleoside-diphosphate-sugar epimerase	HIMB1573_01059	-1
HIMB1573-00000000001	998101	999660	-	HIMB1573_01059	HIMB1573	519	OG0003949	NA	NA	NA	NA	NA	HIMB1573_01059	0
HIMB1573-00000000001	999681	1001135	-	HIMB1573_01060	HIMB1573	484	OG0000319	K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	COG1109	ManB	Phosphomannomutase	HIMB1573_01059	1
HIMB1573-00000000001	1001315	1003252	+	HIMB1573_01061	HIMB1573	645	OG0000675	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	COG0209	NrdA	Ribonucleotide reductase alpha subunit	HIMB1573_01059	2
HIMB1573-00000000001	1003243	1004256	+	HIMB1573_01062	HIMB1573	337	OG0000550	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	COG0208	NrdB	Ribonucleotide reductase beta subunit, ferritin-like domain	HIMB1573_01059	3
HIMB1573-00000000001	1004262	1004435	+	HIMB1573_01063	HIMB1573	57	OG0001810	NA	NA	NA	NA	NA	HIMB1573_01059	4
HIMB1573-00000000001	1004438	1005562	-	HIMB1573_01064	HIMB1573	374	OG0000151	NA	NA	COG0372	GltA	Citrate synthase	HIMB1573_01059	5
