contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABZFF010000025.1	193	516	+	AG-337-E15_01085	AG-337-E15	107	OG0000248	NA	NA	COG1028	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	AG-337-E15_01089	-4
CABZFF010000025.1	513	1442	+	AG-337-E15_01086	AG-337-E15	309	OG0000158	NA	NA	COG0123	AcuC	Acetoin utilization deacetylase AcuC or a related deacetylase	AG-337-E15_01089	-3
CABZFF010000025.1	1425	1547	-	AG-337-E15_01087	AG-337-E15	40	OG0001164	NA	NA	NA	NA	NA	AG-337-E15_01089	-2
CABZFF010000025.1	1681	2292	+	AG-337-E15_01088	AG-337-E15	203	OG0001868	NA	NA	NA	NA	NA	AG-337-E15_01089	-1
CABZFF010000025.1	2294	3061	-	AG-337-E15_01089	AG-337-E15	255	OG0001611	NA	NA	NA	NA	NA	AG-337-E15_01089	0
CACBCQ010000005.1	47086	47889	+	AG-349-L17_00544	AG-349-L17	267	OG0000196	K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	COG0159	TrpA	Tryptophan synthase alpha chain	AG-349-L17_00549	-5
CACBCQ010000005.1	47890	48828	+	AG-349-L17_00545	AG-349-L17	312	OG0000239	NA	NA	COG0777	AccD	Acetyl-CoA carboxylase beta subunit	AG-349-L17_00549	-4
CACBCQ010000005.1	48849	50108	+	AG-349-L17_00546	AG-349-L17	419	OG0000181	NA	NA	COG0285	FolC	Folylpolyglutamate synthase/Dihydropteroate synthase	AG-349-L17_00549	-3
CACBCQ010000005.1	50127	53474	-	AG-349-L17_00547	AG-349-L17	1115	OG0001679	NA	NA	COG2251	NA	Predicted nuclease, RecB family	AG-349-L17_00549	-2
CACBCQ010000005.1	53584	53907	-	AG-349-L17_00548	AG-349-L17	107	OG0000169	NA	NA	COG3118	CnoX	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family	AG-349-L17_00549	-1
