contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACBWH010000002.1	189130	189396	+	AG-359-M21_00582	AG-359-M21	88	OG0000091	NA	NA	NA	NA	NA	AG-359-M21_00587	-5
CACBWH010000002.1	189398	190189	+	AG-359-M21_00583	AG-359-M21	263	OG0000927	NA	NA	COG2175	TauD	Taurine dioxygenase, alpha-ketoglutarate-dependent	AG-359-M21_00587	-4
CACBWH010000002.1	190186	191277	-	AG-359-M21_00584	AG-359-M21	363	OG0001095	K21430	aldose sugar dehydrogenase [EC:1.1.5.-]	COG2133	YliI	Glucose/arabinose dehydrogenase, beta-propeller fold	AG-359-M21_00587	-3
CACBWH010000002.1	191252	191962	-	AG-359-M21_00585	AG-359-M21	236	OG0000835	NA	NA	COG1028	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	AG-359-M21_00587	-2
CACBWH010000002.1	191990	193480	+	AG-359-M21_00586	AG-359-M21	496	OG0000646	K06876	(6-4)DNA photolyase [EC:4.1.99.13]	COG3046	NA	Uncharacterized conserved protein related to deoxyribodipyrimidine photolyase	AG-359-M21_00587	-1
CACBWH010000002.1	193599	194015	+	AG-359-M21_00587	AG-359-M21	138	OG0001407	NA	NA	COG1238	YgaA	Membrane protein YqaA involved in indium extrusion, DedA family, contains VTT domain	AG-359-M21_00587	0
CACBWH010000002.1	194019	194108	+	AG-359-M21_00588	AG-359-M21	29	OG0002184	NA	NA	NA	NA	NA	AG-359-M21_00587	1
CACBWH010000002.1	194105	194326	+	AG-359-M21_00589	AG-359-M21	73	OG0001188	NA	NA	NA	NA	NA	AG-359-M21_00587	2
CACBWH010000002.1	194323	195462	-	AG-359-M21_00590	AG-359-M21	379	OG0000828	NA	NA	COG0415	PhrB	Deoxyribodipyrimidine photolyase	AG-359-M21_00587	3
CACBWH010000002.1	195469	195849	-	AG-359-M21_00591	AG-359-M21	126	OG0000513	K13256	protein PsiE	COG3223	PsiE	Phosphate starvation-inducible membrane PsiE (function unknown)	AG-359-M21_00587	4
CACBWH010000002.1	195849	196307	-	AG-359-M21_00592	AG-359-M21	152	OG0000998	NA	NA	NA	NA	NA	AG-359-M21_00587	5
CACFXO010000001.1	114409	115596	+	AG-414-O11_00119	AG-414-O11	395	OG0000201	K01940	argininosuccinate synthase [EC:6.3.4.5]	COG0137	ArgG	Argininosuccinate synthase	AG-414-O11_00124	-5
CACFXO010000001.1	115654	116112	+	AG-414-O11_00120	AG-414-O11	152	OG0000998	NA	NA	NA	NA	NA	AG-414-O11_00124	-4
CACFXO010000001.1	116112	116492	+	AG-414-O11_00121	AG-414-O11	126	OG0000513	K13256	protein PsiE	COG3223	PsiE	Phosphate starvation-inducible membrane PsiE (function unknown)	AG-414-O11_00124	-3
CACFXO010000001.1	116500	117639	+	AG-414-O11_00122	AG-414-O11	379	OG0000828	NA	NA	COG0415	PhrB	Deoxyribodipyrimidine photolyase	AG-414-O11_00124	-2
CACFXO010000001.1	117636	117857	-	AG-414-O11_00123	AG-414-O11	73	OG0001188	NA	NA	NA	NA	NA	AG-414-O11_00124	-1
CACFXO010000001.1	117947	118363	-	AG-414-O11_00124	AG-414-O11	138	OG0001407	NA	NA	COG1238	YgaA	Membrane protein YqaA involved in indium extrusion, DedA family, contains VTT domain	AG-414-O11_00124	0
CACFXO010000001.1	118482	119972	-	AG-414-O11_00125	AG-414-O11	496	OG0000646	K06876	(6-4)DNA photolyase [EC:4.1.99.13]	COG3046	NA	Uncharacterized conserved protein related to deoxyribodipyrimidine photolyase	AG-414-O11_00124	1
CACFXO010000001.1	120000	120710	+	AG-414-O11_00126	AG-414-O11	236	OG0000835	NA	NA	COG1028	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	AG-414-O11_00124	2
CACFXO010000001.1	120685	121776	+	AG-414-O11_00127	AG-414-O11	363	OG0001095	K21430	aldose sugar dehydrogenase [EC:1.1.5.-]	COG2133	YliI	Glucose/arabinose dehydrogenase, beta-propeller fold	AG-414-O11_00124	3
CACFXO010000001.1	121773	122564	-	AG-414-O11_00128	AG-414-O11	263	OG0000927	NA	NA	COG2175	TauD	Taurine dioxygenase, alpha-ketoglutarate-dependent	AG-414-O11_00124	4
CACFXO010000001.1	122566	122832	-	AG-414-O11_00129	AG-414-O11	88	OG0000091	NA	NA	NA	NA	NA	AG-414-O11_00124	5
CACHEQ010000016.1	11	361	+	AG-426-M19_01303	AG-426-M19	116	OG0001407	NA	NA	COG1238	YgaA	Membrane protein YqaA involved in indium extrusion, DedA family, contains VTT domain	AG-426-M19_01303	0
CACHEQ010000016.1	456	2165	-	AG-426-M19_01304	AG-426-M19	569	OG0001331	NA	NA	COG2956	LapB	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain	AG-426-M19_01303	1
CACHEQ010000016.1	2472	4967	+	AG-426-M19_01305	AG-426-M19	831	OG0002423	NA	NA	NA	NA	NA	AG-426-M19_01303	2
CACHEQ010000016.1	6076	6819	-	AG-426-M19_01308	AG-426-M19	247	OG0000786	NA	NA	COG0566	SpoU	tRNA G18 (ribose-2'-O)-methylase SpoU	AG-426-M19_01303	3
CACHEQ010000016.1	7203	8393	+	AG-426-M19_01311	AG-426-M19	396	OG0000491	K02358	elongation factor Tu	COG0050	TufA	Translation elongation factor EF-Tu, a GTPase	AG-426-M19_01303	4
CACHEQ010000016.1	8487	8678	+	AG-426-M19_01313	AG-426-M19	63	OG0001138	K03073	preprotein translocase subunit SecE	COG0690	SecE	Preprotein translocase subunit SecE	AG-426-M19_01303	5
CACHIY010000003.1	213481	213747	+	AG-430-E20_00778	AG-430-E20	88	OG0000091	NA	NA	NA	NA	NA	AG-430-E20_00783	-5
CACHIY010000003.1	213749	214540	+	AG-430-E20_00779	AG-430-E20	263	OG0000927	NA	NA	COG2175	TauD	Taurine dioxygenase, alpha-ketoglutarate-dependent	AG-430-E20_00783	-4
