contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
HIMB1623-00000000012	6224	6349	+	HIMB1623_00646	HIMB1623	41	OG0004409	NA	NA	NA	NA	NA	HIMB1623_00651	-5
HIMB1623-00000000012	6773	7003	+	HIMB1623_00647	HIMB1623	76	OG0004410	NA	NA	NA	NA	NA	HIMB1623_00651	-4
HIMB1623-00000000012	7877	8083	+	HIMB1623_00648	HIMB1623	68	OG0002242	NA	NA	NA	NA	NA	HIMB1623_00651	-3
HIMB1623-00000000012	8105	8626	+	HIMB1623_00649	HIMB1623	173	OG0002242	NA	NA	NA	NA	NA	HIMB1623_00651	-2
HIMB1623-00000000012	8642	8869	+	HIMB1623_00650	HIMB1623	75	OG0002242	NA	NA	NA	NA	NA	HIMB1623_00651	-1
HIMB1623-00000000012	9095	9253	+	HIMB1623_00651	HIMB1623	52	OG0004411	NA	NA	NA	NA	NA	HIMB1623_00651	0
HIMB1623-00000000012	9302	9508	+	HIMB1623_00652	HIMB1623	68	OG0004412	NA	NA	NA	NA	NA	HIMB1623_00651	1
HIMB1623-00000000012	9509	9673	+	HIMB1623_00653	HIMB1623	54	OG0003122	NA	NA	NA	NA	NA	HIMB1623_00651	2
HIMB1623-00000000012	9764	9937	+	HIMB1623_00654	HIMB1623	57	OG0004413	NA	NA	NA	NA	NA	HIMB1623_00651	3
HIMB1623-00000000012	12446	12634	+	HIMB1623_00655	HIMB1623	62	OG0002979	NA	NA	NA	NA	NA	HIMB1623_00651	4
HIMB1623-00000000012	12830	13147	+	HIMB1623_00656	HIMB1623	105	OG0002749	NA	NA	NA	NA	NA	HIMB1623_00651	5
HIMB1709-00000000002	1680	2108	+	HIMB1709_01270	HIMB1709	142	OG0003122	NA	NA	NA	NA	NA	HIMB1709_01275	-5
HIMB1709-00000000002	2364	2489	+	HIMB1709_01271	HIMB1709	41	OG0004409	NA	NA	NA	NA	NA	HIMB1709_01275	-4
HIMB1709-00000000002	2793	3143	+	HIMB1709_01272	HIMB1709	116	OG0004410	NA	NA	NA	NA	NA	HIMB1709_01275	-3
HIMB1709-00000000002	4257	4442	+	HIMB1709_01273	HIMB1709	61	NA	NA	NA	NA	NA	NA	HIMB1709_01275	-2
HIMB1709-00000000002	4485	4766	+	HIMB1709_01274	HIMB1709	93	OG0002242	NA	NA	NA	NA	NA	HIMB1709_01275	-1
HIMB1709-00000000002	5235	5393	+	HIMB1709_01275	HIMB1709	52	OG0004411	NA	NA	NA	NA	NA	HIMB1709_01275	0
HIMB1709-00000000002	5442	5648	+	HIMB1709_01276	HIMB1709	68	OG0004412	NA	NA	COG3898	HemYx	Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to HemY-type protoporphyrinogen oxidase)	HIMB1709_01275	1
HIMB1709-00000000002	5664	5813	+	HIMB1709_01277	HIMB1709	49	OG0003122	NA	NA	NA	NA	NA	HIMB1709_01275	2
HIMB1709-00000000002	5913	6077	+	HIMB1709_01278	HIMB1709	54	OG0004413	NA	NA	NA	NA	NA	HIMB1709_01275	3
HIMB1709-00000000002	6951	7133	+	HIMB1709_01279	HIMB1709	60	OG0002749	NA	NA	NA	NA	NA	HIMB1709_01275	4
HIMB1709-00000000002	7512	7721	+	HIMB1709_01280	HIMB1709	69	OG0002749	NA	NA	NA	NA	NA	HIMB1709_01275	5
