contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CACCND010000001.1	9592	10350	-	AG-901-G03_00012	AG-901-G03	252	OG0000631	K02967	small subunit ribosomal protein S2	COG0052	RpsB	Ribosomal protein S2	AG-901-G03_00017	-5
CACCND010000001.1	10469	13930	-	AG-901-G03_00013	AG-901-G03	1153	OG0000696	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	COG0587	DnaE	DNA polymerase III, alpha subunit	AG-901-G03_00017	-4
CACCND010000001.1	13931	14587	-	AG-901-G03_00014	AG-901-G03	218	OG0000000	K02003	putative ABC transport system ATP-binding protein	COG1136	LolD	ABC-type lipoprotein targeting system ATPase component LolD	AG-901-G03_00017	-3
CACCND010000001.1	14580	15803	-	AG-901-G03_00015	AG-901-G03	407	OG0000701	K09808	lipoprotein-releasing system permease protein	COG4591	LolC	ABC-type lipoprotein targeting system transmembrane component LolC/LolE	AG-901-G03_00017	-2
CACCND010000001.1	15809	17134	-	AG-901-G03_00016	AG-901-G03	441	OG0000637	K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	COG0442	ProS	Prolyl-tRNA synthetase	AG-901-G03_00017	-1
CACCND010000001.1	17194	17406	+	AG-901-G03_00017	AG-901-G03	70	OG0003669	NA	NA	NA	NA	NA	AG-901-G03_00017	0
CACCND010000001.1	17392	17796	-	AG-901-G03_00018	AG-901-G03	134	OG0001910	K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	COG3185	HppD	4-hydroxyphenylpyruvate dioxygenase and related hemolysins	AG-901-G03_00017	1
CACCND010000001.1	17802	19469	-	AG-901-G03_00019	AG-901-G03	555	OG0000367	K12574	ribonuclease J [EC:3.1.-.-]	COG0595	RnjA	mRNA degradation ribonuclease J1/J2	AG-901-G03_00017	2
CACCND010000001.1	19466	20221	-	AG-901-G03_00020	AG-901-G03	251	OG0000739	K03525	type III pantothenate kinase [EC:2.7.1.33]	COG1521	CoaX	Pantothenate kinase type III	AG-901-G03_00017	3
CACCND010000001.1	20224	20964	-	AG-901-G03_00021	AG-901-G03	246	OG0001009	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	COG0340	BirA2	Biotin-protein ligase	AG-901-G03_00017	4
CACCND010000001.1	20964	22373	-	AG-901-G03_00022	AG-901-G03	469	OG0000820	K00343	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	COG1007	NuoN	NADH:ubiquinone oxidoreductase subunit 2 (chain N)	AG-901-G03_00017	5
CACMYK010000003.1	5524	6933	+	AG-919-P09_00514	AG-919-P09	469	OG0000820	K00343	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	COG1007	NuoN	NADH:ubiquinone oxidoreductase subunit 2 (chain N)	AG-919-P09_00519	-5
CACMYK010000003.1	6933	7673	+	AG-919-P09_00515	AG-919-P09	246	OG0001009	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	COG0340	BirA2	Biotin-protein ligase	AG-919-P09_00519	-4
CACMYK010000003.1	7676	8431	+	AG-919-P09_00516	AG-919-P09	251	OG0000739	K03525	type III pantothenate kinase [EC:2.7.1.33]	COG1521	CoaX	Pantothenate kinase type III	AG-919-P09_00519	-3
