contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CVSB01000020.1	55876	56226	+	AAA795-A20_00224	AAA795-A20	116	OG0000385	K09710	ribosome-associated protein	COG0799	RsfS	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits	AAA795-A20_00229	-5
CVSB01000020.1	56223	57362	+	AAA795-A20_00225	AAA795-A20	379	OG0000230	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	COG0793	CtpA	C-terminal processing protease CtpA/Prc, contains a PDZ domain	AAA795-A20_00229	-4
CVSB01000020.1	57364	57837	+	AAA795-A20_00226	AAA795-A20	157	OG0000095	K08311	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	COG0494	MutT	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	AAA795-A20_00229	-3
CVSB01000020.1	57829	58221	-	AAA795-A20_00227	AAA795-A20	130	OG0000277	K02114	F-type H+-transporting ATPase subunit epsilon	COG0355	AtpC	FoF1-type ATP synthase, epsilon subunit	AAA795-A20_00229	-2
CVSB01000020.1	58221	59639	-	AAA795-A20_00228	AAA795-A20	472	OG0000278	K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	COG0055	AtpD	FoF1-type ATP synthase, beta subunit	AAA795-A20_00229	-1
CVSB01000020.1	59642	60514	-	AAA795-A20_00229	AAA795-A20	290	OG0000298	K02115	F-type H+-transporting ATPase subunit gamma	COG0224	AtpG	FoF1-type ATP synthase, gamma subunit	AAA795-A20_00229	0
CVSB01000020.1	60521	62056	-	AAA795-A20_00230	AAA795-A20	511	OG0000349	K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	COG0056	AtpA	FoF1-type ATP synthase, alpha subunit	AAA795-A20_00229	1
CVSB01000020.1	62057	62614	-	AAA795-A20_00231	AAA795-A20	185	OG0000722	K02113	F-type H+-transporting ATPase subunit delta	COG0712	AtpH	FoF1-type ATP synthase, delta subunit	AAA795-A20_00229	2
CVSB01000020.1	62723	64678	-	AAA795-A20_00232	AAA795-A20	651	OG0000586	K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4]	COG1198	PriA	Primosomal protein N' (replication factor Y) - superfamily II helicase	AAA795-A20_00229	3
CVSB01000020.1	64772	66460	-	AAA795-A20_00233	AAA795-A20	562	OG0001064	NA	NA	COG2274	SunT	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	AAA795-A20_00229	4
CVSB01000020.1	66468	67403	-	AAA795-A20_00234	AAA795-A20	311	OG0003816	NA	NA	COG0189	LysX	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	AAA795-A20_00229	5
CVSF01000068.1	124773	125123	+	AAA795-D22_01060	AAA795-D22	116	OG0000385	K09710	ribosome-associated protein	COG0799	RsfS	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits	AAA795-D22_01065	-5
CVSF01000068.1	125120	126256	+	AAA795-D22_01061	AAA795-D22	378	OG0000230	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	COG0793	CtpA	C-terminal processing protease CtpA/Prc, contains a PDZ domain	AAA795-D22_01065	-4
